"MR1";"MR2";"MR7";"MR5";"MR8";"MR4";"MR3";"MR6";"MR9"
"accustomed";0.499806944146912;0.247057563400464;0.294936822866402;0.118815444804677;0.362178877892111;0.159202679574669;0.0651669387219121;0.28409580749541;-0.0585489041610905
"afraid";0.560915840158448;0.137813870508512;0.289779049752399;0.37690511400453;0.23636179321041;0.166812268078059;0.269442345674496;0.0714171420231148;0.239315101856699
"beautiful";0.32144380956497;0.32113153453333;0.400222401021269;0.304871114300468;0.100728879677533;0.276682402020315;0.229246336398287;0.264340495808795;0.122760428793579
"best";0.210598171271443;0.276116591787295;0.629511128122924;0.203202725198709;-0.133719974213188;0.0896483022971822;0.244227537237291;0.174682607175479;0.521805608205302
"calm";0.159690139405988;0.438481637979556;0.151095726327286;0.229778288379521;0.0669417659399582;0.150925270528108;-0.0574605978834346;0.755459000476437;0.160517082758988
"careful";0.177968633528983;-0.0725453136971432;0.577780281390668;0.155358701170471;0.384322747788064;0.158377514458786;0.161587982929842;-0.0269597073792724;0.0972695842267825
"cheerful";0.396723930279844;0.483832510152726;0.304373767818047;0.239965336798068;0.162301676777735;0.263182383968;0.0620288142404667;0.259520583920227;0.312412819478102
"clean";0.646050813533736;0.497244897480779;0.201140398492009;-0.0234211955357527;0.0903406205388618;0.0260595663325931;0.148631513462477;0.0604247107890973;0.176956425587319
"clever";0.322545009556274;-0.018440826435337;0.255208268946736;0.0785011780327443;0.35621103559238;-0.114313259689428;0.256406361618193;0.348476126675667;0.0959798649504503
"comfortable";0.32585675886374;0.210855859592939;0.682621289360522;0.179749415929593;0.165576475624574;0.113402268984388;0.0390819539078312;0.277364209853953;0.0973827810762408
"cruel";0.480247320453412;0.235285468784489;0.27846358304354;0.321215644297383;0.343932123899963;0.0384062523762243;0.166029626790898;0.181786617943417;0.137338823538223
"curious";-0.000577592248896261;0.0835531432036937;0.451791300526705;0.0460378504742316;0.1598486908265;0.262687724945828;0.532235007845202;0.0826417021109371;-0.0966185058832341
"delicate";0.601865956784034;0.217228735374475;0.241985875229904;0.399648327532911;0.0430773490430506;0.2555889774951;0.0464051332892278;0.188361077635246;0.0291418891131457
"delicious";0.169651572225626;0.166371929129193;0.158330220040816;0.159960016107063;0.099805839823283;0.802838416472457;0.231992725168627;0.0636416105423588;-0.0256254318628325
"delighted";0.571649022591871;0.226635487789215;0.241008624507675;0.308518439982348;-0.0502886258218919;0.0600385969929127;0.301197573581488;0.130642375783555;0.0727173554928132
"delightful";0.393582817164272;0.140973327170443;0.394020266792044;0.18564192596728;0.269910847593162;0.0870679984803521;0.393953639508501;0.113915376461802;0.134479566338412
"different";0.409925813437751;0.380721291247983;0.315807392476917;0.0972121199392167;0.32274406243195;0.201161451748202;0.15233294407574;0.262569771907451;0.207541524596088
"expensive";0.433819918040908;0.282362184115903;0.22867026329647;0.447905350115515;0.252846023477212;0.304261122381484;0.0446225534735038;0.156856734409798;-0.0784635647623505
"extraordinary";0.52203368872648;0.461971570962036;0.206725707363093;0.262517658302926;0.34024308771937;0.0239708152119877;0.110943632044976;0.229958300734579;-0.0333153270517175
"extreme";0.211279112133435;0.411104149718795;-0.00145919874757248;0.126545907077092;0.301763521531114;0.143127434359361;0.493321918924349;0.237859394172489;-0.280966601765186
"fair";0.410243010678274;0.46141841258895;0.373348168742549;0.275723978223238;0.246292190881991;0.223445012666212;0.164968810857137;0.0459168716126526;-0.00877003036903866
"faithful";0.531633706666885;0.343673206692606;0.155825166083745;0.200413019226027;0.133642507333248;0.091879641474531;0.0765467036582888;0.352491236600724;0.332307265463108
"familiar";0.136880885856036;0.789663812562004;0.0253318450435859;0.070170525282561;0.112353523055818;0.126152519255742;0.185491851464975;0.0814630908111219;0.133975583842796
"free";0.565862994765824;0.39874438523657;0.331559004273279;0.00694765964007661;0.362994230680205;0.126846175290067;0.0554982524645105;0.159284623929002;0.175784848981989
"friendly";0.301153606545328;0.568824637889102;0.0489691755466008;0.0388595485150204;0.193216514143633;-0.0485155807072798;0.235000443003393;0.332068496738958;-0.0275506233758258
"gentle";0.482965371793272;0.505025457874552;0.29342427005969;0.274337757627763;-0.0168863212111483;0.225825380650844;0.187400827960074;0.235906265133947;0.023374702078132
"graceful";0.174326490690722;0.393674447722317;0.250103728112152;0.214324522504724;-0.0339052604915611;0.390129329331853;0.170499031721586;0.298778682876182;-0.0372299378907032
"greatest";0.528291367229807;0.0815611222738996;0.417624593236378;0.432314967642859;0.18296631973972;-0.0449373200032417;0.2887146058231;-0.111895775169749;0.198112064358343
"happier";0.714612721127786;0.297972353434023;0.0876781039075817;0.241696421989345;0.0836222474469046;0.0537047300687111;-0.130265943901722;0.184438311122072;0.269215520278231
"happy";0.205957160743283;0.46541083978747;0.27515217242392;0.229198681016393;0.231166112604087;0.368021488252496;0.258021017912106;0.0936989654329494;-0.126497263748704
"honest";0.554247308148559;0.269144553440671;0.21970802135115;0.256181173400878;0.248676942903385;0.186406847811254;0.20868832217594;0.323225318006989;0.0666816447147747
"humble";0.368033334290409;0.62722197035263;0.32012884477113;0.182217659982537;0.104204844143556;0.208754992078875;0.0157799859085349;0.313951179838115;-0.0588658542680563
"interesting";0.209875548119594;0.233334314169144;0.308350798774942;0.0592251542476714;0.0406388721615806;0.109913080378032;0.721966859693996;-0.0481386469726483;0.0989665721485255
"loose";0.104960499846829;0.302894635799571;0.215886044301042;0.16652440904517;0.405812642460269;-0.0241905868410973;0.220988308182186;0.20710415251058;-0.257755354373065
"married";0.595704457053187;0.248643669135988;0.318343221635352;0.318222626220456;0.345960790470115;0.205742785066021;0.137383141790632;0.122902691586346;-0.0163343972931552
"moral";0.228310374351306;0.370205405292262;0.110457274311385;0.587111561442904;0.49953284505704;0.121463939057824;0.0788328685499984;0.0344087125651755;-0.159351407038741
"mysterious";0.473906589320492;0.0922970670760294;0.15390415623468;0.170709766885803;0.123948645075308;0.535215838623348;0.266220852191873;0.164985211704687;0.27028269796866
"natural";0.499487540292205;0.364756209592274;0.26460215452185;0.145752970065374;0.407349551534386;0.375480329689546;0.098506019957468;0.156491997455186;0.158182474927821
"original";0.367381987140143;0.419280463481275;0.495937879879467;0.169191913894421;0.196721865333151;0.0440425900339042;0.143302583464367;0.165831219419666;-0.0365154533027558
"peaceful";0.345523291942388;0.587350190649172;0.0608062048607009;0.085076045723463;0.117893975659646;0.117831687531155;-0.00549939889248722;0.15069581258756;0.202505842577172
"pleasant";0.319092739408112;0.24561309548578;0.412411611357329;0.340391711270974;0.109667074436886;0.322908254473403;0.0633551303193559;0.197566979730906;0.403178881614421
"popular";0.0877802774327851;0.0805096233746303;-0.0334548984084168;0.0490380914949492;0.236949615395908;0.35216727538697;0.65774439940808;0.285533120944705;0.164032820152688
"powerful";0.523148440038367;0.19094992204008;0.430299036192804;0.0428339325990002;0.0228740566064913;0.363997048891586;0.28778449708893;-0.0549615365203112;0.137555605736978
"professional";0.247952642166944;0.193976568701344;0.0604618975778902;0.114389309229768;0.188631567799372;0.0969680908461453;0.223448616810401;0.540443912802885;-0.0624887859419444
"proud";0.470219306344898;0.289310076920124;0.529283036469554;0.230376000589583;0.166398464373238;0.0822833269638426;0.272827816469314;0.0899740298207455;0.0016412077045886
"quiet";0.418577037397861;0.482284105131777;0.31643688975378;0.195828177893545;0.271400735616771;0.129680870056173;0.25503006886842;0.0670462965762633;0.0450986527300471
"rich";0.32564822462668;0.382727999928789;0.330272158637721;0.333060365255603;0.149535887352812;0.0828177623973945;0.0470275467568752;0.210599489077713;0.0850299631584736
