"MR1";"MR3";"MR4";"MR2"
"afraid";0.466525054460955;0.492805460710141;0.505880415302813;0.0196694953704283
"beautiful";0.401746062572862;0.33013317526162;0.529128170516987;0.440625606495533
"best";0.486458326257017;0.470104764612821;0.591227297170702;-0.10887475423273
"cheerful";0.563409475037342;0.388959252936006;0.403497844273889;0.285896464466681
"clever";0.570565265840067;0.258745847963769;0.466683870711524;0.363597510369828
"comfortable";0.726979353289044;0.314474117295696;0.218828248445247;0.225679914373211
"delicate";0.637901850035531;-0.0139963143865032;0.514178626255901;0.146238347511203
"delighted";0.420038034816423;0.548294570878731;0.604541360184292;0.0704051992274475
"delightful";0.440214471585234;0.463190975373402;0.613608245851815;0.277603590877098
"determined";0.296443737802295;0.48860031622482;0.407444410435355;0.418335344322709
"different";0.338540494199998;0.45886055259592;0.50575016139987;0.353609364804007
"extraordinary";0.560077589280778;0.205919839596335;0.254154587424257;0.343672373611374
"extreme";0.499190639469024;0.419352180462297;0.33377076293475;0.26794236682423
"fair";0.528341751352826;0.1505241225396;0.247585014787183;0.578839122731666
"friendly";0.234552971761337;0.699127078035058;0.233041707623533;0.324550671901476
"gentle";0.554123025852728;0.39066728067978;0.395615016556441;0.118900318467235
"greatest";0.681985025938772;0.42444238424541;0.173515044333777;0.398423940769818
"happy";0.20114182750529;0.0688154223882981;-0.054777450816752;0.783179005313756
"humble";0.224500650157579;0.57069540960628;0.409414731706672;0.241010891965518
"independent";0.182849667291188;0.323452191331433;0.748599088431799;0.271655352076951
"interesting";0.66446147962713;0.296663812523398;0.426813301716431;0.340838349154905
"married";0.502370594081521;0.35000791505753;0.318629400322022;0.473018094816081
"natural";0.388014389787523;0.342114473775921;0.529031888917152;0.131495351553548
"pleasant";0.365939121292611;0.541689113337276;0.407819483724704;0.256193690096975
"pleasing";0.472177045847371;0.263283411712928;0.553563482158258;0.223966053590008
"quiet";0.754135417457598;0.384284430858121;0.225193523293932;0.189804517679995
"reasonable";0.634062698894768;0.149042483824052;0.372566105873038;0.255741200879792
"rich";0.156872554061997;0.192136117392883;0.363434913728581;0.689617399145196
"safe";0.204536191849336;0.804819507680321;0.211069812427949;0.10652882543113
"strong";0.600616678065204;0.237665568524693;0.294066420243822;0.388994232044424
"superior";0.610163354872684;0.51063994304082;0.1599325997558;0.114672994198777
"unpleasant";0.480230743287298;0.255933577683716;0.247089304572635;0.284610024259225
"welcome";0.544712138267545;0.534429899573347;0.20564674465479;0.0901347291569778
"worth";0.610078898506527;0.437156134741913;0.262662898673907;0.362903306367825
