"MR3";"MR1";"MR10";"MR2";"MR9";"MR7";"MR6";"MR5";"MR11";"MR4";"MR8";"MR12"
"afraid";0.409154275263401;0.187101597098543;0.377982192427215;-0.137185889190325;0.177123660445116;0.360718626493482;0.266175671969932;0.450711266106673;0.128199090068775;0.260278870678047;0.160370304472025;-0.0053394057273667
"beautiful";0.408100716974359;0.136669340480154;0.354560994911321;0.390214824686644;0.408712266376259;0.0910552250051548;0.13698291305562;0.407889797814561;0.118675342848465;0.0747507867993694;0.0364551096709301;0.126165345875414
"best";0.376021649236073;0.481783952245901;0.459136241776113;-0.15486572416864;0.261933970523399;0.143496472706419;0.318439705252753;0.0294549826957632;0.143115638488412;0.19966076504509;0.0669150312154314;0.233361071042382
"cheerful";0.373152235676621;0.206968746913387;0.220792444553767;0.254184065302392;0.35545798661756;0.378771215836404;0.369320637825883;0.0469256220446821;0.341937229842953;0.284328755874021;-0.159743010845137;-0.061841570123377
"clever";0.279650954247577;0.466392936969034;0.0782124727918294;0.310665310319299;0.447737975804994;0.246355009324042;0.146998990860408;0.113677137320084;0.176786738330108;0.35949106331929;0.189634224547287;0.230927472084571
"comfortable";0.228511075027406;0.229907480332507;0.117450376920911;0.170726725128052;0.429690108966923;0.44671370076266;0.247342150534191;0.365798732323689;0.276579215342701;-0.0906413296126715;0.198104553979056;-0.032642860181613
"delicate";0.125800985947518;0.241405429856182;0.191794391215891;0.131214529028733;0.809951942889905;0.238020188197295;0.167493968430768;0.110202600986241;0.067087935489588;0.0759955589982748;-0.0811953939727832;0.0745461611186206
"delighted";0.567783880152745;0.481021052616281;0.282613193706776;-0.0263063335535313;0.22267609590766;0.0957075678136502;0.207105098961966;0.28148064834481;0.218517684100948;0.23597365397309;0.0204800850597524;0.162242659047546
"delightful";0.58620978637443;0.360376569142331;0.383924439631177;0.20578669316201;0.323564267133612;0.167439263719101;0.107440913468844;0.223287165441136;0.230215698915926;0.0628547389961893;-0.0967492195196053;0.197701829304054
"determined";0.583930824460223;0.162852488211135;0.20874655709148;0.35974931908798;0.306204421230202;0.211771445245575;0.186077179086773;0.0102147059227985;0.134037734905033;0.05655398299956;0.195008897284626;-0.0573082824871337
