"MR1";"MR2";"MR4";"MR3"
"afraid";0.796604596882921;0.115725099090219;0.0593449539631534;-0.276642243888044
"best";0.176348308317285;0.396005925372509;0.52025959081007;-0.101406216549911
"biggest";0.486678429339202;0.0769411746831805;-0.0238831215854723;0.263375775683978
"calm";0.522225032377037;0.0287312705139055;0.66684274369726;-0.0603220301745909
"capable";0.538775987201791;0.0716298512860601;0.0745389479019125;0.137367607069869
"charitable";0.123575337755434;0.853490146646829;0.00147785781782168;-0.126593643014169
"cheerful";-0.11988332120157;0.132903669522045;0.61115754286865;0.0732244189417617
"comfortable";0.306395018429926;0.192568927481645;0.437687312380145;0.301611457598864
"delighted";0.286592835119733;0.0987757584156211;0.137910052574456;0.353049981204228
"different";0.564033014834908;0.18702708396381;0.147904093879407;0.15395838639604
"extraordinary";0.704653621295534;0.257064229298175;0.317667640209716;0.277613945984226
"fair";0.0303650822059348;0.571294445511597;0.15009826461842;0.0554943127613244
"faithful";0.296234931496452;0.712968952586531;0.0260110751356764;0.219629012123679
"free";0.76504960829214;0.273712565096732;0.217912436786545;-0.0494581062853367
"friendly";0.265946914955182;0.596643069138606;0.1758206509465;0.0355881950765772
"greatest";0.350074167014013;0.236768793243845;-0.00578259947412643;0.26523876441761
"happy";0.704284868736612;0.34405906482071;0.251943814344819;0.0759857577766096
"honest";0.271900095633701;0.701377492342077;0.246605036799913;-0.105896715212576
"loose";0.064756366495544;0.0407984551212544;0.0214184251149733;0.930540784004492
"natural";0.345099232720405;0.168465015983057;0.0279721428591295;0.0626403319327789
"pleasant";0.61831602683206;0.0166749621234414;0.571771331441235;0.219805995321172
"quiet";0.320533055781075;0.703206498528733;0.293306567729812;0.137622980633595
"religious";0.0567421416021521;0.486013446692929;-0.269956488975356;0.177175911907057
"rich";0.324511946169294;0.548679534644503;0.377346559304806;0.21031591295695
"safe";0.112765134759362;0.0864400743599582;0.576914241050348;0.48474573225315
"secure";0.415081107043515;0.129959240953464;0.664377310617183;-0.0472707931512219
"sincere";0.141439334715108;0.604762522590905;0.15108212309268;0.169607855480708
"strong";0.659721289957258;0.252076710581125;0.0946985508685873;-0.110343435983238
"surprising";0.52529951597562;0.115637901239275;0.35344459596444;0.0659093849296327
"universal";-0.377907943175156;0.749400658102008;0.0680259772842282;-0.09544932231595
"wise";0.497345332397125;-0.0926655501987264;0.0378289944930404;0.154105804798953
"worth";0.248112141391138;0.725066935451151;0.0636957930564633;0.048020294674565
