"MR1";"MR2";"MR3"
"afraid";0.695807765394219;0.270963410326998;0.0870709008516685
"beautiful";0.357705373303231;0.464939577114032;0.331693504859976
"best";0.630795688113366;0.227671658823145;0.379044652363969
"capable";0.366524704932424;0.393718736047926;0.461798175565869
"clever";0.594992711214484;-0.0192317852183358;0.153374641894969
"comfortable";0.714512504727425;0.0639515831888679;0.204045080290815
"cruel";0.33476984490271;0.703532676227393;0.00214976367119807
"curious";0.0982370395416086;0.150441497458234;0.759054526090553
"delicate";0.726301365105421;0.227362898461693;0.379349627473465
"delighted";0.343952456658554;0.514916117247803;0.395487408999803
"delightful";0.471858082740463;0.120548410461114;0.543708450433811
"determined";0.355568927734321;0.357375146729488;0.323112532705688
"different";0.169924983788654;0.463798733847042;0.0927917483916762
"extraordinary";0.330825232017409;0.253425047621491;0.59861168060648
"fair";0.701449272680213;0.146499296921501;0.343481670229785
"free";0.78471638256567;0.0624386004198135;0.108854184763545
"friendly";0.233906851310234;0.48984475047569;0.360587040749979
"generous";0.781711720851131;0.313125042339096;0.253035876703068
"greatest";0.465101168010993;0.479765631368957;0.144540218525712
"happy";-0.00173652901681336;0.119704586080145;0.581089202019145
"intelligent";-0.150997896450868;0.505596205189432;0.209218191210222
"interesting";0.356968446914478;0.525667133469852;0.21407850150969
"liberal";-0.0830784315813866;0.715013143130716;-0.11312670030347
"married";0.607233784915547;0.262619193522794;0.453397557516037
"natural";0.572801001667004;0.231238982547445;0.376839913984676
"original";-0.15765931664413;0.644551362688772;0.342657767120675
"pleasant";0.30725409604447;0.277912633609877;0.524557759173439
"pleasing";0.259680720630996;0.581329385040408;0.287356756619969
"powerful";0.356929084482645;0.695994876510453;0.156119432974008
"proud";0.176680271846525;0.5608967114445;0.176934375086551
"quiet";0.188141352016704;0.308415390318223;0.544432534444465
"reasonable";0.504903302106197;0.19084292787031;0.345191172916419
"rich";0.670989776077819;0.419753449443927;0.0372796918610853
"safe";0.225940162333227;0.0382454280410382;0.232545133943371
"secure";0.584569942588723;0.300509660271232;0.0429003813592809
"sincere";0.571827028200252;0.484891312830759;0.158784299937594
"strong";0.665863005863685;0.0109584765099348;0.19556618608286
"superior";0.435479873281007;0.675385003468365;0.213215153872065
"unpleasant";0.390671337727647;0.210594984088896;0.495210731418596
"welcome";0.671022222619837;0.0733079453969091;0.560130003749439
"worth";-0.00683349481712219;0.698440984033643;0.27068161514382
"weak";0.802517965626491;0.0640795696769276;-0.0221526526819686
