"MR1";"MR2"
"accustomed";0.160889371953141;0.704108295585799
"afraid";0.587477023281284;0.408244093986424
"beautiful";0.0883269408021403;0.701018378755455
"best";0.320744614057831;0.415298278280083
"capable";0.498484109711609;0.261479925790497
"cheerful";0.560340868433903;0.443626410542621
"comfortable";0.184886797012749;0.0540258956253621
"cruel";0.591922680115948;0.279572490258688
"dangerous";0.113796838760066;0.46863049512758
"delicate";0.522767400139842;0.265447308002521
"delighted";0.355175837961016;0.601786498659504
"delightful";0.352331348684065;0.664705053598158
"determined";0.491489581925866;0.197473573795255
"different";0.726596781854567;0.145686304787494
"extraordinary";0.122853944935957;0.611204971516754
"extreme";0.773820030640586;-0.100777580166361
"fair";0.526770271031137;0.204712654107151
"familiar";0.155142278352666;-0.210016323208829
"free";0.511019026347121;0.612926332614825
"generous";0.620644610331322;0.383957023089459
"gentle";0.584265260155527;0.32031087973249
"greatest";0.564355760890344;0.49772484967436
"happy";0.631414187670877;0.189855001261309
"humble";0.596225326044484;0.409062907628351
"improper";0.60569614769149;0.333942181521597
"interesting";0.683905393041742;0.299868163723993
"modest";0.104573007341202;0.610486746376055
"natural";0.616820534880276;0.228113777135567
"polite";0.27607515496932;0.327793798900548
"productive";0.387748488568236;0.260491726144856
"proud";0.67878083469031;-0.0194877146843679
"quiet";0.465707924621498;0.480071772844382
"safe";0.864931468427704;0.135623197641719
"smart";0.625772473816396;0.0190101607655553
"strong";0.698847957245585;0.289794416535436
"superior";0.647257771216575;0.298397491227386
"unpleasant";0.389323545248633;0.479457209945338
"weak";0.740420323862126;0.37901138025187
"welcome";0.607077175177954;0.270586040892673
"worth";0.398504072086031;0.245293797736762
