"MR1";"MR3";"MR2"
"afraid";0.625702861413901;0.236871107468473;0.00527077744644913
"best";0.371514229514645;0.626149064526861;0.0329852178138866
"capable";0.282621861497301;0.530756191994735;0.502045788935429
"careful";0.698300119038647;0.0272953124444278;-0.0163081676434603
"cheerful";0.567481835703564;0.504265538655291;0.245277038082157
"clever";0.456253466475451;-0.0728159063268913;0.332146468440497
"comfortable";0.710961488940266;0.306168647167273;0.13281534569502
"dangerous";0.283375770103383;0.435646222042328;0.523756926949134
"delighted";0.688204568514377;0.427554821236658;0.335786504624569
"determined";0.51372629665874;0.586222045212297;0.394692122929159
"different";0.487534441112158;0.221928531482514;0.366211293346757
"extraordinary";0.618551712312361;0.472495831655753;0.101059924467143
"fair";0.559399232326675;0.16000586560403;0.526821160805724
"free";0.659381040095262;0.257400681969966;0.0960368372853841
"friendly";0.554024020734698;0.480006974899435;-0.16266617303398
"gentle";0.252620673115682;0.515019067324091;0.362812602213212
"greatest";0.617994689314458;0.169517774775345;-0.192384868053082
"happier";0.10536200728884;0.559629872820349;0.374275126659396
"happy";0.39047445729049;0.00445070365409166;0.287630634388009
"improper";-0.0286535876049829;0.036249786112529;0.891683003156353
"interesting";0.626867051309567;0.328199206189088;0.400952964707257
"married";0.325543039048908;0.602175908524075;0.169521319541721
"natural";0.211957449403942;0.638734766713122;0.290833672150851
"pleasant";0.691440989412749;0.469966545861835;0.182873519925261
"pleasing";0.350466579907882;0.212576453085774;0.561269632013479
"powerful";0.143412323707864;0.297222070866494;0.740771089515837
"prudent";-0.197157265166667;0.30260782147907;0.560386207519648
"quiet";0.421305770016763;0.255997083832782;0.548924743665965
"reasonable";0.704586248773802;0.140426433850933;-0.00274816359436238
"rich";0.0404958254283674;0.56516356113801;0.101061629146997
"safe";0.706993480356919;-0.0365425549186631;0.118800586881347
"selfish";-0.145655227035865;0.625479643827181;0.340924472262932
"sincere";0.733914329470773;0.0137161203995305;0.0220269838841784
"strong";0.526633768110302;0.377455901838991;0.344124655992838
"superior";0.674859085590559;0.282710430232236;0.248734274796507
"uncertain";-0.130361847715205;0.32352234274477;0.710312554998211
"worth";0.535236743418101;0.475831092663516;0.32187462949819
