"MR1";"MR3";"MR2"
"accustomed";0.501251270783983;0.162555335056579;0.22495473760783
"afraid";0.549237349985064;0.376579126008165;0.411404773265881
"beautiful";0.622253825032823;0.326119648421175;0.483163967186051
"best";0.21156486527972;0.601559741811034;0.409080003491508
"calm";0.545526222352494;0.286468261266058;0.304805557471409
"careful";0.395671309940617;0.546915958112903;0.148902320769466
"cheerful";0.50224616355976;0.370634141710763;0.414065035958859
"clever";0.137206688364642;0.36260217392092;0.427268967129153
"comfortable";0.565860920235016;0.423407015930371;0.18913707427072
"cruel";0.28158141633364;0.363687421717401;0.615505003143996
"curious";0.330687797947121;0.495085385721161;0.414990247781074
"dangerous";0.458725764924512;0.0658948638127882;0.099175398354423
"delicate";0.44993587530855;0.488853029281196;0.352383629719412
"delightful";0.417998082604568;0.454546447675751;0.184631295807544
"determined";0.176111210335028;0.455046716109128;0.569715172385004
"different";0.572904199424951;0.461844644858268;0.363862172971106
"direct";0.778719938552883;0.251537406939468;-0.000041250302546347
"expensive";0.625169314827498;0.0295892058798564;0.256019950990054
"extraordinary";-0.075461688454061;0.451844182835003;0.203496222091117
"fair";0.568253771252155;0.452829240510677;0.242494678384935
"faithful";0.274172778568944;0.401907651542573;0.651214727315361
"familiar";0.445693543821473;0.418801104343391;0.47408752736311
"famous";0.227011044324916;0.350523643440157;0.136877251318387
"free";0.44433679938346;0.426059738409876;0.462632289445224
"friendly";0.471634244503838;0.363863321196656;0.322844290828236
"generous";0.440028423933846;0.462885021381152;0.433170838074612
"gentle";0.52728869084735;0.336336132708493;0.254814784978601
"genuine";0.551464028590414;0.0949803515474825;0.175143609028902
"graceful";0.287540658370031;0.457460666623847;0.461408383924618
"greatest";0.568767836387834;0.363405046665293;0.391157976460565
"happy";0.63577472427258;0.469942947939085;0.319852514263122
"honest";0.643509128262869;0.499379868592389;0.172933459059203
"humble";0.36817093207847;0.474897525729695;0.38716382676325
"individual";0.350926095414323;0.19291283879185;0.49511948259363
"interesting";0.234853886143658;0.469296311310059;0.251141934280157
"legal";0.190349965381142;-0.107327767988407;0.533574255194308
"loose";-0.00852668942742392;-0.0150245773066127;0.778771930590519
"married";0.520863995664979;0.43804043093431;0.233315558143769
"mighty";0.084252714830259;0.48801635516761;-0.036819464481729
"modest";0.677225815739309;0.0215339521770401;0.217214147300288
"moral";0.584660376823467;0.287237969828037;0.208091515590983
"mysterious";0.252770117912009;0.385827923023901;0.62171454701689
"natural";0.478819989945129;0.471153431855351;0.487799019010264
"neat";0.636622418831191;0.346565383519646;0.164826581688766
"official";0.340496287623959;0.524209633150996;0.215704042531212
"original";0.507284341664328;0.289992307497726;0.496389200370997
"pleasant";0.463832751370883;0.419203686517745;0.431165661924428
"polite";0.412329818417652;0.548839993870685;0.0378215275820426
"professional";0.169706883665136;0.156491334014503;0.50466010393019
"proud";0.449491600200996;0.558661694500487;0.326261777890465
"quiet";0.416132262814977;0.505116458264079;0.460061578589797
"reasonable";0.423724009778046;0.354651025814728;0.0115916493896627
"responsible";0.22871667420354;0.679592437762162;0.113820261279316
"rich";0.571113604802861;0.541370867955175;0.209934385409298
"sacred";0.12521137136588;0.358295467117427;0.325525920724019
"safe";0.455586477986577;0.356161522038802;0.440198670398001
"social";0.449068124790349;0.00746174867273735;0.470907855391936
"special";0.426972066784635;0.0404334565928249;0.524149865500455
"strong";0.389448928441185;0.57970910529793;0.226456293707578
"superior";0.556159901359656;0.305442945309475;0.254849562401748
"surprising";0.0287238010735357;0.405195499600347;0.605122632135005
"thoughtful";0.21919617656476;0.386852446995899;0.29922901992095
"uncertain";0.638607593566881;0.316058519449058;0.186501549713488
"weak";0.335389107887259;0.396264907304857;0.629712591495142
"wise";0.443721817805841;0.307214055151442;0.236367727753696
"worth";0.42132785687091;0.271005079007448;0.503369608170693
