"MR1";"MR4";"MR7";"MR2";"MR3";"MR6";"MR8";"MR5";"MR9";"MR10";"MR11"
"accustomed";0.0452132337228471;0.47164042349886;0.716989114184191;0.0957795140380321;0.0595288619744738;0.00682567085002419;-0.0143867536996862;-0.147861218900575;0.00178171033835809;0.0599411237171032;-0.0580750444408714
"afraid";0.658304994860489;0.145940648186779;-0.0914968335250632;-0.0346496101136294;0.0346488207028099;0.228743216804866;0.246208447922876;-0.0699732352470056;0.00244187536431722;0.181085394719458;0.195843821912512
"aggressive";-0.0188684357453593;-0.0844268146260681;0.494124858659067;0.0125241489898837;-0.0964281575374388;0.0863186801274877;-0.0108062930341508;0.145385321909412;-0.0352864109423724;-0.000101948108560335;0.07377153869569
"appropriate";-0.170244041640391;-0.0914338615382486;0.0191796770056014;0.338903361170315;0.407775723324609;0.209698779399951;-0.0953174526521997;-0.0903424571385464;0.197176189960527;-0.25133707981375;0.0818126505682424
"beautiful";0.521553050276699;0.0620463990890087;0.0384863775036185;0.0808713332029591;-0.00064517379588673;-0.088822407351462;0.379600972937957;-0.0133994335529959;0.112085355818536;0.0374081967723951;0.105403102782402
"best";0.366255738375095;0.143216030741156;0.00777350959959092;0.152931562989941;-0.148567985839597;0.153531350021081;-0.030973896713261;-0.00599065974375714;0.295751567105058;0.00279932103293686;-0.0121289397452284
"brave";-0.102925509679525;-0.17288697335855;0.297911243771453;0.159169758180895;-0.0683507059337789;0.183354453809305;-0.137414865286378;0.0825169684220195;0.0192985167933086;0.0455318609442537;-0.166281196474165
"cheerful";0.720702618992059;-0.0988764277676507;0.217177021132066;0.0711985353512381;0.0527873237337569;0.0162829641096246;0.108520850295328;0.0533237820511364;-0.0819583689171793;0.0710172652396928;0.0761719644696614
"clean";0.0922198338381337;-0.0774311177710106;0.0928325188814309;0.451769486132439;0.455812557699781;-0.0278340571735083;-0.116371110807602;0.0482024721404557;-0.151711733993523;-0.08693012476565;0.227973054718374
"confident";-0.0529602162175585;0.107681644112698;0.0250859501705635;0.145269032641998;0.0907041896243126;0.0682241657357924;0.0579096813274749;0.675435359944314;0.017928448072742;0.104614691911449;-0.0442958295223392
"conventional";-0.125409323109864;-0.100990712198359;0.148176453938984;0.801936284785873;0.0445332299055656;-0.0210648397902718;-0.0556679089734521;-0.00701790322174508;-0.0880589988517908;-0.0857534349232378;0.0170672550580812
"cruel";0.202295522715367;0.00176607008674197;0.147399053362886;-0.0525478354504268;-0.0384764086392609;0.223142666175227;0.574450221418679;0.0101797163500692;0.0512803864159999;0.195185202238745;-0.00784879539076443
"curious";0.219544257298552;0.391115151971676;0.313400858878357;0.101979858799348;0.00884125437136338;-0.0813593052751975;0.2889327436737;0.423087893564809;0.0410291847431236;0.0729700796939149;0.123825581793534
