"MR1";"MR3";"MR2"
"afraid";0.615870722985159;0.607267318548526;0.291654009517298
"beautiful";0.226212072146595;0.173762247650872;0.730247082796325
"best";0.331207941032674;0.720128703897684;0.109400757335584
"capable";0.563405269128235;0.480415125891833;0.378489904301263
"cheerful";0.381673413447202;0.375957163674109;0.478208132331754
"clever";0.490653518341172;0.545614104056771;0.311029066257243
"comfortable";0.663159517947272;0.463107643817262;0.318847069623667
"delighted";0.354809213565743;0.47320202452278;0.232083103437198
"delightful";0.555859955623102;0.552701223904867;0.234591890709347
"determined";0.506795132146095;0.565341437587829;0.318679821422538
"different";0.846775743133822;0.301805566799341;0.190930429193536
"fair";0.588601767986148;0.158033783346987;0.433077149250269
"free";0.148037336054174;0.0983352935167688;0.80395510509914
"friendly";0.435826582391962;0.502458598255812;0.30663344356991
"gentle";0.44645087295254;0.620163834640797;0.40886874726994
"genuine";0.539623855166899;0.44627717155399;0.0453008854612563
"greatest";0.557044728992137;0.588286089005216;0.282526274263829
"happier";0.534864102087119;0.546942225330032;0.20703618448335
"happy";0.199263864190451;0.320464701980215;0.616273971719513
"honest";0.263814027841014;0.639488909697214;0.41477888800619
"independent";0.391709401060235;0.311494145173445;0.467550364378003
"interesting";0.760013608858995;0.218820966786551;0.3795347155792
"modest";0.542857383971819;0.640464317063346;0.127430476696681
"moral";0.475894559809104;0.488441994883123;-0.271718513394127
"natural";0.592944023016103;0.572984225892554;0.300134579159057
"pleasant";0.580954277917153;0.63861853807998;0.135893590311456
"pleasing";0.429325344003761;0.198782206668607;0.090710826912671
"quiet";0.569032652468164;0.562863831535494;0.397232725772566
"reasonable";0.578925400512922;0.477407862672481;0.180530797413924
"rich";0.179405792416446;0.629579018772073;0.364294177598978
"safe";0.725082645976278;0.239895367965841;0.209647342449212
"selfish";0.541999213782624;0.295751551649081;0.286742208046304
"strong";0.662781600899192;0.34066870513462;0.413930628684901
"superior";0.335990366568205;0.356894703905124;0.273784089578253
"unpleasant";0.0704701138781676;0.622713420159691;0.465029697435427
"welcome";0.624181825480208;0.284988553817833;0.395846158916921
"worth";0.358436978047895;0.632710841702569;0.417556606794913
