"MR1";"MR3";"MR2";"MR4"
"accustomed";0.0910009692650395;0.155104948878921;0.825251007207419;-0.10320671673531
"afraid";0.205285353631698;0.720110388439527;-0.170368390479325;0.0579338279705478
"appropriate";0.181677827981216;-0.117641600909303;0.691144829902337;-0.169975742648276
"beautiful";0.603229549264491;-0.037252156422807;0.216300512925936;-0.144786478298086
"best";0.454355561823047;0.265839735883287;0.18998139211566;0.170721974311599
"blessed";0.678979586509264;0.166393726920832;-0.115025787380828;0.268753259039776
"capable";0.0931296233930114;-0.00194375718027628;0.0944518255372557;0.606429350562796
"careful";0.313670660357591;0.232281754187768;0.354350727099826;0.089554635943727
"cheerful";0.441664149485787;0.134833140379795;0.235784078254041;0.184810114546709
"clean";0.167158484202054;-0.0408787878866436;0.0105949026870365;0.696547975478286
"comfortable";0.260284509460072;0.680006569961708;0.10492001783042;-0.0283098218881014
"compassionate";0.136469436862948;-0.061708455907636;0.570720096398409;0.0311558597907657
"cruel";0.60457224165894;-0.13962377113289;0.13784226880884;0.0147800130805773
"curious";0.658952633184823;0.0702361855795357;0.285338906214866;0.0769060285152532
"dangerous";0.59673377041302;-0.16182467464117;0.301362783027825;-0.10618837203397
"delicate";0.387120816915258;-0.0549838938502063;0.558779148983461;-0.0474551254811286
"delighted";0.604382372538368;0.0210685115454416;0.072457952355244;0.445029946936379
"determined";0.062178835840356;-0.0401525930059511;0.0607551667665524;-0.190195750373282
"different";0.496606944949431;0.482701413945947;-0.0922195886049337;0.0978573250404588
"extraordinary";0.333449521327547;0.305063536494873;0.0219647789319375;0.0826623547569989
"extreme";0.0770679074055317;0.541938926060816;0.1854033157568;-0.141827155812922
"fair";0.0535887756504067;0.45240752271076;0.0246574112200572;-0.0967934159482138
"faithful";0.589674577299652;0.367125718025716;0.00100799449953298;0.0995633362532274
"familiar";0.445449558459794;0.13099244233021;0.169656493970984;0.0549324884681641
"free";0.588077731238631;0.0827197359276726;0.054874243669812;0.327977222510991
"friendly";0.13922716144425;-0.133606850869085;0.126338367971711;0.735882619570264
"gentle";0.62558851393707;0.23077249366676;-0.129627181135722;0.247263999251985
"graceful";0.551366213801048;-0.0622775664823434;0.203696358902076;-0.15749000247854
"greatest";0.537485388502215;0.461511066953562;-0.111208981262069;0.153632394130833
"happier";0.36787055394738;0.272103561363145;-0.306980530874423;0.381961615875278
"happy";0.371319145058576;0.260479633589522;0.328723422721986;-0.0114034742219339
"holy";0.0780554430451402;-0.121470205343135;0.610585870904586;0.473474029166616
"honest";0.495778845734358;0.033205899024868;0.139992107429358;0.490456081374874
"humble";0.655931228785142;0.157577323895463;-0.0924045727872638;0.189958075287556
"independent";0.04585901319796;-0.0386058722995053;0.541499272061499;0.278132294300147
"intellectual";0.0894614366705031;-0.0623208387541093;0.782708464223611;0.156989401557373
"interesting";0.45745167892167;0.217661131939866;0.183571919189026;-0.0598908914262904
"loose";0.400056272436996;0.189703542339644;0.34580259134556;0.0491936754060579
"married";0.296059539114968;0.154814592308355;-0.0966886268071198;0.189635070902147
"mighty";0.168159736378481;0.0161474826607183;-0.185758353149069;0.00728729213024745
"modest";0.13732077582065;0.710776570868665;-0.140192664056681;0.124394492571314
"moral";0.351352002457186;0.47619170538125;0.135836663554153;0.0920856104042272
"mysterious";0.11661849926806;0.242648759487558;-0.10009205620421;0.464918867979225
"natural";0.500474505835853;0.193342577640267;-0.0434448015615157;0.182914310371907
"pleasant";0.491375406053605;0.542671078547483;0.0240758546392238;0.0506265258415847
"polite";0.104799143541945;-0.0802585032233359;0.709577859498281;-0.051332580155756
"popular";0.13306678837677;0.217701798592084;0.668581769677397;-0.0404297383317264
"proud";0.730668537955493;0.15821229417958;-0.0909452742387282;0.0816268273979855
"prudent";0.208097184843107;0.237893790983957;-0.0350899000208228;-0.124518650993555
"qualified";0.248725911632573;0.647732926238014;-0.240785328600871;-0.062999357248661
"quiet";0.492013877644994;0.362313906337936;0.0913660536552843;0.0776989848491162
"reasonable";-0.0836156628232585;0.227056626491887;0.16320022857584;-0.118990293471953
"respected";0.107156738151151;0.509443373705738;-0.0435849692010328;0.221560674041962
"rich";0.540566247798027;0.247402574192618;0.151558792148605;0.00568570422102898
"sacred";0.16872746525955;0.091893687671761;0.0976535007719241;0.565747760116093
"safe";0.382447162827743;0.102894213440927;0.248978999388991;0.0968000438342575
"social";-0.0824581209797209;0.251395277126886;0.263589121537725;-0.0329726672800162
"special";0.404571842740906;0.289684532258428;0.152586844633643;0.0291884222206473
"strong";0.480184643837347;0.46428040554914;0.141565619432597;0.125039310999389
"superior";0.213029862752848;0.463281888312357;-0.198619302738212;0.0120767328599521
"surprising";-0.187308203650682;0.635056300321855;0.325855964940898;0.0671605050637014
"thoughtful";0.0945298008953519;0.441112913018103;0.223536419305751;0.231706115621977
"uncertain";0.358532072817562;0.364128998680188;0.00235672202810162;0.132877700575776
"united";0.11645175806358;0.36549279487453;0.294169132987294;0.0670891196729501
"weak";0.343886059366624;0.497169778062057;-0.00327157265863766;0.187734340534392
"worth";-0.0212796172516266;0.49805537834833;-0.0633428775527658;0.0599182452816959
