"MR5";"MR1";"MR4";"MR2";"MR3"
"accustomed";0.671413413489612;0.0388408398999495;0.161762339574159;0.334231463903483;0.26120508799383
"beautiful";0.394412520651926;0.713674111763199;0.19275658079104;0.0184823208902739;0.194547280688929
"best";0.170739755128755;0.352334486824869;0.307981923096836;0.13167923516254;0.155379762761751
"calm";0.0127780968721507;0.411887476557631;0.442504021522763;0.303503818595399;0.339184417451478
"capable";0.577987624583456;0.429658405760819;0.343104351261327;0.310461475776896;0.201803671051147
"cheerful";0.365914801022642;0.675838332516787;0.224775466603294;0.26984473007922;0.190781464856534
"dangerous";0.0326869872326961;0.0631642741431719;0.236046719473081;0.637258647063413;0.0337980420550224
"delighted";0.654636915841452;0.358169699225799;-0.147428277510306;-0.0628615868506152;0.335878340084695
"delightful";0.0522805652407864;0.634856444436828;0.1927511820171;0.218012017242951;-0.127953947976078
"different";0.589150300704723;0.405734361161409;0.139790842932937;-0.0147751679089195;0.308846146022031
"extreme";0.704283471081848;0.381211728738399;0.0759709163816819;0.265801672718809;-0.0196440001614369
"fair";0.570805765300947;0.450099238933696;0.25168227639275;-0.107431016079377;-0.0871066487266973
"familiar";0.209107837362161;0.357997200470251;0.491006180674502;0.281085587861716;0.0954052956082123
"free";0.313146628971182;0.407549728868895;0.253432951772725;0.475609726078161;0.0823744378268522
"generous";0.430399819592169;0.176991034785615;-0.0484986196730937;0.180175530163953;0.718264883683719
"gentle";0.329486732942818;0.529418459907594;0.270008133173645;0.00341037935282499;0.0648702161683658
"greatest";0.216790157055714;0.666403036025256;0.249599105492975;-0.0203117512438176;0.185018878793596
"happier";0.0718067137543484;0.136252882526818;0.77571119715116;0.147073301857978;-0.0336875805330324
"happy";0.743714491934785;-0.0398384828647851;0.198986766757962;-0.0546006752416563;-0.218908059755669
"harmless";0.0897310760395015;0.533794626722454;-0.0465973840086767;0.395624908604189;0.129490523782237
"heavenly";0.149550653994089;0.154710824638465;0.625978677368175;0.187306837936503;-0.0386136813967975
"interesting";0.030631688195768;0.0284304370253352;0.0666932567896038;0.642263674019118;0.0115096390951062
"loose";0.0497273184447205;0.126854561810636;0.322893476856061;0.444445093226967;0.398476872285075
"mighty";0.175490908347266;0.523530392717157;0.172687546971338;0.466704516409713;0.25279611035683
"natural";0.501004987396998;0.224695305594819;0.470089313679305;0.0719806446268047;0.0802490325270328
"peaceful";0.247341296407957;0.220517163588919;0.446513230776989;0.0556665048135411;0.104566001346316
"pleasant";0.763641363020392;0.148127320927152;0.253211701090881;0.206950355699352;0.161020013267354
"powerful";0.328598955255985;0.448829809254341;0.187923986680061;0.314962121321092;-0.041626433017494
"safe";0.0111301792458399;0.165848109516462;0.237512513095728;0.269257098137004;0.361096260780578
"selfish";0.0960020930032462;0.501057152975858;0.0323441152064167;0.178994246075717;-0.449351147128595
"weak";0.129595034906452;0.161799997695068;0.098078207686294;0.688086714994386;0.0925423889809859
"superior";0.611126484212282;0.373899959024165;0.0918427716257077;0.301566652100806;0.237674783309155
"rich";0.631230820296159;0.541176644955873;0.198936782826575;-0.0102366727081201;0.0774850571034225
"strong";0.310404431220873;0.020652460366081;0.501428481573011;0.208730348010462;0.422588629451229
