"MR1";"MR3";"MR6";"MR7";"MR2";"MR9";"MR4";"MR5";"MR8"
"afraid";0.192101361870607;0.49844475032287;0.414194798980747;0.556258313294315;0.181677680026787;0.32348732487178;0.216001222964528;0.110702717552509;0.0844013873177666
"beautiful";0.145224781467056;0.150508877710675;0.136948790396634;0.0554929235998923;0.778103224137454;0.0548850369801287;0.289381223278522;0.189547474883937;0.0392735970912637
"best";0.360850842684313;0.461985521641336;0.444296542956162;0.10837653291075;0.0754060243433884;-0.00605634147441472;0.0802433509835351;0.447554407669233;-0.138709246085137
"capable";0.423791384065938;0.257586899629759;0.260977544084387;0.268581840241637;0.175523345301128;0.553581505442227;0.263960131176657;0.109454060807571;0.146595416233367
"cheerful";0.253144125960525;0.198801870112733;0.145796213244368;0.315048547891151;0.291033724502524;0.264986941608137;0.447280914050161;0.180508091979218;-0.441408966494836
"clever";0.531248318252109;0.444778081439618;0.215145448897569;0.247883643782208;0.150478962989447;0.165664006263523;0.302028734509555;0.0337841028488234;-0.0701857025666271
"comfortable";0.404018484325778;0.299617730685852;0.332883360695286;0.478305145917619;0.24964818418023;0.205932623488855;0.198413453837827;0.168613685925384;0.0321149776025597
"delighted";0.344494701189058;0.440415918270353;0.0935303553740156;0.374570228376378;0.0595208923829414;0.14070849816114;0.106999164930373;0.0894715380213948;-0.35774112956354
"delightful";0.549762213020528;0.176402714020952;0.330861966429785;0.151662079550102;0.0501650409122104;0.441533325847072;0.282439549935205;0.301983465631903;0.087205284315778
"determined";0.467762183542333;0.243881665912461;0.485969565192582;0.0817537213242629;0.205138047319088;0.345137764022036;0.202738938908123;0.246927051871494;-0.0745487383804282
"different";0.619676284893554;0.0806324837597034;0.361825867994964;0.505313785576064;0.146962750968552;0.152067087524448;0.206777499856342;0.0671349146229519;-0.0273952797875405
"fair";0.332584503818849;0.187040764032591;0.333803483306654;0.423952242796851;0.518503455589506;0.123843597881956;-0.137913691102868;-0.108428268169001;-0.0145723020385142
"free";0.133984970601557;0.194203529591474;0.0267452874624604;0.0650944645854735;0.765420863730669;0.201470377013215;0.0366424219088458;0.066397493701582;-0.0274919721859126
"friendly";0.217324554047611;0.268358394721948;0.307822999451196;0.288697386751548;0.102345701074539;0.618196639457019;0.0859066639227578;0.181457881273449;-0.0817396569343732
"gentle";0.425749396356901;0.543908000530864;0.266519034286324;0.234220601058768;0.278280243467719;0.344757308702417;0.0524656729955735;0.102112624242217;0.0702874288658606
"genuine";0.178670244083324;0.17402065066247;0.882593873105995;0.115039292291056;0.0903151889492198;0.133781313584738;0.113239934401911;0.0460206742569855;0.011212403160443
"greatest";0.320544394498353;0.350408684499919;0.487309294993081;0.334410776249881;0.233762999875748;0.242596371374527;0.106113478637807;0.271541669233164;-0.0372744582267008
"happier";0.520759762905778;0.395742282180783;0.28444737526471;0.311515870540644;0.10039662411395;0.192759591198347;0.0628021562801918;0.133193031864396;-0.0780137963801998
"happy";0.20073678812859;0.303592128772504;0.0334362377105357;0.0713554006952902;0.462293993011707;0.66595784225644;-0.107512926528361;0.0512219579394405;-0.0712234259071878
"honest";0.224379074667086;0.420711745076611;0.105841801452469;0.172498338114988;0.224133249103717;0.396087370736358;0.295458874964642;0.457647672317004;0.160223417381536
"independent";0.294091002745842;-0.019424323695778;0.110867358078672;0.279424023610564;0.463231151021175;0.232110810245425;0.138990669821313;0.616751682101154;-0.0177416522882272
