"MR1";"MR2"
"afraid";0.628247700420195;0.105840338230607
"best";0.365705113595641;0.418135364955447
"biggest";0.455571634978673;0.0690186412192559
"calm";0.732261662387027;0.0713020305433878
"capable";0.523886887830056;0.0673626368672454
"charitable";0.0687776594830554;0.841007906116583
"cheerful";0.191199951433209;0.173608113176667
"comfortable";0.522220512498253;0.221513264107865
"delighted";0.379206703173668;0.107303439909038
"different";0.585114037118362;0.184827583510454
"extraordinary";0.81179881455404;0.264456821148429
"fair";0.0963913453890343;0.583329979769628
"faithful";0.300391324282121;0.704069025728541
"free";0.741894913248639;0.268622691577953
"friendly";0.309668748478667;0.603073487400705
"greatest";0.34749887994655;0.229795705621944
"happy";0.736020059748882;0.344301117322526
"honest";0.317804785061856;0.706200434406229
"loose";0.227477886082598;0.0616543244343488
"natural";0.321640877812666;0.161522050951336
"pleasant";0.844450034447431;0.0466688470108428
"quiet";0.430791798588694;0.718522370593646
"religious";-0.0451869566982921;0.454622786142056
"rich";0.490366329660972;0.568390197796096
"safe";0.444616246637548;0.135056011345422
"secure";0.644199885973049;0.169055063673818
"sincere";0.217096898412419;0.613927867564884
"strong";0.579633529262553;0.239460082514679
"surprising";0.633300184977699;0.127316974229075
"universal";-0.323409171821714;0.755075829809243
"wise";0.479469989923916;-0.09942323108567
"worth";0.241543310847065;0.723030330234217
