"MR1";"MR2";"MR4";"MR3";"MR5"
"accustomed";0.053637176603882;0.724197504741886;0.343378157323798;0.00869123414905994;-0.154099151642452
"afraid";0.768779444919191;-0.0967858972204304;0.14441643524062;0.0172886735358611;-0.000332689829039191
"aggressive";-0.0251297077061683;0.351546175540987;-0.0346093335360817;-0.0856293177699282;0.14808423434286
"appropriate";-0.190316751776972;0.0203290086355989;0.117604138595543;0.558817722365998;-0.0568875100406596
"beautiful";0.648800098974838;0.103771937873425;-0.0193691432503945;0.0220161139055104;-0.0439729059330907
"best";0.316353544448979;0.141498213842271;0.172723029202956;-0.00972206392776226;0.0287732933017415
"brave";-0.191626005486348;0.222056173993172;-0.0478644967115407;0.0475006167555932;0.207775286711353
"cheerful";0.669825735321303;0.198354415694821;-0.191883123642873;0.05501481962134;0.0709564915763631
"clean";0.0578267382757329;0.191182579700857;-0.166230053135794;0.59281022977073;0.0696930002237065
"confident";-0.00265308156355051;0.0884355254667757;0.137659089116941;0.106105742948737;0.618561291862493
"conventional";-0.14645018370736;0.409465821234517;-0.210897705192422;0.43283357278847;0.202039487603013
"cruel";0.452836600655524;-0.0106455774636895;0.167401207524343;-0.0608359313835658;0.124297272287942
"curious";0.371620068780614;0.412414445977833;0.248928652123751;-0.0346675201041933;0.297760210243939
"dangerous";0.738987086751214;-0.0825378117737864;0.112480192083431;-0.00666161785294586;-0.00322340412371298
"delicate";0.359525060444579;0.0180996594902489;0.440536950674688;0.187559171762699;0.122168024071975
"delicious";0.0620695131631703;-0.121377264587348;0.276327071585454;0.0684363803150958;0.254603636342932
"different";0.106085780236397;0.0412306495283966;0.15958489438233;-0.263872373677284;0.359418469918294
"extraordinary";0.26982146512251;0.024100154353999;0.385385882696765;-0.0476577131491429;0.00107423936261604
"extreme";0.443245778671878;0.323305003893744;0.578380174334085;-0.0376299091211366;-0.0441753449041094
"fair";0.444255270278808;0.275010702154955;-0.222781312250153;0.207038781462286;0.224753251791282
"faithful";0.0965688308763442;-0.212699615745629;0.126409099213599;0.698502153634372;-0.0238418956780082
"familiar";0.465351639062154;0.0983603693894128;0.0029037535337298;0.106210213697246;-0.0166184573734871
"free";0.170241923233561;0.189305490495601;-0.0787378805148819;0.250576684375035;0.0610313645667111
"friendly";0.441794926606189;0.177383943645625;0.0127358095464399;0.224097895276684;-0.0463379971597931
"generous";0.547129996385406;0.514688420458855;0.262198386718053;-0.180407317844622;-0.175235591868271
"gentle";0.416323910764525;0.683618088637685;-0.00843055810239444;-0.0762617563847792;-0.0915710915030131
"genuine";0.0251008628283574;0.215713173199305;-0.0768280103270753;0.604395436406626;0.180103443192993
"graceful";-0.140766715138854;0.0380315221029417;0.268998852792097;0.590375146375047;-0.286719150988291
"happy";0.112866376963889;0.695193045646635;0.166821890268456;0.0665536420637929;-0.0457753252388545
"honest";0.179508572924707;-0.315653716705892;0.411689722481324;0.0555593001531509;0.0757073015326288
"humble";0.0751152167438032;0.401655376225938;-0.0825915904885786;0.503049401677147;0.349610784272924
"liberal";0.154159581185056;0.177064500715211;0.701234173607166;-0.0422640042670143;0.0591930862141594
"loose";0.273526289885419;-0.304870951800743;0.512207413628668;0.0634133328353933;0.130974668898829
"mighty";0.52549825564988;-0.217899568598442;0.139740750061344;-0.0507049141523746;0.152776828049121
"modest";-0.0206560000872919;0.66302820892494;0.0632481523532949;0.327702572957373;0.346825152991509
"moral";0.120051219329194;0.324614706515564;0.519351759709841;-0.237610416627244;0.0739703433930393
"mysterious";0.291064154604392;0.252915333680081;0.0699867289141992;0.246396367583777;0.0328065637695937
"natural";0.0682780004021822;0.665969836292304;0.100803782086617;0.00913733651591296;0.0650016437489235
"neat";0.000662082470913266;-0.165362739149567;0.179778974523623;0.626962025627015;0.0000908158665261546
"official";0.0836581902335503;0.521534905142419;0.0420402826607014;-0.143037699570406;0.0347409169531259
"original";0.0379771808205237;0.0826662190443393;0.373707534145461;0.140162043742532;-0.134579873461839
"passionate";0.639968337663165;0.0515709303520277;0.0063570651610353;-0.179451295619943;-0.0209229745185869
"peaceful";0.305708823184053;0.00379590175064304;0.198183962993556;0.20315186973247;-0.228722966385545
"pleasant";0.385619522212962;0.20413767067747;0.0419002531740644;0.0734329173395838;0.404439972942813
"polite";0.083836443877011;0.221870028339273;0.619550853126709;0.0763303180820889;0.0330135901121775
"popular";-0.0924106527998922;0.159825792809836;0.197156174886766;0.083448970318035;0.716656943020316
"powerful";0.627748006240618;0.26311314605627;-0.151286559696784;-0.0758196676775061;0.181454409033575
"proud";0.103770735565252;0.65229897355603;-0.0399352531413779;0.0943704329061628;0.082158038119475
"quiet";0.496859561921239;0.328343085172613;0.0749725035967921;-0.0423344157609876;0.0968937411378378
"reasonable";0.0994301209103951;0.0106282714432138;0.352277438407438;0.0544480779440912;0.233559338325578
"respected";-0.062386690589458;-0.114601827313317;0.367679268562123;0.10670731439546;0.23593339544985
"responsible";-0.0631595716613702;0.0271962770190258;0.344043990449814;0.107931721474419;0.0227395069983369
"rich";0.0981480971135701;0.306731929464741;0.0895384799036084;0.363415080750894;0.206207846741735
"sacred";0.28709133376376;0.0183343113778505;0.250312028806187;0.101268777585416;-0.0811949893154479
"safe";0.517744932740909;-0.0585284171948886;0.280959666893959;0.169770536828115;0.0256252656873098
"smart";0.069068117034377;0.350228652141963;0.643325475079856;-0.114123678781678;-0.0583130096098858
"social";0.0124015062397466;-0.0723176435751049;0.135195296727474;0.609052815707676;0.22426371227875
"special";0.270982806629661;-0.141239497250943;-0.0678246904248599;0.0748204329074771;0.333162914474173
"strong";0.568425004101115;-0.00956880771170061;0.178689067567711;-0.0869333516167869;0.0159259098695017
"sympathetic";0.724922923230992;-0.0523331850558194;0.25558807657642;-0.0771493639408474;0.0910096744594751
"weak";0.00736744646375618;0.11622100987199;-0.115029359682523;-0.050202059238444;0.432973162018791
"wise";0.117055069773247;0.680000456544698;0.246961322110357;0.199613333633699;0.0693471506447996
"worth";0.497758665669392;0.302418750724423;0.308792990246532;-0.123301766816475;-0.0681757414665576
"thoughtful";-0.0280878811395659;-0.187996456036153;0.0701560783749818;0.673059054216575;-0.0891761618261402
"uncertain";0.34756779084771;0.210101088480086;0.25459677446759;-0.0831925306656672;0.0490990465872156
"welcome";0.206170111295375;0.0335258383464004;0.237855339761225;0.255878248827827;0.417842583189997
