"MR1";"MR3";"MR4";"MR9";"MR6";"MR2";"MR5";"MR7";"MR8"
"accustomed";0.381660478298726;0.508398715980074;0.206052330539707;0.289133406976812;0.281279958573636;-0.018937852313734;-0.106483028298093;0.0362972537255824;0.0689730891043126
"afraid";0.478804986289767;-0.0771052721903162;0.20550890073693;0.353723943768387;0.165002871318216;0.0650711126984832;0.387396089506423;0.218245770949631;0.0289987268696752
"beautiful";0.695323016656793;0.100412094351529;0.187905803734151;0.140353054335816;0.171208200723187;0.17539802527608;0.238218680281778;0.239113359708226;0.309859678732599
"best";0.213663101042045;0.115457897245333;0.167926686122759;0.822106468149864;0.108507658108671;0.2344428200998;0.211962109258747;0.00900953255954428;0.159187943357086
"blessed";0.264214237395054;0.116926646422488;0.521633227263038;0.0958555716131607;0.247326717798111;0.309351199792255;0.137016420065804;0.390892805768638;0.0324845429068362
"brave";0.279836984948575;0.610018559368888;0.321408013240562;0.0253968251414956;0.237034271938481;0.226010028751968;0.112871654247114;0.15625354199381;0.114580947085048
"calm";0.491847488687359;0.0676175972247481;0.184538653451338;0.172384154060054;0.386035543072007;0.0901580619361412;0.266727610823102;0.00909925898024401;0.304698682915945
"careful";0.44439903617991;0.216127428696091;0.433412467001259;0.228088057452833;0.00475154720783598;0.204459209585276;0.210333504501652;0.199654703052409;0.0632537715586233
"catholic";0.14173587607976;0.0353825163535902;0.678789299082163;0.0890860236239651;0.0328358979449387;-0.0501210023054195;0.00417332879096663;0.0882078706264392;-0.0147839187372997
"cheerful";0.411800485167949;0.171286281050672;0.115341709717617;0.327263564244002;0.349535261671205;0.389871458785485;0.209695637668538;0.0743441139163931;0.219805851783633
"comfortable";0.461547097957368;0.198934607263527;0.291533228458735;0.128754790411592;0.298847422453656;0.304010907523007;0.0145629807187369;0.0865304787885979;0.134918245271014
"cruel";0.67402425139604;0.187566029750794;0.274608067527356;0.152838559257495;0.163009590938567;0.300544599311818;0.0732516128030147;0.190549468340863;0.12838138964163
"curious";0.357395211915817;0.138881051449066;0.094429838242611;0.0683446146291359;0.300037419894784;0.0941735654781738;0.185292169332814;0.0893336595580106;0.5133020853149
"dangerous";0.622197634880007;0.467466366622977;0.0616588915037233;0.066331244434314;0.0417659503259651;0.198567854261904;0.117528447279389;0.0152048952800995;0.138975742972091
"delicate";0.747053780563276;0.0677259364773059;0.331609575409144;0.0290227556809959;0.167095421044112;0.0480057048864898;0.0319333829245065;0.0213844275240222;0.0320746905613728
"delicious";0.56065458795735;0.287346979099343;0.0370548146884265;0.117567857700648;0.205403065742196;0.0488334128808644;0.287982713105375;-0.105441931047531;0.208291155982187
"delighted";0.112833857967903;0.69692888603309;0.109715396684712;0.0825474930762048;0.100894364436756;0.00533729966378334;0.195621583047491;0.097861427648947;0.00586942878192297
"different";0.524110052472538;0.534846090137492;0.191883560159816;0.081159492762137;0.222159253929115;0.38007306186594;0.048929696100629;0.0113515548720703;0.0260741031010478
"extraordinary";0.482407696969973;0.26635673603698;0.395927432096401;0.342240153501955;0.177741509642393;0.146648217695646;0.0205506289590905;0.144258299446959;-0.00849809291384932
"extreme";0.399904413261478;0.233379604552555;0.383929584233169;-0.0580899281459761;0.0930896927202774;0.29467567304736;0.364640015636262;0.127223153244571;0.00486419557130963
"fair";0.288338417854238;0.602458803996072;0.0778046249772525;0.165324473134609;0.0804305089272376;0.278057363133756;0.221987348288897;0.313117661078595;0.26723043779397
"faithful";0.121464981701012;0.270807525011183;0.35551829107866;0.098362238250708;0.18419711073043;0.19900287962575;0.00843883770947144;0.34051146210106;-0.0503773408200958
"familiar";0.346020826232903;0.544547046638737;0.0259221457365719;0.251540340852732;0.186184804706658;0.258191244000214;0.0638486337466517;0.192435028130654;0.217842740693797
"free";0.491085653044724;0.403147768641218;0.144649421504703;0.165858424089461;0.447686780564301;0.266465283544817;0.146463745502051;0.0457894987463902;0.0268506328840427
"friendly";0.130727349227441;0.608526481762759;0.305599210383291;0.307426154988483;0.194056534926859;0.290490802196372;0.155849603556003;0.0860890320927572;-0.211481399014549
"generous";0.0419039675384062;0.187067299106731;0.0651034662620381;0.0721786685972576;0.0739856994389745;0.0444024347671753;0.81290857826103;0.0944427295798128;0.0876932949687179
"gentle";0.567315413418035;0.298046577872818;-0.0109246936787234;0.327243490098139;0.426674773422759;0.252135343674175;0.287563380104781;0.0490000252737057;-0.164449593571536
"graceful";0.344445219430315;0.27672305430207;0.275179178581241;0.0156658600410057;0.233067378721611;0.0094255835949661;0.339466354815038;0.492216500985032;0.0617165699098052
"greatest";0.349024093959235;0.362720731828068;0.389139440353761;0.244264291630584;0.043080378216225;0.324426153069099;0.210957492793434;0.0655635077098416;0.183483069145358
"happy";0.451091309375748;0.397791764576808;0.264330790068905;0.197951234432675;0.156005161641157;0.23024779581714;0.176214632845034;0.186420161931454;0.235722696766604
"honest";0.465842762086097;0.300591357780311;0.161005292527747;0.219918953223336;0.00408905146977374;0.212308239096395;0.244917796229816;0.33735881068766;0.387461628299403
"humble";0.376181519273799;0.20885416368314;0.503476947219246;0.205100991948905;0.140092789869151;0.345388212871413;0.224195264896735;0.230456881067543;0.102988459874017
"loose";0.637574185356655;0.388083681187504;0.257267244192274;0.163106461203086;-0.00072664227919308;0.154745356105892;0.103797895038959;-0.0892540956654289;-0.156430089216469
"married";0.143613844242557;0.276261949771896;0.22354511787906;0.117632573497127;0.702393503582361;0.143744016956761;-0.0172514754573222;0.170940214478248;0.154131805826155
"mighty";-0.0444824508815823;0.268999210478612;0.336037462494088;0.372043798714399;0.150657599834144;0.576992783568104;0.137180186208536;0.00571708649104916;-0.0183371932636841
"moral";0.407115235658216;0.151403155783388;0.360823470216169;-0.142376671512413;0.423943999410155;-0.0555054256989652;0.338320366128974;0.162390843948387;0.100963272213029
"mysterious";0.673795321042352;0.276574178851979;0.262883349232161;0.241933163395964;0.138870376043195;0.234017289706117;-0.0595815729190087;0.0765905347127295;0.153664985483904
"natural";0.463497022049864;0.324162152803933;0.319530773333625;-0.0523463377569513;0.195185899682174;0.162202587921625;0.0788355136620776;-0.00194150646303289;0.329038162516998
"original";0.319745056095491;0.28174853436688;0.382702054448942;0.314388838274302;0.279809262426527;0.315316540834007;0.081212404069199;-0.177372286887774;0.0582899215013063
