"MR1";"MR2"
"accustomed";0.706536949246633;0.261200738734605
"afraid";0.705430462882285;0.495960767008945
"beautiful";0.673485035719905;0.45231195969596
"best";0.609486850877426;0.361083221646497
"capable";0.263022816524977;0.633555798467747
"careful";0.56595771594398;0.258506480643394
"cheerful";0.599079945438628;0.455407154659501
"clean";0.686732023755267;0.0990663565777913
"clever";0.433786575457995;0.558063448226264
"comfortable";0.644653400862585;0.455200949085098
"curious";0.744893732619618;0.451731260067958
"dangerous";0.461831106584576;0.520572910051404
"delicate";0.426780672643318;0.648506225964282
"delighted";0.569786784913289;0.462188150574718
"delightful";0.410042914941156;0.53966735737754
"determined";0.487475776513474;0.129973264509821
"different";0.646710833657441;0.524609452712995
"extraordinary";0.766865473830453;0.368847136199865
"extreme";0.360994126787236;0.546543981638182
"fair";0.483718965618474;0.454662020383519
"faithful";0.565600010495484;0.484274345633964
"familiar";0.346585131734844;0.533256541275824
"free";0.696256362822756;0.50011530688036
"friendly";0.141892341171651;0.772881380967767
"generous";0.305701693791898;0.518534877345137
"gentle";0.711614585445449;0.264690805012105
"genuine";0.497602520391365;0.443952964583952
"greatest";0.668464834949529;0.458937959967388
"happier";0.567854526417011;0.601541601836898
"happy";0.329890456803251;0.740025975346738
"harmless";0.459648534490476;0.272206842875114
"honest";0.521947732416145;0.562611166217493
"interesting";0.0754006026518614;0.187664829941993
"legal";0.353129700494243;0.378412897000926
"loose";0.252323729176194;0.471409304474162
"married";0.41449671955677;0.443604909175259
"mighty";0.465840907308109;0.390220147949408
"mysterious";0.637016192429043;0.257538481951859
"natural";0.595744596199596;0.599787983562403
"neat";0.683979241861547;0.319215129992876
"pleasant";0.698020223675798;0.474188778686754
"polite";0.602096290517835;0.251622274029315
"powerful";0.230685076395175;0.589752477012716
"professional";0.535174820715154;0.288605750329898
"proud";0.685372607530118;0.334268487503889
"quiet";0.402457165503037;0.72457996980186
"responsible";0.440524544527667;0.654359018293124
"rich";0.644025420505684;0.395783638662105
"safe";0.682756022847123;0.394253999734566
"strong";0.381858194461578;0.76573316992977
"superior";0.609121063327026;0.402662901054909
"surprising";0.105408270647636;0.54968313211283
"thoughtful";0.501613913471988;0.479048148824121
"weak";0.636918720656862;0.568677834597536
"welcome";0.320808768925788;0.432463934661918
"worth";0.432190108231572;0.632632242473907
