"MR1";"MR3";"MR2";"MR4"
"accustomed";0.675470128348004;-0.0278812428727928;0.350600938791666;0.192626337534002
"beautiful";0.522302316808138;0.607838044002087;0.165226458448615;0.140992969384136
"best";0.23573998290676;0.2990818601794;0.252868376365472;0.24984730643316
"calm";0.152995723201807;0.31172780438632;0.528724145708881;0.297181319071476
"capable";0.62135268704323;0.361338917213362;0.386534976541153;0.327733077889922
"cheerful";0.466973685639632;0.599124947356472;0.377543541719913;0.16241941300282
"dangerous";-0.00879431865567474;0.0945604278889445;0.586976681789122;0.191835013951851
"delighted";0.791728536973825;0.215291785973628;0.0373596890167003;-0.145856691887664
"delightful";0.0573918021735788;0.669310741362287;0.211795689058449;0.151335736380381
"different";0.704447032815356;0.282238258370063;0.127784914523433;0.119037169148402
"extreme";0.653658091489256;0.371892846107658;0.175465269081837;0.151719354248968
"fair";0.548427721207149;0.449926813118971;-0.126156319277897;0.315269164021908
"familiar";0.225488370316905;0.336966104204532;0.376057623587177;0.442795381304454
"free";0.321905546607499;0.388962773860539;0.480286263567418;0.227317823112249
"generous";0.654905740683355;-0.0413893896849457;0.442675498244256;-0.133937093065836
"gentle";0.387269384856493;0.482259310529492;0.0932877088800799;0.24191480170217
"greatest";0.351822673857848;0.564387353388662;0.157953010949918;0.168516307256583
"happier";0.0155459501511555;0.170422845854345;0.237716879852436;0.750320305988909
"happy";0.562914977722834;0.035546039632224;-0.195730599565749;0.334674991800219
"harmless";0.173657861541297;0.487977104504142;0.43449293673623;-0.119007150751646
"heavenly";0.093717668289491;0.183402979964601;0.238866300738524;0.615891999593406
"interesting";-0.0143176945665777;0.0623647764150325;0.53815558935153;0.0511324071514863
"loose";0.160364758421714;0.0272103802297261;0.633501344438286;0.199477596722539
"mighty";0.2815360313378;0.448000341848218;0.582106581320861;0.069132907965777
"natural";0.490508654367914;0.194489136588813;0.133902318184107;0.491851353650384
"peaceful";0.269013677597361;0.187580568023798;0.162115078963491;0.418843401057675
"pleasant";0.744925817666297;0.0977258965663073;0.208649259870666;0.311852721875887
"powerful";0.311168593091933;0.45468850598469;0.277302553116551;0.195526929081077
"safe";0.132919169221;0.0659007296057404;0.453785904794132;0.132346654506017
"selfish";-0.016348402139007;0.597902346982055;-0.0150570812405714;0.0934003888200756
"weak";0.115991990945416;0.165666338345668;0.62556430949309;0.0664169144114986
"superior";0.670074860477128;0.291961311985772;0.345616126875134;0.0868562189967963
"rich";0.674654277292887;0.486602597974191;0.0298043684498508;0.2253714625861
"strong";0.398429972839174;-0.0890260620923828;0.425907137412757;0.425773616623965
