"MR1";"MR2";"MR8";"MR4";"MR3";"MR5";"MR7";"MR6";"MR9"
"accustomed";-0.18435252645423;0.0757786735012284;-0.0600246560181692;0.0548311126096769;0.817480061040394;-0.0702559036796674;-0.0367133649306439;-0.040380803815986;-0.0498293920687468
"afraid";-0.0529389010254853;0.415228505838297;0.181989908424331;0.56632185745941;0.0638972902344173;0.0119883092605865;-0.0855475118469841;-0.153136027873914;0.00714929908240887
"best";0.203315260495706;0.273612053230934;0.0751806945569066;-0.085410004597039;0.0580034782842607;-0.0586481119101396;0.934908018237532;-0.0321653305110178;0.0341327096946672
"capable";0.046497872572465;0.173432789742873;0.872826897648688;0.267403343289354;-0.103493977092553;-0.249127758082394;-0.0989572353632361;0.155033457064197;0.00996287478611168
"curious";-0.155971369997652;0.860759132888536;0.122504514462146;-0.00461995817832388;0.00193242970903431;0.100981269205265;-0.124714722787753;0.0435919305977039;0.138355259202144
"delighted";0.800511061646651;-0.136318327599111;0.032094401304576;0.168445604660762;-0.0540684944691624;-0.121907581927227;0.0713532923147381;0.0353200356761786;0.0538076425460755
"determined";0.831392836244016;-0.139995469419536;0.174033493139729;0.116596938203959;-0.0691906156205022;-0.0978741742719597;0.0093117287064946;0.0417742644664266;-0.164476111454777
"direct";-0.127909224887314;0.664248564994114;0.216755357652588;0.0325088088582687;0.0716536206622019;-0.178763243224369;0.110063699922535;-0.262051213149867;0.235884976291969
"familiar";0.0829529554014864;0.00989771645025295;0.000413572827927122;0.161124374709453;-0.135589397369072;0.732155887176386;0.0337072908025472;-0.0626403296069217;-0.10274329801109
"famous";0.601175493247635;-0.132559410913107;0.0829091114982748;0.395327696456497;-0.0405882409576336;0.0205424133177052;0.0482081087049944;0.157719190770624;-0.0395992085301966
"free";0.644529219139586;0.168484109667768;-0.00619910986638938;0.176003151804041;-0.058199231084718;0.373354540879249;0.0815204387079531;0.62134098993108;-0.0165875421224355
"friendly";0.166024848539034;-0.00933125669382263;0.814134313935869;-0.0194303842059408;-0.094998637361695;0.140276027146852;0.0760614487942428;-0.0187739206605354;-0.0143082119934184
"gentle";0.134162263645954;0.0488466124616684;-0.109179794973516;0.572032159306423;0.35703262713129;0.000227592980013641;0.085386307349675;0.0752142297099288;0.0937910574375897
"greatest";0.633569800838258;-0.113419895868643;0.173582106402483;0.150197771696487;-0.250837719122379;-0.181788902466475;-0.00267147299353427;0.37387519659594;-0.16922900788259
"holy";0.0353756033777868;0.126194971463536;-0.0461046217356086;0.180164546541214;-0.064289424576522;0.0785896507597971;0.0405008679277707;-0.535833441846972;-0.175170260576672
"honest";-0.00848912410755915;0.424671686445374;0.0388664401465622;0.0113517060116379;0.150935721311502;-0.0979366432172006;-0.0143797822755743;0.207720000396836;0.654441560130602
"passionate";-0.137880105018222;0.738987774654734;-0.208272237696736;0.0734348998315993;0.0450647765187719;0.148274749183536;0.192106847869436;0.0318274069176592;-0.0832832717362393
"pleasant";0.766972761471442;-0.216161703688141;0.211892500884942;0.0489288457417238;-0.040250694265686;0.172613801354342;0.194621084745601;-0.0191931566238458;0.0000645422166099251
"quiet";0.101199758515846;0.00732585895216679;0.0150450689190929;0.88165074259907;-0.00574963676719698;0.141391495902043;-0.0893167172321552;-0.161823414961288;-0.0308965490191931
"reasonable";0.515351662888024;-0.0617872494476446;0.194371548120289;0.564141527942624;-0.0408085673276385;0.0797025440903015;-0.00815834618800872;0.0451199470920664;-0.0764158929502482
"rich";0.580449310703371;0.0905395137058052;0.459213948250753;-0.00838076527690882;0.140054087014649;-0.0701412573801396;-0.290377972031804;-0.266539947517394;-0.531006039567863
"sacred";-0.18435252645423;0.0757786735012272;-0.0600246560181665;0.0548311126096761;0.81748006104041;-0.0702559036796643;-0.0367133649306461;-0.0403808038159848;-0.0498293920687525
"sincere";0.166024848539034;-0.00933125669382265;0.814134313935869;-0.0194303842059405;-0.094998637361695;0.140276027146852;0.0760614487942426;-0.0187739206605353;-0.0143082119934182
"strong";0.123949693878783;0.0426424425485692;-0.148278357912225;0.0532790308322207;0.764924711522061;-0.104868184157419;0.15659635012996;0.134522362216774;0.245003710521551
"wise";0.743166402072956;-0.185751513994033;0.0163043998420895;0.0374171743502606;-0.105034669054893;0.284737205282223;-0.0083911818816452;-0.158769068498659;0.183353228956538
"worth";-0.224037094999559;0.697215041890009;0.0299091820669044;0.0509451890383532;0.110502249857665;0.0221212567654599;0.158797511715232;-0.0567920092582961;0.0117919471301288
"modest";0.0693530973890962;0.24793034108498;0.40378861097442;-0.0398040654321418;-0.129834890511223;0.578250933488027;-0.2338567979662;0.0839639621994455;0.116329534342177
"welcome";0.778195656045821;-0.0581444173595978;-0.0327553238715141;-0.348110827588198;-0.000458561465123046;0.163955272783225;0.00142157127623499;-0.080475918317752;0.00588571933446662
