"MR1";"MR2";"MR3"
"accustomed";0.381002530834417;0.290564837207169;0.407823989507044
"afraid";0.39115489320786;0.410716751740142;0.498413885333154
"beautiful";0.626140282136861;0.311980612629686;0.399280885379596
"best";0.544168613826114;0.379375189758401;0.380421951917718
"calm";0.728850864230037;0.0823899967182752;0.409912055625779
"careful";0.600099134900984;0.287034261005517;0.412165872852657
"cautious";0.197984792071152;0.451941302871508;0.477419058444941
"cheerful";0.649842432289926;0.476019607163536;0.178446534068444
"clean";0.205791187588324;0.235951940332057;0.488996794876041
"comfortable";0.499057459582742;0.439993692448965;0.390454601128244
"cruel";0.343596373352782;-0.0456132652092267;0.628147570883455
"curious";0.296268885367014;0.0840370463580357;0.518627957635787
"delicate";0.452929577914136;0.0544189951934434;0.245765078383809
"delicious";0.575010699038282;0.374766943491634;0.163066156758704
"delighted";0.511432113077124;0.386191685392039;-0.0140240385428603
"delightful";0.282964956179164;0.515033754556475;0.0187893118089594
"different";0.658721325808657;0.407739817531461;0.31677374508487
"extraordinary";0.351171447103867;0.587648685777796;0.252240425395555
"extreme";0.540997323513357;0.50675891045169;0.184146875515151
"fair";0.427793083295037;0.44220315432941;0.468468454030658
"faithful";0.680962071960829;0.268974608831304;0.329984346466543
"familiar";0.649707936471969;0.321187240805178;0.281083761645291
"free";0.615592862633143;0.397249305297579;0.277809399194105
"friendly";0.291170281179085;0.616386861651855;0.281924821404049
"funny";0.0709126295702641;0.0500946656148657;0.322287222624569
"gentle";0.579145730794833;0.44033765137179;0.411255825700786
"graceful";0.130678802616185;0.654259080636623;0.374720145647144
"greatest";0.412496314183528;0.271274034380572;0.354028543760248
"happier";0.554489219936487;0.0889101472583863;0.376599960361618
"happy";0.57877791477629;0.211430845546029;0.407340361341062
"honest";0.426648679521451;0.406149542196109;0.499452563846781
"humble";0.62579547232397;0.180816119061921;0.483824965616302
"legal";0.288447992424931;0.236628810476298;0.588072994398635
"loose";0.197179413754856;0.161276588565609;0.35661764744459
"mighty";0.584397720291618;0.120455782866812;0.143981831223793
"modest";0.42921181879679;0.186737513728903;0.312883369202864
"moral";0.588977173428362;0.390946191195559;0.255166235424761
"mysterious";0.299759635614931;0.432866002023188;0.468268837581768
"natural";0.351563103733296;0.538225437531858;0.54554012881773
"original";0.523765224177269;0.472215209878761;0.481476813692199
"peaceful";0.758127219606579;-0.0662616831046671;0.202551755076855
"pleasant";0.554961652242532;0.405835940682662;0.347533681125156
"polite";-0.0164457084909409;0.687128055424589;-0.0566070194928246
"popular";0.147305925211656;0.555529805828077;0.247343896337591
"powerful";0.198113209358092;0.637890519421418;-0.0205867449760877
"professional";0.0251056936831633;0.250315845323113;0.46513845254204
"proud";0.0169634795681771;0.313392728128996;0.38260724766228
"prudent";0.195942514949893;-0.00281825637321693;0.588334739996875
"quiet";0.583892289435425;0.480229831827663;0.21944015844121
"rich";0.553326767903097;0.562355641274536;0.0750418360689745
"safe";0.22109262942342;0.0737874747132389;0.618883995583166
"sincere";0.673435252706743;0.0526304073916963;0.0941348682103785
"smart";0.203597882253979;0.664584032865808;0.287941508606556
"stable";0.261396694069884;0.57577672872725;0.308542842339272
"strong";0.556700970759258;0.33945297278019;0.419424998654043
"surprising";0.291756621198918;0.531931574762621;0.395279756071138
"thoughtful";0.657264680232128;0.286489389424338;0.25183311901866
"uncertain";0.454925441743287;0.254733898531766;0.438613712853217
"weak";0.631528208260459;0.372099782796459;0.256820405108505
"worth";0.566457209805992;0.309713327161077;0.235173342047588
"unpleasant";0.218267172900494;0.307233042790319;0.220666378785474
"welcome";0.26249603929108;0.520187656723097;0.380047268070982
"wise";0.538542166748109;0.306389360657269;0.0814802571205456
