"MR1";"MR2";"MR3";"MR5";"MR4";"MR6";"MR7";"MR8"
"accustomed";0.385987510713347;0.34512098768836;0.284778308691108;0.30280152722176;0.0889800973250163;0.342486440351298;0.00371505395983224;0.189328711313246
"afraid";0.559351381509212;0.147129457352223;0.418825100065157;0.402857912017022;0.214776404843781;0.150177399346925;0.0829936055651733;0.132121882120908
"beautiful";0.300069198571611;0.350745093150184;0.39346309718271;0.33604102969392;0.272142784501283;0.219384996298548;0.286031495732578;0.0178947389235677
"best";0.394649932241137;0.222050339707129;0.537660656356374;0.0847611698347971;0.116236796558562;0.0044178482483535;0.634414516067027;-0.0259864251695585
"calm";0.226788705070306;0.455812508172964;-0.0922965802062089;0.234235354023046;0.13178254856988;0.557151728182358;0.521962628676799;0.00460962083456818
"careful";0.160551705932052;-0.0120540695635082;0.565524768505772;0.285464041173685;0.0743746048242048;0.0247807994419519;0.141159476165373;0.335909596267678
"cheerful";0.481396522218849;0.492507944054438;0.215732687527487;0.273658606090803;0.225620376514966;0.14676061200057;0.346770559257521;0.135864038974212
"clean";0.632466788067208;0.524053816210256;0.293120348320378;0.0194177797918467;0.0458116097362879;0.112010811641906;-0.0136177122069761;0.0158600271791735
"clever";0.297896370585314;0.0142410494532963;0.343494162784618;0.115063029463932;-0.0289734472158319;0.476845043197194;0.075135831030756;0.250436618985691
"comfortable";0.307218806372644;0.279456105866053;0.506693183392922;0.300217838966363;-0.0124032878991421;0.199235294343401;0.36308681268107;0.0975362752084397
"cruel";0.456270328962888;0.261160730673744;0.334778504977686;0.38468957329874;0.0543829109872186;0.268017513897301;0.0751343995829726;0.213215353083015
"curious";-0.117506621933316;0.132400472716034;0.642005736222218;0.0690427499455693;0.346555832894886;0.184138911657224;0.0716714031955123;0.0933672767474516
"delicate";0.515460625433722;0.270346289525802;0.233713762713575;0.495276712305385;0.191962604037916;0.174993034940179;0.0817020099576997;-0.119552938968751
"delicious";0.101206464339445;0.240987374707228;0.220914856561487;0.286360948133328;0.726781738857362;-0.00299552981032309;0.0598005257068243;0.042847634607721
"delighted";0.490794333786839;0.237146623847966;0.391621236170157;0.285422976227969;0.141427748354888;0.209531970892843;0.0391183329997012;-0.182504789214209
"delightful";0.354679488601119;0.16570242746659;0.556041719446637;0.210040986048441;0.167947105561256;0.234313000462505;0.0757597875984828;0.178602395378687
"different";0.436086590588842;0.421115408362677;0.304879701464383;0.183657573221904;0.190576958281127;0.25384150590083;0.190731669752048;0.260074350352197
"expensive";0.317459220585065;0.347908822832786;0.216885399296875;0.589250609100772;0.220821803946149;0.185230870305569;0.0200467980658421;0.0664965027156859
"extraordinary";0.41986085973606;0.518419498326979;0.25289527086969;0.370781294945158;0.0108720196273981;0.334580568919131;-0.032409431501138;0.150834085309309
"extreme";0.00579136282051688;0.460309840763063;0.286687515965191;0.165761792967686;0.310482345024848;0.466326538471244;-0.240717965334169;0.0860796021840733
"fair";0.318927473188464;0.514626975964868;0.410437379711617;0.386644370838712;0.167756331213415;0.095672602425929;0.0445030653700059;0.112352458406284
"faithful";0.615468428718287;0.340879795231403;0.125348799892576;0.200139807978885;0.124829270290125;0.298955648883112;0.259320965728976;0.0811846958330106
"familiar";0.176973431154427;0.740170681430021;0.0857507992983985;0.0351976497923885;0.195463700162864;0.0785600330180641;0.100868017655027;0.0930266534295809
"free";0.560787964781874;0.462685258948931;0.318541439488465;0.154093649501257;0.0617839188324977;0.186177581644459;0.0710385774566207;0.278213548504573
"friendly";0.235499728437409;0.586801653279803;0.145256887275526;0.0425060756473426;0.055346997541428;0.417728516841559;0.00383379831150647;0.0683753770885292
"gentle";0.403340078052948;0.540574494975486;0.314745682005898;0.31196819006915;0.222378283009928;0.217076587968262;0.152444893723663;-0.149407670448067
"graceful";0.109029527856435;0.434670187974387;0.210795328881166;0.257260438854628;0.369169575471479;0.207417908651055;0.234629406743324;-0.117098786915842
"greatest";0.499753230785274;0.076074139944831;0.56793519737325;0.421657265457203;0.00552599731274364;0.0304585631397136;0.0458305002172918;0.0825329192292494
"happier";0.761418247385326;0.314192537056267;0.0204733105768117;0.306611909010359;-0.00544289290777656;0.138469882387122;0.103772334221509;-0.00685762813101729
"happy";0.0793799660597321;0.52617187879539;0.351737246699413;0.329267492913821;0.350019990149742;0.139127096623094;0.0148336953921011;0.100376310218792
"honest";0.4849851746397;0.321683317458413;0.290886221276916;0.338741008074971;0.213885427239834;0.383295536209974;0.0631747768911735;0.0850918788243762
"humble";0.282462162161648;0.69130737485291;0.213434315440983;0.293565635205556;0.115809888818914;0.24969047875588;0.187016776619722;-0.0257487641526882
"interesting";0.157919756680059;0.209196386213504;0.647101739857448;-0.034257141290757;0.33840013410925;0.13363427318104;-0.00334331834561698;0.00866555922158578
"loose";-0.0633886781056487;0.365486661572168;0.302387390985005;0.270549016934527;-0.00638807686175334;0.379248214030257;-0.096873207709029;0.22143917622841
"married";0.477480721225778;0.32566078161707;0.38183803111059;0.474551099752145;0.150509705998655;0.224050614191017;-0.0428703962523781;0.157239854377804
"moral";0.100538719902021;0.40330453879086;0.171009413952644;0.69493972708872;0.0883388051804892;0.181879608888377;-0.113072991056775;0.281922164694025
"mysterious";0.509235482478643;0.120788625151223;0.251309367618453;0.222093372715548;0.577195471034645;0.124129545830164;0.133782873558414;0.0851517623630626
"natural";0.487685205937281;0.43288525560109;0.272429390693655;0.306760800457395;0.30933272954819;0.160315779600518;0.0729004206277241;0.308859934643873
"original";0.268869891306972;0.482509009915897;0.478836283696292;0.269602822239602;-0.0226551702961961;0.203138288823216;0.134966308175134;0.0702568191754015
"peaceful";0.402481607711465;0.584515739049565;0.0163666034911362;0.105920868802114;0.107081595929009;0.0914764572921149;0.141110449663146;0.0925857896853705
"pleasant";0.448356760989749;0.238741025388646;0.290525506193879;0.354798563014556;0.268200862573297;0.0385351399347775;0.464950835681653;0.129919428060827
"popular";0.100091602863913;0.0761101988320748;0.288272902474651;-0.0244032755971222;0.608200692462701;0.385870221101298;0.0326813631545666;0.190789068239872
"powerful";0.471866558340283;0.245172622781886;0.541640019560875;0.126657725523427;0.340269398711049;-0.0383283155044552;0.0602208952877879;-0.0242273639096011
"professional";0.17011413337868;0.239905684838068;0.103770950853134;0.150597647009356;0.186363473505509;0.587021735426029;0.0899416007812082;0.0392096256902813
"proud";0.36048570375956;0.344292948855341;0.606086196864676;0.310718211749597;0.0618945130214029;0.176726822958355;0.0872072988402422;0.029308006931285
"quiet";0.348039572772767;0.519108569535888;0.420499395521036;0.264498056353182;0.14350570340261;0.158118569217088;0.017736530819065;0.150275517164142
"rich";0.304438577854871;0.406553328091763;0.262467228709853;0.379712084088569;0.0294943919876145;0.180076853822306;0.225822382613913;0.0520393346533016
"safe";0.154455422437059;0.234816288121834;0.188911656709812;0.147777124322178;0.140188898038692;0.20658930017914;-0.00167915934411218;0.704333209058515
"selfish";0.188811815649686;0.0432849497781772;0.104111131418447;0.663506263662029;0.105541286771502;0.268374378798325;0.336056703446371;-0.118029812258074
"smart";0.244047000811088;0.493009062041292;0.196528187729135;0.343007285008954;0.211692355404283;0.0976995500228594;-0.0114267412381741;0.259283316266293
"special";0.342458089676775;0.239652466362337;0.351534002982074;0.274308127082325;0.296244187323656;0.244428384513761;-0.0435463604342458;0.108352999686938
"strong";0.373705531222312;0.391588774231309;0.082893800271173;0.542649179724723;0.345240798031137;0.150771141163523;0.156790908966001;0.0299647979955821
"superior";0.291560797528012;0.0636392407167517;0.293223375177534;0.653952694558518;0.229926321434323;-0.162160542005807;0.233318658803662;0.254463867862467
"uncertain";-0.00504303017112946;0.54446096350088;0.0218720259274866;0.243640774496452;0.480083680570008;-0.0960720648693051;0.172517589785288;0.192509577300985
"weak";0.321325879421268;0.283076701030077;0.390367273834237;0.248674685102085;0.22485492888927;0.471853179742862;0.240196251826044;0.228678942813042
"welcome";0.587886383010345;0.0399126283010001;0.11315857507499;0.0497244081998947;0.0674650403794446;-0.0237129128273255;0.250342055599898;0.234802816794205
"worth";0.183437415323907;0.307944503225546;0.118242981270632;0.567017684209128;0.288912483708136;0.249387028139063;0.0375384694923436;0.382348645253869
"top";0.48917084526453;0.174568608714076;0.0625651696540733;0.139471404309142;0.420822158248701;0.302558074539632;-0.0152863038989152;-0.0483254374047144
