"MR1";"MR2";"MR4";"MR6";"MR7";"MR8";"MR3";"MR5"
"accustomed";0.408895384546002;0.234275630658285;0.283455645383872;0.235458819303206;0.137420684053843;0.231239044158686;-0.103105160842135;-0.0123551055068413
"afraid";0.339230902325779;0.395955546579919;0.433686696029185;0.166349354676158;0.285170056908605;0.0728510455609375;0.132510281543379;0.115196009472127
"beautiful";0.613751305169426;0.284817162461037;0.297577912670684;0.164035467236105;0.163944212518395;0.186768916914663;0.12424770933878;0.111160224838135
"best";0.572747417660646;0.454984154534621;0.312295723866346;0.033610400060678;0.166708138068852;0.0925157467585023;0.252960052735397;-0.283527514668879
"calm";0.744856692023006;0.161606424600017;0.363980613460713;0.0683150089809669;0.125529191333397;-0.0607279003036036;0.0133960918163916;0.0320667165596994
"careful";0.642712995685165;0.293943286863307;0.268271935675676;0.22268170163609;0.211076565800235;-0.0191867224126087;-0.186566705878866;0.0922253768075087
"cautious";0.254579889891257;0.417596084020518;0.259905260631876;0.163075095163109;0.121109478895075;0.46261429149135;-0.104928066241609;0.140836707798778
"cheerful";0.582670221015489;0.386081884111942;0.133811000259737;0.315828031857348;0.110537146722018;0.0838283481779621;0.184526824951476;0.160980477321266
"clean";0.137240300227551;0.200453303014907;0.522914785830946;0.289053934515191;0.0820292669913148;0.0919619746001352;-0.10773575063483;0.16015939970207
"comfortable";0.468877691180825;0.395654392883456;0.315505058248169;0.285963148568144;0.24864314995048;-0.00254020496100702;0.0273889170519428;0.00792921160302197
"cruel";0.305131182709704;0.0603213584036685;0.729351661055026;-0.0261022972554492;-0.0196556368575007;0.163344211084244;0.097251887018274;0.0528641561263735
"curious";0.34864272020945;0.0451431112597514;0.398730549087554;0.184207673992111;0.196811103056463;0.170391441410864;-0.278486515205726;-0.0350060719663378
"delicate";0.556672419678507;0.0156292294127647;0.0650872223845193;0.154645546748473;0.189254470297198;-0.000807420040611559;-0.33525675466906;0.0243017716287216
"delicious";0.497195894795261;0.238905275313111;0.213787816111687;0.376089777392545;-0.0873893623661778;0.311080525846926;0.332924406371837;-0.146130642966803
"delighted";0.312634313686415;0.178541066963197;0.106991687940191;0.334183192930415;0.164558326297617;0.0416759631911647;0.706479790969785;-0.0454106381006566
"delightful";0.125062941539737;0.178383130313866;0.0582732614418592;0.770589473954031;0.074757271329523;0.175988130416062;0.0574179361970817;-0.0699369553316023
"different";0.579941978638096;0.326202943905613;0.277959892164678;0.312559021374473;0.224202253755562;-0.00746556027253167;0.134529491309783;0.187300333346701
"extraordinary";0.325168681187445;0.508041484457258;0.1814563810788;0.357382993874092;0.144373418765148;0.0951279720111844;0.0500819722114894;-0.0989792275208863
"extreme";0.515286348551398;0.299111840389342;-0.0139528397129994;0.32863041464094;0.46975259883212;0.0844773299788932;0.133056114621136;0.00775610844153738
