"MR1";"MR2";"MR7";"MR3";"MR4";"MR5";"MR6";"MR8";"MR9";"MR10";"MR11"
"accustomed";-0.187051612494499;0.0801894885178701;-0.0640702112791156;0.813981072819721;0.0673131468708826;-0.0636310945435584;-0.00368129062740342;-0.0315924996898962;-0.0623003078716925;-0.0249827173241137;-0.00984395495031225
"afraid";-0.0316503143950051;0.423591410340429;0.182238732408945;0.0619846123630043;0.584149588595062;0.0253465558364357;0.0951245188213644;-0.0897206598595968;-0.0105874866404223;-0.0356189661869991;-0.0489155129455251
"best";0.2012659336021;0.274698515455822;0.0772595499612074;0.0611021304280813;-0.0954991853069762;-0.0240344799598177;0.0322593379571941;0.933753867636684;0.0427565753998822;-0.000583427419788161;-0.038841256252928
"capable";0.0721677261455619;0.147951192193938;0.884616896489085;-0.0923278639482773;0.248774047511207;-0.226855003480768;-0.0127257211725902;-0.115144651366382;0.0946896462931106;0.232124831112265;-0.0898673082211663
"curious";-0.142314602591379;0.861248984812032;0.121251744971001;-0.00204941134784191;0.00713613314784067;0.0862649221193086;-0.0220712026660356;-0.134581646791818;0.164688419023611;0.0494707607497602;-0.0158739056789608
"delighted";0.804159947299007;-0.135336301181366;0.0303255405055568;-0.0523369776760466;0.145410987036349;-0.110341626324624;-0.0299461115379409;0.0834304621776109;0.0124634193991795;-0.0643926529266286;0.0200658688850736
"determined";0.835858332256826;-0.134242580317941;0.165949099194552;-0.0683402561816144;0.0913709753715336;-0.0926109981114171;-0.0436974278468098;0.0268117828187076;-0.211040638487382;-0.00847790455530825;0.0423801182793815
"direct";-0.138885787530576;0.677536754489289;0.209745923876425;0.0676760819950247;0.0672428981550891;-0.198377215745712;0.111377003866261;0.124503026957426;0.151125704105048;-0.222908804558478;-0.0561176410877515
"familiar";0.0757136546338549;0.0191255065452148;0.0265898560177266;-0.139528071579032;0.161005814018242;0.846298246639918;0.0690633332054689;0.00536834878159832;-0.0875292216684876;-0.00130989620432749;0.000460943103468959
"famous";0.625997804119544;-0.142771782630754;0.0865945086601553;-0.035429254346999;0.359535085347034;0.046711915340919;-0.0621003004860962;0.0435430235220959;-0.00616409171570315;0.118825880181639;0.0352453668938763
"free";0.685775918466039;0.130693579529266;0.000931853016753944;-0.0497653041712499;0.0826110068319853;0.352078091750119;-0.250520314572965;0.0540155816612171;0.165619409784462;0.457314590644436;0.257363927375358
"friendly";0.158168822026572;0.00390322286613297;0.808235156307383;-0.101083427313806;-0.0253246418115751;0.098699662950729;-0.0138692353225929;0.0779280962597597;-0.0515767623173101;-0.0598801686236688;0.079076288013569
"gentle";0.164926593316222;0.044431443348287;-0.105765699326484;0.359268656443348;0.562379235968254;0.0357786758109091;-0.0416143372549266;0.0801564768088336;0.115025858569577;0.0568657762113937;-0.00185718558266747
"greatest";0.667245988400859;-0.146140549776642;0.176267322155882;-0.235138427980112;0.0935450467045768;-0.130301051575134;-0.133559989752209;-0.0154647554278705;-0.0484951048181284;0.350324309755971;-0.0179197440108078
"holy";-0.0176280754574876;0.0978877998297002;-0.032756393013565;-0.0565851738727869;0.151026546723516;0.0563447844165461;0.974026803032659;0.0293492752365052;-0.120921874419656;-0.0321060014593964;0.0225612505590358
"honest";0.00642018553101712;0.406988564654554;0.0469075585585674;0.152602574770797;0.00820380972756749;-0.110769266290216;-0.120658488871808;-0.0237954969401128;0.681625118503757;-0.0143432093727829;-0.00490605244094309
"passionate";-0.12715880063942;0.724328655083889;-0.205368201992539;0.0490813686459182;0.0597356994846655;0.142699910417648;0.0528205016431887;0.179946111025029;-0.00962147203868918;0.162534909925437;0.0474442838921822
"pleasant";0.764422279273843;-0.228739923003166;0.238647347251721;-0.0308139355211376;0.00586884389847169;0.21572045310198;0.117315556852083;0.174066276726452;0.0316703361579879;0.0121650800766169;-0.0685190490398562
"quiet";0.127260744617099;0.0139620538723633;0.0208256512872302;-0.00124216765126159;0.84440776020888;0.139370652601879;0.130770809895604;-0.0910992834735596;-0.0480746828370675;-0.0262094411399257;0.0631812405235452
"reasonable";0.517795627287281;-0.109480234043401;0.188084877032384;-0.0289042723003995;0.540128245103699;-0.0757517732971842;0.169169823899493;0.0260206888576181;-0.0443953150975276;0.137990363360774;0.592333191996482
"rich";0.561532961140952;0.107040870843117;0.454114033997709;0.140930127658493;-0.00921307683436087;-0.0526569810196656;0.162347267868152;-0.280555025648253;-0.597155610242165;-0.0545846847490394;-0.0896733653299387
"sacred";-0.187051612494489;0.0801894885178791;-0.0640702112791349;0.813981072819557;0.0673131468708946;-0.0636310945435791;-0.00368129062739567;-0.0315924996898831;-0.0623003078716421;-0.0249827173241192;-0.00984395495034207
"sincere";0.15816882202658;0.0039032228661414;0.808235156307348;-0.101083427313811;-0.0253246418115717;0.0986996629507206;-0.0138692353225904;0.0779280962597454;-0.0515767623173105;-0.0598801686236602;0.0790762880135635
"strong";0.131906079909862;0.0260176529482929;-0.138675222861832;0.775578572357711;0.0386392954484739;-0.0751993886359844;-0.0506301180096694;0.146796388221475;0.290918922107658;0.0365600895216667;-0.0316820042316991
"wise";0.755094699191923;-0.147047013872014;0.00908284535044065;-0.1248733061672;0.0498139221969149;0.283598666642956;-0.0247225821902574;-0.0077433417959768;0.0625303612437974;-0.441972684307837;0.0339945164069705
"worth";-0.218612129126708;0.710059708922068;0.0186482717236054;0.106139584562847;0.0638732682521252;-0.00385083002034436;0.00603043363827087;0.167556368656583;-0.00312256153721897;-0.0115079544076949;0.0494862494650088
"modest";0.0436298136984886;0.262023660709192;0.41310127341074;-0.13644002847052;-0.0855863920649778;0.459131674692991;-0.0533524068781886;-0.245609623043133;0.102392704847223;-0.0737715435773272;0.481268416760254
"welcome";0.752429929037119;-0.077349140172956;-0.0172355287361946;0.0181491223340145;-0.430776453820591;0.131325170063069;0.236306632814886;-0.0220687232241666;0.0457496774979098;-0.0302439768514189;0.103069559060179
