"MR1";"MR2";"MR8";"MR3";"MR4";"MR5";"MR6";"MR7"
"accustomed";-0.193138222582881;0.0764944718190219;-0.0568671717399241;0.808310947694686;0.0604406317033687;-0.0753065284529912;0.0449356745652404;-0.0482094375930302
"afraid";-0.0437911313949721;0.423267039035109;0.176540288766191;0.0646058117090144;0.56211855487149;0.0158448730763011;0.150121810642837;-0.0865210426156772
"best";0.21293759258917;0.29913246455902;0.0705865702388101;0.0531534344336222;-0.0908936794887754;-0.0745910401013662;0.0262853194611743;0.902336155371564
"capable";0.0797347787137435;0.184220110406408;0.874792140271935;-0.110161951393268;0.266746531120695;-0.243328472832604;-0.128941732901883;-0.122108142319517
"curious";-0.143758442591703;0.885752778202459;0.107973578198463;-0.00821868432041852;-0.00719144288319595;0.116646957405593;-0.0886970944625481;-0.147680695889162
"delighted";0.799932462459823;-0.126502009603643;0.0308551819014809;-0.0352925825786767;0.130356531559249;-0.115610715162449;-0.00970853318607768;0.0808151008343402
"determined";0.846324533789662;-0.156031812017813;0.173362498862137;-0.0600278633326143;0.0759572628572232;-0.106238229150808;0.106536616400331;-0.0165663332897245
"direct";-0.166409610945444;0.683542681949272;0.205972683113935;0.0814551960949863;0.032453089114361;-0.147345140013612;0.0989799532668136;0.144671995141729
"familiar";0.0946280920909423;-0.00956532059845422;-0.00741504802017341;-0.136864001264708;0.159005430601397;0.726153414424564;0.134984603107178;0.0293843994849978
"famous";0.638588243364316;-0.135439530249822;0.0800170283821575;-0.0347045030505002;0.370670428114915;0.0153899527594768;-0.0680314416315343;0.0276265906234386
"free";0.71544588800134;0.14141250108478;-0.00640538134687834;-0.071018410569443;0.151901796192095;0.338180427122634;-0.406797922692431;0.0127518227906305
"friendly";0.16702201384912;-0.0029608069274634;0.812813674724062;-0.0938376162415249;-0.0250378184267698;0.14504422907827;0.0336646960590285;0.0795834996524297
"gentle";0.161942475947718;0.0671144058697292;-0.112319792861114;0.361317092037959;0.567723137462481;0.000100343147296086;-0.0989685993922728;0.0821654349781394
"greatest";0.687551504995112;-0.136915687296907;0.17444710497795;-0.250286296231929;0.122433894117608;-0.181892193469422;-0.177298574106164;-0.0639806810692825
"holy";-0.0154396287939329;0.11140095964334;-0.0453025311137739;-0.0524897348676421;0.169265697038224;0.0771106422877828;0.570926478975598;0.0733746888378962
"honest";-0.0259694643289056;0.463975916666944;0.0256573236466322;0.159050779150803;0.0178064414529209;-0.0450693921953893;-0.444996630603219;0.0605022079373528
"passionate";-0.113829620013989;0.707295291337917;-0.206179116255991;0.0311250453379535;0.0748660893009613;0.135460459153681;0.0416046386745337;0.138801374668935
"pleasant";0.76331988473013;-0.212376576137427;0.208651790351405;-0.023624208858144;0.0153614274827187;0.17329722419749;0.0679826698459356;0.209606164635464
"quiet";0.119893204690376;0.00925094788292357;0.0127227050325474;0.00323691207077395;0.868862581039678;0.139908388909332;0.184011510715735;-0.0777320546634876
"reasonable";0.547755030907287;-0.0675163060670765;0.191712737675178;-0.0338045317657857;0.541224970072238;0.077146285265915;0.0513874574440742;-0.0223580329196388
"rich";0.565332846504173;0.030673956305339;0.463687671857493;0.138364166162845;-0.0471646139949494;-0.0884765118219038;0.561171522261602;-0.342634270016032
"sacred";-0.19313822258288;0.0764944718190226;-0.0568671717399257;0.808310947694674;0.0604406317033688;-0.0753065284529929;0.0449356745652396;-0.0482094375930284
"sincere";0.16702201384912;-0.00296080692746297;0.812813674724061;-0.0938376162415252;-0.0250378184267697;0.145044229078269;0.0336646960590287;0.0795834996524292
"strong";0.122758159826574;0.0788442019137418;-0.149541289220047;0.773893801038816;0.049122766892983;-0.0954923286333978;-0.248579422807056;0.172332473016012
"wise";0.689092598855163;-0.165073300496562;0.0163927645423032;-0.0772046974121431;0.0089296946326876;0.280146308911595;0.0745008729708861;0.0514930450770262
"worth";-0.215720435528941;0.703910915786987;0.0222986969334902;0.0981948812326526;0.0555363745151004;0.0206695888988738;0.052762726481385;0.133026097628246
"modest";0.0760177513222161;0.25067893077916;0.393749442499362;-0.127814486844051;-0.0425301809184741;0.602125332089988;-0.112692226547376;-0.224801981984137
"welcome";0.738348626765071;-0.0671351226942982;-0.0340266177537446;0.017058952826928;-0.379234003102871;0.170238566862425;0.118059689514013;0.0287777160829691
