"terms";"clusters"
"accustomed";1
"afraid";2
"beautiful";2
"best";2
"calm";1
"careful";2
"cautious";1
"cheerful";2
"clean";1
"comfortable";2
"cruel";1
"curious";1
"delicate";1
"delicious";1
"delighted";1
"delightful";1
"different";2
"extraordinary";2
"extreme";2
"fair";2
"faithful";1
"familiar";2
"free";2
"friendly";2
"funny";1
"gentle";2
"graceful";1
"greatest";1
"happier";1
"happy";2
"honest";2
"humble";2
"legal";1
"loose";1
"mighty";1
"modest";1
"moral";2
"mysterious";1
"natural";2
"original";2
"peaceful";1
"pleasant";2
"polite";1
"popular";1
"powerful";1
"professional";1
"proud";1
"prudent";1
"quiet";2
"rich";2
"safe";1
"sincere";1
"smart";1
"stable";1
"strong";2
"surprising";1
"thoughtful";2
"uncertain";1
"weak";2
"worth";1
"unpleasant";1
"welcome";1
"wise";1
