"MR1";"MR2"
"accustomed";0.317281221519992;0.509248023964072
"afraid";0.702516458910396;-0.137939327791008
"aggressive";0.0576810053082156;0.250157939666793
"appropriate";-0.206108695162082;0.356490320620922
"beautiful";0.569782948169265;-0.00180820404940196
"best";0.380023325547183;0.0864681159590585
"brave";-0.138874760354487;0.27202970243533
"cheerful";0.530422734665054;0.099978197575353
"clean";-0.0706169377260128;0.477693483438898
"confident";0.092191754507007;0.298193487612416
"conventional";-0.193331456690373;0.618246705303485
"cruel";0.48155090424827;-0.0494463664310485
"curious";0.533239514906382;0.345529722492941
"dangerous";0.671772803805389;-0.143370605106526
"delicate";0.470670562247693;0.154669351197666
"delicious";0.1440589728928;0.042439995592675
"different";0.228577519599549;-0.0215745141030226
"extraordinary";0.406751459068471;-0.00648697777082652
"extreme";0.687259893739755;0.206740591718441
"fair";0.327258907614645;0.306550176161328
"faithful";-0.0189896199360491;0.227514998865978
"familiar";0.406808356608487;0.076653237533661
"free";0.117698657489222;0.275600015900559
"friendly";0.385133923417643;0.199096602266527
"generous";0.699223257152507;0.18596589819492
"gentle";0.495546925121309;0.376689447547767
"genuine";-0.0541439961381905;0.550096697959856
"graceful";-0.111593606535766;0.318695034309072
"happy";0.291182878627983;0.538633439682704
"honest";0.24975398548553;-0.154405589222398
"humble";0.0494132769171126;0.674465734731826
"liberal";0.45476999352127;0.170322549974878
"loose";0.371949798555489;-0.126690758495211
"mighty";0.487518568235443;-0.197712718661394
"modest";0.106094660105967;0.797362682347308
"moral";0.418402762177417;0.154671545156401
"mysterious";0.293740729924079;0.318005243806425
"natural";0.236415447726813;0.512973093150266
"neat";-0.0570691398008734;0.246770714499869
"official";0.219661916946707;0.301170571898062
"original";0.170313292209469;0.136237731081603
"passionate";0.599710176096936;-0.150892876694697
"peaceful";0.299080716763219;0.0413566638170076
"pleasant";0.405291853427108;0.258470335506429
"polite";0.353493269718992;0.264455820893398
"popular";0.0643289367284668;0.371596415572717
"powerful";0.553794849318534;0.109244170551058
"proud";0.193995919106729;0.541910501358754
"quiet";0.543105580963146;0.19453665204172
"reasonable";0.234561483372675;0.128990539580705
"respected";0.0681205479450725;0.0849623410394731
"responsible";0.0751725450050374;0.128389797078629
"rich";0.135724797292214;0.50096566234779
"sacred";0.335345162607398;0.0403514075162232
"safe";0.524357147549522;0.0297119639377638
"smart";0.398393545080945;0.224010364708746
"social";-0.0311917543746854;0.360467515800975
"special";0.18600267227859;-0.00948188044045708
"strong";0.586922825683336;-0.109573110404374
"sympathetic";0.747607000547297;-0.124824821232087
"weak";0.0192252125811127;0.156901183632121
"wise";0.309643077233055;0.655128677534819
"worth";0.639115473178158;0.102845928787425
"thoughtful";-0.140696174312208;0.223653891747827
"uncertain";0.468825646605395;0.102096020905989
"welcome";0.264233529974227;0.283088873620678
