"MR1";"MR11";"MR2";"MR9";"MR6";"MR10";"MR4";"MR7";"MR3";"MR8";"MR5"
"accustomed";0.187565745623358;0.0386096425737187;0.755842340698392;0.214842041970866;-0.0931147328640086;0.119119901753216;0.0210809588721238;0.121948708892395;0.0534631446606922;-0.150025256697879;0.184723252290039
"afraid";0.470549966812665;0.319969472209007;0.208581741732739;0.338804335597916;-0.0593586882043906;0.17859866209448;0.0689935957979941;0.319923944204364;0.119048957154753;-0.0493463579753903;0.10849778701867
"beautiful";0.435917890585492;-0.0735201413354692;0.46947392875105;-0.0771542276826921;-0.00855336915363398;0.0888240281796353;-0.211720775591177;0.184844158446549;0.00225343468198175;0.149728470669596;0.160148720447128
"best";0.251733359693749;0.234864566184818;0.369300957028119;0.078921931547305;0.0521614496632378;0.297245272429034;0.298097095887524;0.402423555206867;0.147931203806381;-0.168566556272614;-0.227466882711631
"capable";0.305114446333854;0.19822348061798;0.0290179993869706;0.285265882053555;0.405206286755396;0.00110644761417816;-0.242342750756407;0.281796145390127;0.328976814429496;-0.0161582647708387;0.120724796357145
"cheerful";0.252294865129389;0.640046292713007;0.359003239599108;0.325098300882505;-0.0801033346507091;-0.102471668547624;-0.251278197144141;0.207180762525322;-0.0648786507433774;0.0561498298180961;0.0704697650899714
"comfortable";-0.0940442436902024;0.057412373104533;0.103895520765054;0.0355368603834119;0.103271306683865;0.123073487515939;0.0341329378968716;-0.007379849720153;0.810266500721042;0.0595594669076776;0.137364741238355
"cruel";0.334136795628102;0.562980614204678;0.140333754310543;0.0821034726084178;0.0963915727546729;0.0821281042757668;0.00774522520853858;0.20604370808898;-0.0503144500841492;0.136735379259095;0.147777667838833
"dangerous";0.158667803943455;0.0330703284356293;0.31342086050371;0.0445116053557091;0.017652548438116;-0.107193796510706;0.0900973223647743;0.682100986872923;-0.0432783597497967;0.19151024373302;0.0369620834003262
"delicate";0.490890324180353;0.335318573514389;0.0820483634024629;0.134716749884826;0.239003117507539;0.0549036610774378;0.180117744184664;0.310898965610776;-0.114721315161459;-0.0319013991725948;-0.0827112613325872
"delighted";0.192711690401825;0.156066806890925;0.591990267441858;0.0960122757946668;0.304035728995132;0.270409653608358;-0.0736545123544955;0.101146672960405;0.161584044386374;0.294075202798463;-0.133029660964934
"delightful";0.283166788601892;0.395665645611807;0.520595342805424;0.125489343082311;0.0638535022931296;0.0918042035419385;-0.42127579657157;0.191565909257229;-0.305058509109965;0.0925370304252418;0.0918321549010435
"determined";0.239906359438624;0.148063169388262;0.178797066078376;0.0856282492276114;0.837474761370331;0.0997381824557643;0.167880218969921;0.0117574414891005;0.136602750877734;0.0734966231857861;0.108442949358299
"different";0.218302588014182;0.323019908553153;0.146782913526539;0.686070139784847;0.277613876516712;0.150090879139858;-0.0444611563131626;-0.0847232615407091;0.103866544965453;-0.0850778334810142;0.183454315525997
"extraordinary";0.0996080277049212;0.0873701191145244;0.694217179693823;-0.0326959884153731;0.302685504028321;0.0619183052111715;-0.0295820700355603;0.0885103432060352;-0.0387229068144581;0.189152284343984;-0.175796591114041
"extreme";0.162937782695591;0.722260757442154;-0.0833891439040207;0.213388232134227;0.244726970373806;0.198964627807733;0.13046516863383;-0.0728729966169556;0.0641243373694963;0.0532619900173719;0.0812729299234561
"fair";0.209790004334704;0.277576994850972;0.10659717557226;0.176036097074614;0.146722665746336;0.0176608650369687;-0.0295843829205785;-0.00135081585121195;0.198885157480666;0.215908713135981;0.851551489768828
"familiar";-0.0373677248131947;0.0226624261240942;-0.0630528034825124;0.102399449114552;0.0490243397783311;-0.0279887145622867;0.769968147580327;0.0863915895461635;0.00910272499624213;0.101023760737956;-0.00981506913141068
"free";0.529003377568957;0.264792126552881;0.420115730189529;0.0864524154160529;0.117933681073215;0.182800367229903;0.000359670459639432;0.191367066985868;0.10020884606809;0.143210608777239;0.126787803842375
"generous";0.450680543664166;0.36806350713041;0.228209115166708;0.288226909744225;0.203528965867077;-0.117196949790269;-0.172430514450217;0.116517084272762;0.126455023228144;0.187244369632928;0.162324637956269
"gentle";0.596063915744819;0.28335958108383;0.0655140002856443;0.23477324677498;0.209622381256092;0.233975812357453;-0.0481231806769391;0.149790502827162;-0.289508762407455;0.0193459656203467;0.00307822968317496
"greatest";0.544638934938469;0.32429876361313;0.228589027814771;0.130432267167668;-0.133591268747558;0.40684862074229;-0.0182850754499669;0.27817178260319;0.107132222172746;0.0179241682600489;0.260678445918802
"happy";0.184335778775857;0.473854994615004;0.0711989161788461;0.347805420104277;0.491319122770997;0.0817240190946313;-0.365221115807617;-0.0329429650470861;-0.107625324942223;0.180104202336827;0.0629224980660496
"humble";0.707515918420879;0.115753242510232;0.0994473265303111;0.31619850543892;0.0400889414957806;0.0748436741489801;-0.128627577657301;0.17493318527273;0.0124830367968569;0.339012198572248;0.0886449725121101
"improper";0.353365682343122;0.467168997140565;0.260552259329505;0.255011577722608;0.314348931813298;0.116210367173848;-0.253070491394019;-0.0753689390678215;0.139144582490198;0.0624692085601034;-0.20973439065835
"interesting";0.522983254000394;0.317772136800669;0.157519083806859;0.301453299729842;0.0263718635286813;0.162544523188252;0.0843461425062922;0.0405273847930724;0.0545835959499693;0.184335765418633;0.257856071071194
"modest";0.145494219111439;-0.129660424718638;0.482389215601027;0.183627754939112;0.00445103851063008;0.173492101083534;-0.164463508842065;0.320687996243882;0.140701036980801;-0.0500596375418182;0.352375639077381
"natural";0.644417950501352;0.221736566163922;0.084860725222602;0.194652948090779;0.159499057981874;0.0936750973788818;0.0881446072627002;-0.113791949331714;-0.0398770785505872;0.267582248329565;0.0349824586537624
"polite";0.225368113227356;0.00526850600990584;0.346186339692945;0.0693865542453572;-0.000123935388147282;0.520857583658519;0.151059262973273;-0.118998674774748;0.132575786269792;0.102926960790503;0.0612794580203566
"productive";0.0295919266597745;0.253846202713738;0.184141612881991;0.146899063969041;0.143897476974548;0.750548193877982;-0.155629876128891;0.00270262317080728;0.0584146560411536;0.0367219353244984;0.000486580977020324
"proud";0.158342227097999;0.537657395623708;-0.157337756151318;0.191918335050372;0.151656322301602;0.310200347408219;0.239628742512835;0.300365222965502;0.339414966875153;0.233021045742847;-0.0608174676899999
