"MR1";"MR8";"MR7";"MR2";"MR9";"MR3";"MR4";"MR5";"MR6";"MR12";"MR10";"MR11"
"accustomed";-0.118828226782725;0.247779317520688;0.224802192476618;0.201959728984758;0.522710025646983;0.0594728907612422;0.307671099650631;-0.0226652346430377;0.0120220308401879;-0.0241159612025394;0.0355186781838939;0.0795940960297499
"afraid";0.318494729517165;0.330776561187143;0.460277763171854;0.374631424448957;0.210123469098651;0.0466993020031367;-0.0658596885128148;0.0548091023516978;0.149478770534501;0.31920764721417;0.217116201545139;-0.0757646122390479
"appropriate";0.211745132572926;0.159316709321711;0.155613296621102;0.210831969053436;0.150034402334853;0.656541847775017;0.0387314252510789;0.0274465901615331;-0.00234648088631282;-0.151739173203231;0.141091191363256;0.326449919848057
"beautiful";0.411720711008923;0.504245611486701;0.382609216772724;0.203226626138764;0.207502750628493;0.171465413171837;0.034631330679075;0.0137487589288915;0.177298432113199;0.212502590218908;0.23795249249405;-0.0410674172781174
"best";0.0940720821822329;0.521563076999166;0.369158511066132;-0.110700918261032;0.190786075741255;-0.10725234974687;0.213391592755327;0.364976255974367;0.344532233367689;0.108534908804976;0.146864727542869;0.248235737613267
"capable";0.377138024033645;0.189089349863202;0.169154048505654;0.629578963348337;0.279538761940614;0.114811414014434;0.0450096468167916;0.0753646855520788;-0.0651377929454296;-0.0629828543859864;-0.0727150406144566;0.114509780746259
"careful";0.300531451739386;0.11333122041345;0.231609247787473;-0.0289893727761701;-0.114439215448768;0.12662959471026;0.364030346489395;0.208926489299123;-0.0136721467722501;0.537870665851847;0.149729193066701;-0.0331735318534387
"cheerful";0.465317346740696;0.31683802715649;0.0783601146105986;0.0901488350762629;0.368585778354118;0.192583432773866;-0.1175083825956;0.0222321923541861;0.50002881618703;-0.0227131419635373;-0.113716256887525;0.0209603165013268
"clean";0.507124436040318;0.19924247628271;0.407578600605833;0.15019192792306;-0.131587184556344;0.134466452571159;0.128203507803556;0.0478942263582093;0.199910807191334;-0.00758276855644614;0.1504910272548;-0.010377977197174
"comfortable";0.391267387682137;0.189288086097968;0.392010501916774;0.237659499705391;0.345347176710336;0.0655732457136579;0.116125743668798;0.204738197217057;0.0293011419381587;0.144540474738588;0.312145079178044;0.127610176766899
