"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"54","original",229,8,28,9,14,18,2,2,25,7,6,29,3,34,8,36
"55","familiar",228,6,15,31,29,23,10,6,23,21,4,13,8,13,7,19
"56","rough",227,13,25,20,27,26,7,5,17,14,4,17,12,16,7,17
"57","serious",223,3,17,19,23,16,13,4,12,30,4,31,6,19,16,10
"58","unhappy",221,10,14,24,40,19,5,5,25,14,5,25,4,6,18,7
"59","well",221,8,13,18,35,21,6,3,32,26,8,11,5,15,7,13
"60","tired",220,4,14,24,22,17,11,5,21,15,7,18,11,10,13,28
"61","excellent",219,3,7,32,25,22,6,4,11,23,3,20,6,17,33,7
"62","terrible",217,15,27,14,16,28,16,2,9,26,4,13,9,12,11,15
"63","proper",206,4,13,14,7,15,3,6,26,19,1,33,12,8,27,18
"64","gracious",205,8,15,19,16,23,5,3,24,27,5,14,5,25,10,6
"65","grateful",201,1,8,16,22,21,11,5,19,32,6,8,6,17,9,20
"66","cruel",200,15,19,11,25,20,6,4,27,20,4,15,7,12,7,8
"67","wonderful",198,10,5,10,33,13,13,7,38,17,7,4,3,20,15,3
"68","blind",196,6,26,17,13,21,9,7,17,13,3,16,9,16,11,12
"69","pleased",196,2,6,16,32,18,7,6,19,17,4,17,6,24,10,12
"70","affectionate",192,5,4,23,26,15,4,6,18,14,10,22,6,13,12,14
"71","tall",192,8,21,15,13,21,5,5,10,12,3,19,10,9,29,12
"72","bold",188,4,34,10,20,29,4,4,9,27,2,14,4,11,7,9
"73","delighted",185,0,11,14,34,23,6,2,10,28,0,16,4,12,17,8
"74","sensible",183,4,9,29,30,19,8,6,31,9,7,2,0,15,10,4
"75","thoughtful",180,3,13,14,18,25,7,5,11,21,2,10,5,14,11,21
"76","careful",179,4,14,20,12,10,8,3,16,15,2,17,7,14,20,17
"77","expressive",179,6,8,11,12,21,8,5,21,11,6,15,9,27,16,3
"78","ashamed",176,2,7,24,22,8,12,6,26,10,4,16,4,15,13,7
"79","awful",175,7,5,16,22,26,14,5,9,14,5,9,5,17,16,5
"80","satisfied",175,6,7,8,17,24,8,6,13,15,6,10,7,19,19,10
"81","faithful",173,7,10,22,11,14,6,5,23,11,3,16,5,14,18,8
"82","important",172,6,11,16,13,15,3,2,17,10,5,15,9,10,32,8
"83","interested",172,7,5,23,19,11,6,5,25,20,3,11,7,15,6,9
"84","professional",171,2,5,28,18,4,2,1,15,24,2,11,7,13,26,13
"85","sad",170,5,22,12,15,20,4,2,11,14,2,18,12,8,5,20
"86","nice",168,3,3,6,12,16,8,1,8,14,8,14,11,11,37,16
"87","unusual",167,6,17,16,5,31,5,1,13,18,4,17,10,5,14,5
"88","lonely",166,8,15,10,14,29,9,3,8,8,2,10,12,9,16,13
"89","clean",160,4,8,15,10,13,12,4,9,9,7,16,11,15,16,11
"90","cool",160,7,17,17,8,11,4,5,13,20,7,10,3,17,8,13
"91","calm",159,6,9,8,26,19,4,2,16,13,2,11,9,8,14,12
"92","uncomfortable",159,2,5,9,33,17,12,3,11,15,3,12,4,14,13,6
"93","lively",157,2,8,8,14,18,8,0,14,30,3,12,8,11,18,3
"94","delightful",156,1,5,19,29,10,4,1,8,9,2,21,1,11,28,7
"95","ordinary",155,2,12,10,8,12,1,2,8,11,4,25,9,9,32,10
"96","thin",152,10,8,17,14,8,6,7,11,10,1,11,10,6,26,7
"97","charming",151,2,6,11,10,20,3,5,14,17,7,9,0,25,7,15
"98","devoted",144,5,5,21,14,14,1,5,22,9,5,11,0,18,13,1
"99","foolish",142,2,13,11,21,7,5,3,10,12,3,22,4,8,10,11
"100","respectable",138,6,5,24,12,12,3,2,11,7,3,14,10,15,11,3
"101","useful",138,10,3,17,20,12,4,4,12,8,1,14,6,12,10,5
"102","wise",138,4,19,7,11,10,3,1,16,12,5,8,6,15,14,7
"103","interesting",137,1,6,14,6,11,6,6,12,16,2,14,7,15,17,4
"104","lovely",136,1,6,12,12,15,3,0,8,8,3,20,4,24,9,11
"105","ridiculous",135,2,4,13,18,9,10,7,18,14,4,10,1,21,2,2
"106","fat",131,0,6,10,5,3,7,1,4,11,1,18,7,6,47,5
"107","powerful",130,5,5,17,4,21,9,2,7,8,3,9,7,13,14,6
"108","generous",129,3,6,14,10,15,3,1,21,14,7,7,3,19,1,5
"109","neat",124,4,2,13,16,7,8,2,11,12,5,6,8,13,12,5
"110","active",123,4,18,19,7,9,1,1,11,10,2,12,8,7,6,8
"111","impatient",122,4,9,6,7,7,8,6,17,10,3,16,7,8,2,12
"112","confused",120,7,5,19,12,12,7,2,6,10,7,9,4,8,9,3
"113","dangerous",119,13,12,13,7,6,5,4,6,11,6,8,5,7,12,4
"114","distinguished",116,1,3,17,9,12,4,0,25,11,2,10,2,8,9,3
"115","evil",115,4,11,4,11,12,3,5,10,12,1,10,7,12,7,6
"116","bitter",114,5,10,7,8,13,5,1,6,13,3,18,8,8,3,6
"117","polite",114,6,3,13,9,13,8,4,14,9,6,7,3,11,3,5
"118","thankful",114,6,7,14,18,8,4,3,11,7,1,4,3,18,0,10
"119","eager",112,7,9,10,7,8,5,2,6,10,1,12,10,8,8,9
"120","modest",108,1,4,6,14,13,4,4,10,8,6,5,3,16,4,10
"121","troubled",108,7,7,18,6,8,4,7,8,6,4,4,5,10,8,6
"122","awake",107,6,14,11,4,15,3,2,6,11,0,6,8,5,7,9
"123","determined",106,5,5,13,9,10,9,4,10,7,2,7,5,12,8,0
"124","popular",106,7,11,10,3,4,4,5,11,13,3,10,0,6,9,10
"125","childish",105,0,4,13,24,18,4,3,5,4,6,5,2,9,3,5
"126","clever",105,0,3,10,11,5,2,1,25,6,1,12,13,7,5,4
"127","excited",105,4,7,9,8,6,5,1,8,7,2,14,4,7,18,5
"128","youthful",105,3,4,16,16,16,1,3,13,3,4,9,5,6,4,2
"129","big",104,2,2,4,5,8,2,4,15,9,7,12,7,11,14,2
"130","practical",104,3,4,15,14,7,3,10,20,9,0,1,2,6,4,6
"131","mean",103,2,9,8,11,7,9,6,6,12,1,11,2,10,5,4
"132","nervous",103,2,4,6,12,7,7,2,4,9,3,17,5,8,15,2
"133","patient",103,2,10,7,11,14,3,7,12,2,2,10,1,13,2,7
"134","graceful",102,1,8,9,3,14,3,6,13,8,3,12,1,6,8,7
"135","hopeful",102,2,4,15,13,14,6,4,15,7,2,3,1,12,2,2
"136","jealous",102,1,2,8,9,14,4,0,12,9,1,18,1,11,5,7
"137","social",102,3,6,6,5,17,4,6,15,13,4,3,0,11,4,5
"138","careless",99,8,10,8,4,8,3,3,8,12,2,10,3,10,4,6
"139","fortunate",99,5,6,8,11,9,3,3,7,8,3,13,5,6,8,4
"140","smart",99,0,7,3,2,9,4,0,4,13,2,14,6,4,22,9
"141","attentive",94,5,3,18,10,8,6,7,10,5,4,9,3,4,2,0
"142","reasonable",94,2,7,9,7,4,4,5,8,12,3,7,4,7,13,2
"143","capable",92,6,2,13,11,11,5,3,6,9,2,7,3,9,1,4
"144","elderly",91,3,4,4,8,8,3,1,6,8,2,12,5,5,18,4
"145","brilliant",90,1,7,7,3,10,5,0,11,9,2,10,5,6,6,8
"146","dumb",90,3,6,7,8,14,8,4,6,9,1,5,5,2,4,8
"147","stable",90,4,20,8,7,5,2,2,2,7,2,6,1,8,10,6
"148","suspicious",90,1,4,6,5,6,11,4,5,5,1,6,3,17,8,8
"149","brave",89,8,20,6,8,9,2,3,9,8,2,1,1,6,4,2
"150","awkward",87,1,6,5,6,5,1,1,5,11,4,18,2,7,12,3
"151","ignorant",87,6,8,2,8,5,10,4,12,5,3,9,2,8,4,1
"152","selfish",86,2,1,9,12,5,0,2,6,16,1,13,2,11,2,4
"153","cheap",84,0,1,5,6,5,1,3,7,11,0,14,7,7,11,6
"154","impressive",83,1,6,7,8,8,2,4,6,6,2,4,6,9,12,2
"155","famous",81,3,7,10,14,4,3,2,15,9,0,3,1,1,7,2
"156","peaceful",81,4,5,8,3,7,2,1,8,8,2,8,4,8,6,7
"157","decent",78,1,6,6,7,3,2,4,4,15,1,3,1,7,14,4
"158","firm",78,3,9,4,8,5,5,0,7,9,5,6,4,3,9,1
"159","genuine",78,2,4,14,3,7,4,2,11,8,4,4,4,5,2,4
"160","noisy",76,0,9,2,0,3,2,3,4,10,3,9,5,2,6,18
"161","helpless",74,3,3,6,7,3,6,3,4,1,1,12,7,6,4,8
"162","desirable",73,3,1,7,6,5,3,1,6,7,3,8,5,5,8,5
"163","independent",73,1,3,3,4,5,2,4,6,15,1,4,3,12,8,2
"164","respectful",71,0,2,4,10,6,3,3,2,6,4,11,5,5,7,3
"165","strict",71,3,5,7,3,2,5,1,5,6,2,10,4,8,6,4
"166","disappointed",70,1,1,11,5,4,3,1,8,5,3,6,3,8,7,4
"167","direct",68,6,5,4,3,7,5,2,10,8,2,3,2,6,3,2
"168","stupid",68,0,0,2,16,3,6,4,6,3,1,6,6,7,5,3
"169","sensitive",67,2,4,4,11,9,4,0,9,5,2,3,2,6,3,3
"170","passionate",66,5,1,3,9,7,2,0,11,3,5,3,3,8,5,1
"171","considerate",65,1,2,10,6,6,2,2,10,8,1,6,1,4,4,2
"172","responsible",64,4,1,12,3,3,5,0,10,2,4,7,1,7,1,4
"173","confident",63,4,3,5,10,5,2,1,5,5,5,7,1,4,4,2
"174","exhausted",63,0,2,6,2,6,2,4,4,4,1,9,4,6,7,6
"175","unreasonable",63,2,1,12,5,6,6,3,8,7,3,2,1,3,3,1
"176","furious",62,6,9,1,2,3,4,1,2,0,3,5,7,7,10,2
"177","successful",62,0,6,1,7,3,3,1,8,8,0,11,1,5,4,4
"178","harmless",61,2,2,9,2,5,0,0,4,11,1,6,1,11,4,3
"179","healthy",60,5,2,10,3,5,0,4,6,3,4,5,2,1,3,7
"180","admirable",59,4,2,3,4,8,2,2,12,5,2,3,0,2,8,2
"181","romantic",56,0,1,6,7,7,4,1,5,1,4,4,0,7,9,0
"182","punctual",55,0,1,6,5,5,2,2,2,7,1,9,1,8,5,1
"183","valuable",55,3,5,2,1,7,2,1,7,7,2,4,4,3,7,0
"184","embarrassed",54,1,5,7,3,8,0,0,4,5,2,5,0,8,2,4
"185","amazing",52,0,7,1,5,3,1,2,5,5,3,1,0,9,0,10
"186","crazy",52,2,3,9,2,2,1,2,3,4,1,5,5,4,3,6
"187","liberal",52,1,0,1,1,4,5,1,6,8,4,5,3,4,5,4
"188","observant",52,4,1,7,6,9,2,1,5,2,1,0,2,10,1,1
"189","cautious",51,3,6,0,0,6,1,2,4,4,0,4,2,4,7,8
"190","joyful",51,0,0,16,5,7,0,0,5,6,1,3,2,3,1,2
"191","loving",51,2,3,10,12,6,0,4,4,3,0,0,0,5,0,2
"192","compassionate",50,7,2,6,8,2,3,5,2,4,0,1,0,3,3,4
"193","shy",50,1,1,9,8,3,1,0,7,6,3,0,0,8,0,3
"194","unlucky",50,1,6,4,9,3,1,4,5,4,1,0,0,7,4,1
"195","rude",49,2,8,2,4,3,3,1,1,6,0,1,2,3,6,7
"196","lazy",47,1,6,0,11,1,1,1,1,4,1,5,3,2,6,4
"197","lucky",46,2,1,1,4,3,2,0,2,3,0,11,3,5,6,3
"198","playful",46,0,1,5,2,1,3,0,3,9,0,6,2,8,4,2
"199","pathetic",44,1,1,3,4,5,1,4,2,4,3,3,0,6,4,3
"200","tiny",44,1,1,5,7,7,0,0,4,4,1,5,0,3,3,3
"201","reckless",43,2,10,0,0,7,4,0,3,2,0,3,1,7,3,1
"202","depressed",42,3,1,3,5,5,2,1,8,4,1,2,0,4,1,2
"203","sleepy",42,1,4,2,8,1,3,1,5,0,0,2,4,2,6,3
"204","artificial",41,0,1,2,2,11,1,1,5,3,0,4,1,6,2,2
"205","dependent",41,0,3,6,1,3,3,2,7,3,0,6,2,0,3,2
"206","greedy",41,3,2,4,2,2,4,3,1,4,1,4,1,7,2,1
"207","positive",41,0,1,5,4,4,4,0,7,5,1,3,1,1,4,1
"208","complicated",40,1,2,2,3,1,1,1,2,3,2,6,1,3,11,1
"209","encouraging",40,3,2,10,1,2,3,0,5,6,1,2,1,0,2,2
"210","religious",40,2,10,2,5,4,1,1,2,3,0,4,2,1,2,1
"211","tough",40,0,2,3,1,18,1,1,4,4,0,2,0,2,1,1
"212","offensive",39,2,6,5,2,2,1,1,1,4,2,5,1,5,1,1
"213","terrific",39,1,1,4,4,4,1,1,3,1,1,4,4,3,7,0
"214","consistent",38,0,3,2,4,3,5,1,2,5,1,0,2,5,1,4
"215","sentimental",38,1,3,1,3,1,0,5,4,3,0,3,1,4,6,3
"216","gorgeous",37,2,0,4,0,8,1,0,1,5,1,3,0,7,3,2
"217","sincere",37,1,5,1,5,7,1,1,3,2,1,4,0,0,1,5
"218","accomplished",36,0,1,6,1,10,0,1,5,1,1,6,3,0,1,0
"219","enthusiastic",36,0,2,1,1,3,1,1,1,2,1,3,1,3,16,0
"220","intellectual",36,0,1,5,2,6,3,2,2,5,0,2,2,3,3,0
"221","prosperous",36,5,2,5,4,3,3,1,5,1,0,2,0,3,1,1
"222","respected",36,0,2,2,0,2,2,3,3,5,4,0,2,8,2,1
"223","clumsy",35,3,6,2,1,1,4,0,5,3,0,2,0,7,1,0
"224","thoughtless",35,0,1,1,7,2,0,0,0,6,0,8,1,2,1,6
"225","scared",34,3,3,2,4,6,2,1,5,4,1,1,0,2,0,0
"226","bashful",33,0,0,3,6,1,1,0,6,5,0,4,1,1,3,2
"227","negative",33,1,2,1,1,5,2,0,5,4,1,0,2,3,2,4
"228","concerned",32,0,1,8,7,1,2,0,3,1,1,2,0,2,2,2
"229","comical",31,0,1,2,4,0,1,1,1,3,2,3,2,2,5,4
"230","energetic",31,2,1,4,0,3,1,2,1,2,0,4,0,2,7,2
"231","forgetful",31,2,7,4,1,5,1,0,1,6,0,0,0,3,0,1
"232","sarcastic",31,1,1,3,1,7,1,0,2,1,1,7,0,2,2,2
"233","intelligent",30,1,0,7,0,1,2,2,1,5,0,1,2,3,4,1
"234","prominent",30,1,1,7,4,1,3,1,1,0,0,4,0,2,1,4
"235","sympathetic",30,0,0,1,1,2,3,1,2,2,5,1,0,10,1,1
"236","talkative",30,0,5,1,3,1,2,0,0,6,0,3,0,1,6,2
"237","thorough",30,2,6,2,1,3,0,1,3,2,0,4,1,4,1,0
"238","wealthy",30,0,1,1,0,6,0,1,7,5,0,2,2,3,0,2
"239","fascinating",28,1,1,4,4,2,0,0,2,0,1,3,0,6,2,2
"240","feminine",28,2,2,2,1,1,1,1,1,1,3,3,1,4,3,2
"241","humorous",28,0,1,0,1,2,0,1,3,2,2,3,1,0,9,3
"242","shallow",28,1,3,2,2,0,1,0,5,2,1,1,1,6,2,1
"243","courteous",27,0,6,1,0,3,0,0,4,3,0,3,0,4,3,0
"244","critical",27,0,2,1,1,1,2,0,0,1,2,2,3,3,6,3
"245","inexperienced",27,1,0,1,8,4,0,1,3,1,0,3,0,2,2,1
"246","adventurous",26,2,3,2,2,4,0,0,2,0,0,4,0,1,4,2
"247","casual",26,2,2,2,2,1,0,0,3,4,0,2,0,3,3,2
"248","embarrassing",26,0,4,1,0,0,0,0,0,3,1,7,0,5,4,1
"249","prompt",25,0,0,2,2,3,0,1,1,2,1,5,4,1,3,0
"250","slender",25,0,0,2,2,2,2,1,2,2,1,5,0,1,0,5
"251","conscientious",24,0,3,0,2,1,1,0,4,2,4,1,0,4,2,0
"252","exciting",24,0,0,1,1,0,0,0,1,3,0,3,3,2,7,3
"253","funny",23,0,0,1,0,0,0,0,0,1,0,7,4,0,5,5
"254","ambitious",22,0,1,2,1,8,0,0,0,1,0,3,2,4,0,0
"255","moody",22,1,0,1,2,2,1,0,1,1,2,1,0,5,2,3
"256","motherly",22,0,1,6,2,5,3,0,2,0,0,1,1,1,0,0
"257","rebellious",21,0,2,1,3,2,1,0,1,0,0,2,2,2,3,2
"258","argumentative",20,1,0,3,1,1,3,1,3,1,0,1,0,2,2,1
"259","persuasive",20,0,2,2,0,2,1,0,5,2,1,2,0,0,2,1
"260","secure",20,0,5,0,1,2,2,0,1,3,0,1,1,1,0,3
"261","chubby",19,1,0,2,2,3,0,0,0,1,0,1,0,4,3,2
"262","disturbed",19,3,5,1,1,1,2,0,1,0,0,1,0,2,2,0
"263","experienced",19,0,1,1,0,1,0,1,2,1,0,2,5,1,3,1
"264","straightforward",19,1,1,3,0,1,0,1,2,3,0,4,1,0,2,0
"265","competent",18,0,0,1,2,1,2,1,3,0,1,3,0,2,1,1
"266","irritable",18,0,0,1,1,1,0,0,3,1,0,4,2,1,3,1
"267","mature",18,2,0,1,1,2,0,1,1,1,0,1,1,6,0,1
"268","obnoxious",18,1,2,0,3,1,3,0,1,3,1,0,0,0,1,2
"269","slim",18,0,2,0,0,1,0,1,1,4,0,2,1,1,5,0
"270","spontaneous",18,0,1,4,0,2,1,0,3,2,1,0,0,2,1,1
"271","trustworthy",18,1,2,1,0,1,0,1,3,0,1,1,1,4,0,2
"272","inconsiderate",17,0,2,0,3,0,0,2,1,2,1,3,0,2,0,1
"273","influential",17,1,0,0,2,1,1,0,6,2,0,1,0,2,1,0
"274","pleasing",17,0,0,0,1,3,0,0,0,1,0,4,1,1,5,1
"275","amusing",16,0,2,1,1,0,0,1,2,1,0,0,1,2,4,1
"276","attractive",16,1,0,3,1,1,1,2,3,0,0,2,1,0,0,1
"277","weird",16,2,0,2,0,0,4,0,3,0,2,0,0,3,0,0
"278","gifted",15,0,4,0,2,0,1,0,1,2,0,3,0,1,1,0
"279","muscular",15,0,2,1,0,1,3,0,1,0,0,1,2,1,2,1
"280","daring",14,0,6,0,1,0,0,0,2,1,0,0,0,2,1,1
"281","lonesome",14,0,1,2,0,1,1,0,1,0,0,3,0,0,3,2
"282","loyal",14,2,4,1,1,0,0,0,2,0,2,0,0,1,1,0
"283","aggravating",13,0,0,0,3,0,2,1,1,1,0,2,0,1,1,1
"284","average",13,0,0,2,1,0,0,2,1,1,1,1,0,1,0,3
"285","courageous",13,2,1,1,1,2,0,1,2,0,2,0,0,1,0,0
"286","effective",13,0,0,1,0,0,0,1,4,0,1,0,2,3,1,0
"287","imaginative",13,0,0,0,3,0,0,3,2,3,1,0,0,1,0,0
"288","preoccupied",13,2,0,2,0,0,1,0,4,0,1,1,0,2,0,0
"289","skinny",13,1,0,0,0,2,0,0,0,1,0,3,3,0,3,0
"290","dishonest",12,0,0,0,2,1,0,2,0,0,0,0,0,1,3,3
"291","exceptional",12,1,0,3,0,0,1,0,4,0,1,0,0,2,0,0
"292","needy",12,1,1,0,1,0,0,0,1,1,0,1,0,1,3,2
"293","stubborn",12,0,0,1,1,4,0,1,2,1,0,0,0,2,0,0
"294","confusing",11,0,0,3,1,1,0,0,1,2,0,1,0,1,0,1
"295","disabled",11,0,1,1,0,1,2,1,4,0,0,0,0,0,1,0
"296","disrespectful",11,1,3,0,1,0,1,0,0,2,0,2,0,0,0,1
"297","encouraged",11,2,0,3,1,0,0,0,0,1,0,0,3,0,1,0
"298","entertaining",11,0,0,1,1,0,0,0,0,0,0,1,0,6,1,1
"299","prejudiced",11,0,0,1,0,0,0,0,7,0,1,0,0,1,1,0
"300","productive",11,0,1,1,0,0,0,0,0,0,1,2,2,0,2,2
"301","bored",10,0,0,3,1,1,0,2,1,0,0,0,0,2,0,0
"302","forgiving",10,0,2,1,1,0,0,1,2,2,0,0,0,0,1,0
"303","insane",10,0,1,0,1,0,1,1,1,0,0,1,0,1,3,0
"304","superstitious",10,1,1,0,1,0,0,0,2,2,0,1,0,1,1,0
"305","talented",10,0,0,0,1,0,0,0,1,3,0,4,0,0,1,0
"306","appealing",9,2,0,1,1,0,0,0,1,0,0,0,1,1,1,1
"307","arrogant",9,0,0,1,1,3,0,1,1,0,0,1,0,1,0,0
"308","hostile",9,1,0,1,0,1,0,1,0,2,0,1,0,0,2,0
"309","insulting",9,0,0,0,0,1,2,0,0,0,1,2,2,0,1,0
"310","involved",9,2,0,1,1,0,1,1,0,1,0,0,2,0,0,0
"311","irritated",9,0,0,1,0,1,0,0,0,1,0,3,0,1,0,2
"312","logical",9,0,1,0,1,1,1,1,0,2,0,1,0,1,0,0
"313","presentable",9,0,0,3,1,2,1,0,1,0,0,0,0,1,0,0
"314","sociable",9,0,1,1,0,3,1,0,0,1,0,0,0,2,0,0
"315","appreciative",8,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0
"316","compatible",8,0,1,1,0,1,0,0,3,0,0,0,0,2,0,0
"317","corrupt",8,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0
"318","disgusting",8,0,0,1,1,0,0,2,1,0,0,0,0,0,3,0
"319","helpful",8,2,0,0,1,0,1,0,2,0,0,0,0,2,0,0
"320","homeless",8,0,0,1,0,3,0,0,1,0,1,0,2,0,0,0
"321","persistent",8,2,0,1,0,0,1,1,1,0,0,0,0,2,0,0
"322","unemployed",8,0,0,0,2,0,1,0,1,0,1,1,1,0,0,1
"323","unpopular",8,1,0,3,0,0,0,0,0,2,0,1,0,1,0,0
"324","abusive",7,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0
"325","adorable",7,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0
"326","defensive",7,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0
"327","frightening",7,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1
"328","masculine",7,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0
"329","outstanding",7,0,0,2,1,0,0,0,0,0,0,1,1,0,0,2
"330","truthful",7,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1
"331","athletic",6,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
"332","impulsive",6,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0
"333","irrational",6,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0
"334","normal",6,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0
"335","relaxed",6,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1
"336","skilled",6,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0
"337","sloppy",6,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1
"338","tolerant",6,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
"339","unfair",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"340","aggressive",5,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
"341","artistic",5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
"342","dominant",5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"343","efficient",5,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0
"344","emotional",5,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0
"345","ungraceful",5,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
"346","witty",5,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
"347","cranky",4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"348","flexible",4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
"349","hilarious",4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
"350","lovable",4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
"351","neglected",4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"352","reliable",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
