"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"31","assertive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","athletic",6,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
"33","attentive",94,5,3,18,10,8,6,7,10,5,4,9,3,4,2,0
"34","attractive",16,1,0,3,1,1,1,2,3,0,0,2,1,0,0,1
"35","average",13,0,0,2,1,0,0,2,1,1,1,1,0,1,0,3
"36","awake",107,6,14,11,4,15,3,2,6,11,0,6,8,5,7,9
"37","awesome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","awful",175,7,5,16,22,26,14,5,9,14,5,9,5,17,16,5
"39","awkward",87,1,6,5,6,5,1,1,5,11,4,18,2,7,12,3
"40","bad",620,26,35,61,60,44,40,29,37,59,16,47,26,77,36,27
"41","bashful",33,0,0,3,6,1,1,0,6,5,0,4,1,1,3,2
"42","beautiful",504,14,16,53,56,67,23,8,46,41,10,51,21,29,38,31
"43","believable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","big",104,2,2,4,5,8,2,4,15,9,7,12,7,11,14,2
"45","bitter",114,5,10,7,8,13,5,1,6,13,3,18,8,8,3,6
"46","blind",196,6,26,17,13,21,9,7,17,13,3,16,9,16,11,12
"47","bold",188,4,34,10,20,29,4,4,9,27,2,14,4,11,7,9
"48","bored",10,0,0,3,1,1,0,2,1,0,0,0,0,2,0,0
"49","boring",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"50","bossy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","brave",89,8,20,6,8,9,2,3,9,8,2,1,1,6,4,2
"52","bright",601,21,61,62,58,66,27,11,52,56,24,28,16,45,31,43
"53","brilliant",90,1,7,7,3,10,5,0,11,9,2,10,5,6,6,8
"54","businesslike",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"55","busy",286,11,26,41,27,31,13,4,22,27,7,14,9,16,19,19
"56","calm",159,6,9,8,26,19,4,2,16,13,2,11,9,8,14,12
"57","capable",92,6,2,13,11,11,5,3,6,9,2,7,3,9,1,4
"58","carefree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","careful",179,4,14,20,12,10,8,3,16,15,2,17,7,14,20,17
"60","careless",99,8,10,8,4,8,3,3,8,12,2,10,3,10,4,6
"61","caring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","casual",26,2,2,2,2,1,0,0,3,4,0,2,0,3,3,2
"63","cautious",51,3,6,0,0,6,1,2,4,4,0,4,2,4,7,8
"64","certain",824,25,59,57,70,61,44,13,85,100,24,63,24,102,43,54
"65","charming",151,2,6,11,10,20,3,5,14,17,7,9,0,25,7,15
"66","cheap",84,0,1,5,6,5,1,3,7,11,0,14,7,7,11,6
"67","cheerful",317,5,33,27,36,23,12,10,15,36,7,22,12,20,26,33
"68","childish",105,0,4,13,24,18,4,3,5,4,6,5,2,9,3,5
"69","chubby",19,1,0,2,2,3,0,0,0,1,0,1,0,4,3,2
"70","clean",160,4,8,15,10,13,12,4,9,9,7,16,11,15,16,11
"71","clever",105,0,3,10,11,5,2,1,25,6,1,12,13,7,5,4
"72","closed-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","clumsy",35,3,6,2,1,1,4,0,5,3,0,2,0,7,1,0
"74","cocky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","cold",637,27,52,48,36,71,37,14,36,45,16,55,45,36,66,53
"76","colorful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","comfortable",303,1,14,26,31,16,13,7,25,37,1,24,9,33,36,30
"78","comical",31,0,1,2,4,0,1,1,1,3,2,3,2,2,5,4
"79","compassionate",50,7,2,6,8,2,3,5,2,4,0,1,0,3,3,4
"80","compatible",8,0,1,1,0,1,0,0,3,0,0,0,0,2,0,0
"81","competent",18,0,0,1,2,1,2,1,3,0,1,3,0,2,1,1
"82","competitive",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"83","complaining",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"84","complicated",40,1,2,2,3,1,1,1,2,3,2,6,1,3,11,1
"85","compulsive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","conceited",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"87","concerned",32,0,1,8,7,1,2,0,3,1,1,2,0,2,2,2
"88","confident",63,4,3,5,10,5,2,1,5,5,5,7,1,4,4,2
"89","confused",120,7,5,19,12,12,7,2,6,10,7,9,4,8,9,3
"90","confusing",11,0,0,3,1,1,0,0,1,2,0,1,0,1,0,1
"91","conscientious",24,0,3,0,2,1,1,0,4,2,4,1,0,4,2,0
"92","conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","considerate",65,1,2,10,6,6,2,2,10,8,1,6,1,4,4,2
"94","consistent",38,0,3,2,4,3,5,1,2,5,1,0,2,5,1,4
"95","constructive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"96","controlling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","controversial",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"98","cool",160,7,17,17,8,11,4,5,13,20,7,10,3,17,8,13
"99","cooperative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","corrupt",8,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0
"101","courageous",13,2,1,1,1,2,0,1,2,0,2,0,0,1,0,0
"102","courteous",27,0,6,1,0,3,0,0,4,3,0,3,0,4,3,0
"103","crabby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","cranky",4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"105","crazy",52,2,3,9,2,2,1,2,3,4,1,5,5,4,3,6
"106","creative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","critical",27,0,2,1,1,1,2,0,0,1,2,2,3,3,6,3
"108","cruel",200,15,19,11,25,20,6,4,27,20,4,15,7,12,7,8
"109","curious",311,11,14,51,24,21,20,11,35,27,10,13,11,20,28,15
"110","cute",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"111","dangerous",119,13,12,13,7,6,5,4,6,11,6,8,5,7,12,4
"112","daring",14,0,6,0,1,0,0,0,2,1,0,0,0,2,1,1
"113","decent",78,1,6,6,7,3,2,4,4,15,1,3,1,7,14,4
"114","dedicated",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"115","defensive",7,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0
"116","delighted",185,0,11,14,34,23,6,2,10,28,0,16,4,12,17,8
"117","delightful",156,1,5,19,29,10,4,1,8,9,2,21,1,11,28,7
"118","demanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","democratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","dependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","dependent",41,0,3,6,1,3,3,2,7,3,0,6,2,0,3,2
"122","depressed",42,3,1,3,5,5,2,1,8,4,1,2,0,4,1,2
"123","desirable",73,3,1,7,6,5,3,1,6,7,3,8,5,5,8,5
"124","determined",106,5,5,13,9,10,9,4,10,7,2,7,5,12,8,0
"125","devoted",144,5,5,21,14,14,1,5,22,9,5,11,0,18,13,1
"126","difficult",321,14,24,36,29,20,20,10,37,27,13,15,10,26,19,21
"127","direct",68,6,5,4,3,7,5,2,10,8,2,3,2,6,3,2
"128","disabled",11,0,1,1,0,1,2,1,4,0,0,0,0,0,1,0
"129","disappointed",70,1,1,11,5,4,3,1,8,5,3,6,3,8,7,4
"130","disgusting",8,0,0,1,1,0,0,2,1,0,0,0,0,0,3,0
"131","dishonest",12,0,0,0,2,1,0,2,0,0,0,0,0,1,3,3
"132","disobedient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","disorganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","disrespectful",11,1,3,0,1,0,1,0,0,2,0,2,0,0,0,1
"135","distinguished",116,1,3,17,9,12,4,0,25,11,2,10,2,8,9,3
"136","disturbed",19,3,5,1,1,1,2,0,1,0,0,1,0,2,2,0
"137","dominant",5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"138","down-to-earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","dumb",90,3,6,7,8,14,8,4,6,9,1,5,5,2,4,8
"140","eager",112,7,9,10,7,8,5,2,6,10,1,12,10,8,8,9
"141","easygoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","educated",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"143","effective",13,0,0,1,0,0,0,1,4,0,1,0,2,3,1,0
"144","efficient",5,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0
"145","elderly",91,3,4,4,8,8,3,1,6,8,2,12,5,5,18,4
"146","embarrassed",54,1,5,7,3,8,0,0,4,5,2,5,0,8,2,4
"147","embarrassing",26,0,4,1,0,0,0,0,0,3,1,7,0,5,4,1
"148","emotional",5,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0
"149","employed",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"150","encouraged",11,2,0,3,1,0,0,0,0,1,0,0,3,0,1,0
"151","encouraging",40,3,2,10,1,2,3,0,5,6,1,2,1,0,2,2
"152","energetic",31,2,1,4,0,3,1,2,1,2,0,4,0,2,7,2
"153","entertaining",11,0,0,1,1,0,0,0,0,0,0,1,0,6,1,1
"154","enthusiastic",36,0,2,1,1,3,1,1,1,2,1,3,1,3,16,0
"155","ethical",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"156","evil",115,4,11,4,11,12,3,5,10,12,1,10,7,12,7,6
"157","excellent",219,3,7,32,25,22,6,4,11,23,3,20,6,17,33,7
"158","exceptional",12,1,0,3,0,0,1,0,4,0,1,0,0,2,0,0
"159","excited",105,4,7,9,8,6,5,1,8,7,2,14,4,7,18,5
"160","exciting",24,0,0,1,1,0,0,0,1,3,0,3,3,2,7,3
"161","exhausted",63,0,2,6,2,6,2,4,4,4,1,9,4,6,7,6
"162","experienced",19,0,1,1,0,1,0,1,2,1,0,2,5,1,3,1
"163","expressive",179,6,8,11,12,21,8,5,21,11,6,15,9,27,16,3
"164","extraordinary",374,7,16,17,32,46,14,8,10,36,7,68,11,20,51,31
"165","fair",378,16,28,35,17,40,8,8,35,46,9,38,7,38,26,27
"166","faithful",173,7,10,22,11,14,6,5,23,11,3,16,5,14,18,8
"167","familiar",228,6,15,31,29,23,10,6,23,21,4,13,8,13,7,19
"168","famous",81,3,7,10,14,4,3,2,15,9,0,3,1,1,7,2
"169","fascinating",28,1,1,4,4,2,0,0,2,0,1,3,0,6,2,2
"170","fat",131,0,6,10,5,3,7,1,4,11,1,18,7,6,47,5
"171","feminine",28,2,2,2,1,1,1,1,1,1,3,3,1,4,3,2
"172","fine",445,17,33,60,39,24,16,16,42,33,5,44,13,27,60,16
"173","firm",78,3,9,4,8,5,5,0,7,9,5,6,4,3,9,1
"174","flexible",4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
"175","foolish",142,2,13,11,21,7,5,3,10,12,3,22,4,8,10,11
"176","forgetful",31,2,7,4,1,5,1,0,1,6,0,0,0,3,0,1
"177","forgiving",10,0,2,1,1,0,0,1,2,2,0,0,0,0,1,0
"178","fortunate",99,5,6,8,11,9,3,3,7,8,3,13,5,6,8,4
"179","forward",3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"180","friendly",251,7,18,26,32,22,10,4,23,21,11,11,5,22,17,22
"181","frightening",7,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1
"182","frustrated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","frustrating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","funny",23,0,0,1,0,0,0,0,0,1,0,7,4,0,5,5
"185","furious",62,6,9,1,2,3,4,1,2,0,3,5,7,7,10,2
"186","generous",129,3,6,14,10,15,3,1,21,14,7,7,3,19,1,5
"187","gentle",347,9,30,17,34,44,10,8,22,38,5,28,27,15,27,33
"188","genuine",78,2,4,14,3,7,4,2,11,8,4,4,4,5,2,4
"189","gifted",15,0,4,0,2,0,1,0,1,2,0,3,0,1,1,0
"190","giving",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"191","glad",730,6,46,78,93,81,33,14,70,89,17,51,25,48,33,46
"192","glamorous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","good",2795,98,202,282,250,236,125,79,255,258,70,226,113,224,212,165
"194","good-for-nothing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","good-humored",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","good-looking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","good-natured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","gorgeous",37,2,0,4,0,8,1,0,1,5,1,3,0,7,3,2
"199","graceful",102,1,8,9,3,14,3,6,13,8,3,12,1,6,8,7
"200","gracious",205,8,15,19,16,23,5,3,24,27,5,14,5,25,10,6
"201","grateful",201,1,8,16,22,21,11,5,19,32,6,8,6,17,9,20
"202","great",2631,86,202,248,237,252,114,63,226,238,48,254,111,152,233,167
"203","greedy",41,3,2,4,2,2,4,3,1,4,1,4,1,7,2,1
"204","grouchy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","grumpy",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"206","handicapped",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","handsome",320,11,29,42,26,38,14,8,32,21,8,33,8,23,18,9
"208","happy",795,20,40,88,116,88,19,18,55,63,11,77,31,47,60,62
"209","hard",576,27,35,44,49,56,27,19,49,50,19,56,24,55,30,36
"210","hard-working",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","harmless",61,2,2,9,2,5,0,0,4,11,1,6,1,11,4,3
"212","healthy",60,5,2,10,3,5,0,4,6,3,4,5,2,1,3,7
"213","heartbroken",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"214","helpful",8,2,0,0,1,0,1,0,2,0,0,0,0,2,0,0
"215","helpless",74,3,3,6,7,3,6,3,4,1,1,12,7,6,4,8
"216","hilarious",4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
"217","homeless",8,0,0,1,0,3,0,0,1,0,1,0,2,0,0,0
"218","honest",308,13,35,18,21,25,14,10,21,31,4,34,8,38,11,25
"219","hopeful",102,2,4,15,13,14,6,4,15,7,2,3,1,12,2,2
"220","hostile",9,1,0,1,0,1,0,1,0,2,0,1,0,0,2,0
"221","hot-tempered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","humiliated",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"223","humorous",28,0,1,0,1,2,0,1,3,2,2,3,1,0,9,3
"224","idealistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","ignorant",87,6,8,2,8,5,10,4,12,5,3,9,2,8,4,1
"226","imaginative",13,0,0,0,3,0,0,3,2,3,1,0,0,1,0,0
"227","immature",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","impatient",122,4,9,6,7,7,8,6,17,10,3,16,7,8,2,12
"229","impolite",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"230","important",172,6,11,16,13,15,3,2,17,10,5,15,9,10,32,8
"231","impressive",83,1,6,7,8,8,2,4,6,6,2,4,6,9,12,2
"232","impulsive",6,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0
"233","incompetent",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"234","inconsiderate",17,0,2,0,3,0,0,2,1,2,1,3,0,2,0,1
"235","indecisive",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"236","independent",73,1,3,3,4,5,2,4,6,15,1,4,3,12,8,2
"237","inexperienced",27,1,0,1,8,4,0,1,3,1,0,3,0,2,2,1
"238","influential",17,1,0,0,2,1,1,0,6,2,0,1,0,2,1,0
"239","informal",3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"240","innocent",282,17,11,30,29,50,13,9,26,13,6,11,11,25,14,17
"241","insane",10,0,1,0,1,0,1,1,1,0,0,1,0,1,3,0
"242","insecure",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"243","insensitive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","insulting",9,0,0,0,0,1,2,0,0,0,1,2,2,0,1,0
"245","intellectual",36,0,1,5,2,6,3,2,2,5,0,2,2,3,3,0
"246","intelligent",30,1,0,7,0,1,2,2,1,5,0,1,2,3,4,1
"247","interested",172,7,5,23,19,11,6,5,25,20,3,11,7,15,6,9
"248","interesting",137,1,6,14,6,11,6,6,12,16,2,14,7,15,17,4
"249","intimidating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","involved",9,2,0,1,1,0,1,1,0,1,0,0,2,0,0,0
"251","irrational",6,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0
"252","irresponsible",3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"253","irritable",18,0,0,1,1,1,0,0,3,1,0,4,2,1,3,1
"254","irritated",9,0,0,1,0,1,0,0,0,1,0,3,0,1,0,2
"255","irritating",3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"256","jealous",102,1,2,8,9,14,4,0,12,9,1,18,1,11,5,7
"257","joyful",51,0,0,16,5,7,0,0,5,6,1,3,2,3,1,2
"258","kind",380,7,16,34,47,47,5,7,43,37,7,40,15,29,16,30
"259","kind-hearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","knowledgeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","laid-back",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","laughing",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"263","lazy",47,1,6,0,11,1,1,1,1,4,1,5,3,2,6,4
"264","level-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","liberal",52,1,0,1,1,4,5,1,6,8,4,5,3,4,5,4
"266","likeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","little",3256,104,187,337,324,310,148,85,308,261,79,277,116,283,231,206
"268","lively",157,2,8,8,14,18,8,0,14,30,3,12,8,11,18,3
"269","logical",9,0,1,0,1,1,1,1,0,2,0,1,0,1,0,0
"270","lonely",166,8,15,10,14,29,9,3,8,8,2,10,12,9,16,13
"271","lonesome",14,0,1,2,0,1,1,0,1,0,0,3,0,0,3,2
"272","loud",287,14,27,15,7,13,6,6,17,27,2,52,22,4,60,15
"273","lovable",4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
"274","lovely",136,1,6,12,12,15,3,0,8,8,3,20,4,24,9,11
"275","loving",51,2,3,10,12,6,0,4,4,3,0,0,0,5,0,2
"276","loyal",14,2,4,1,1,0,0,0,2,0,2,0,0,1,1,0
"277","lucky",46,2,1,1,4,3,2,0,2,3,0,11,3,5,6,3
"278","masculine",7,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0
"279","materialistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","mature",18,2,0,1,1,2,0,1,1,1,0,1,1,6,0,1
"281","mean",103,2,9,8,11,7,9,6,6,12,1,11,2,10,5,4
"282","messy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","middle-aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","middle-class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","modest",108,1,4,6,14,13,4,4,10,8,6,5,3,16,4,10
"286","moody",22,1,0,1,2,2,1,0,1,1,2,1,0,5,2,3
"287","motherly",22,0,1,6,2,5,3,0,2,0,0,1,1,1,0,0
"288","muscular",15,0,2,1,0,1,3,0,1,0,0,1,2,1,2,1
"289","naive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","narrow-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","natural",529,19,34,64,56,56,22,15,48,46,12,45,7,43,32,30
"292","neat",124,4,2,13,16,7,8,2,11,12,5,6,8,13,12,5
"293","needy",12,1,1,0,1,0,0,0,1,1,0,1,0,1,3,2
"294","negative",33,1,2,1,1,5,2,0,5,4,1,0,2,3,2,4
"295","neglected",4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
"296","neighborly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","nervous",103,2,4,6,12,7,7,2,4,9,3,17,5,8,15,2
"298","nice",168,3,3,6,12,16,8,1,8,14,8,14,11,11,37,16
"299","noisy",76,0,9,2,0,3,2,3,4,10,3,9,5,2,6,18
"300","normal",6,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0
"301","nosy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","obnoxious",18,1,2,0,3,1,3,0,1,3,1,0,0,0,1,2
"303","observant",52,4,1,7,6,9,2,1,5,2,1,0,2,10,1,1
"304","obsessive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","offensive",39,2,6,5,2,2,1,1,1,4,2,5,1,5,1,1
"306","old",2584,81,175,234,256,244,121,51,214,225,48,207,134,183,222,189
"307","old-fashioned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308","open",850,34,68,72,59,69,50,11,65,76,30,67,38,71,76,64
"309","open-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","opinionated",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"311","optimistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","ordinary",155,2,12,10,8,12,1,2,8,11,4,25,9,9,32,10
"313","organized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","original",229,8,28,9,14,18,2,2,25,7,6,29,3,34,8,36
"315","outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","outspoken",3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"317","outstanding",7,0,0,2,1,0,0,0,0,0,0,1,1,0,0,2
"318","overrated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","overworked",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"320","passionate",66,5,1,3,9,7,2,0,11,3,5,3,3,8,5,1
"321","pathetic",44,1,1,3,4,5,1,4,2,4,3,3,0,6,4,3
"322","patient",103,2,10,7,11,14,3,7,12,2,2,10,1,13,2,7
"323","peaceful",81,4,5,8,3,7,2,1,8,8,2,8,4,8,6,7
"324","perceptive",3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"325","persistent",8,2,0,1,0,0,1,1,1,0,0,0,0,2,0,0
"326","persuasive",20,0,2,2,0,2,1,0,5,2,1,2,0,0,2,1
"327","phony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","plain",309,13,20,35,27,31,9,15,31,24,2,24,12,22,12,32
"329","playful",46,0,1,5,2,1,3,0,3,9,0,6,2,8,4,2
"330","pleasant",505,9,35,52,50,32,19,11,36,70,6,51,14,28,48,44
"331","pleased",196,2,6,16,32,18,7,6,19,17,4,17,6,24,10,12
"332","pleasing",17,0,0,0,1,3,0,0,0,1,0,4,1,1,5,1
"333","polite",114,6,3,13,9,13,8,4,14,9,6,7,3,11,3,5
"334","poor",1378,47,91,132,125,123,53,37,144,98,40,143,63,125,64,93
"335","popular",106,7,11,10,3,4,4,5,11,13,3,10,0,6,9,10
"336","positive",41,0,1,5,4,4,4,0,7,5,1,3,1,1,4,1
"337","possessive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"338","powerful",130,5,5,17,4,21,9,2,7,8,3,9,7,13,14,6
"339","practical",104,3,4,15,14,7,3,10,20,9,0,1,2,6,4,6
"340","predictable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","prejudiced",11,0,0,1,0,0,0,0,7,0,1,0,0,1,1,0
"342","preoccupied",13,2,0,2,0,0,1,0,4,0,1,1,0,2,0,0
"343","presentable",9,0,0,3,1,2,1,0,1,0,0,0,0,1,0,0
"344","pretty",367,16,14,50,54,31,14,9,30,10,12,34,8,35,35,15
"345","private",361,8,32,32,23,38,21,9,31,34,5,41,7,17,42,21
"346","procrastinating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","productive",11,0,1,1,0,0,0,0,0,0,1,2,2,0,2,2
"348","professional",171,2,5,28,18,4,2,1,15,24,2,11,7,13,26,13
"349","prominent",30,1,1,7,4,1,3,1,1,0,0,4,0,2,1,4
"350","prompt",25,0,0,2,2,3,0,1,1,2,1,5,4,1,3,0
