"terms";"clusters"
"#-ashamed";116
"#-eager";49
"#-warm";19
"#-weak";53
"#-wise";119
"abusive";10
"accomplished";117
"active";109
"admirable";63
"affectionate";5
"afraid";111
"aggravating";117
"agreeable";17
"alone";57
"amazing";30
"amusing";52
"angry";43
"anxious";43
"argumentative";120
"arrogant";18
"artificial";52
"ashamed";105
"attentive";64
"attractive";98
"average";103
"awake";89
"awful";46
"awkward";10
"bad";99
"beautiful";4
"big";74
"bitter";116
"blind";13
"bold";26
"bored";33
"brave";40
"bright";79
"busy";20
"calm";22
"capable";14
"careful";54
"careless";27
"cautious";103
"certain";115
"charming";41
"cheap";94
"cheerful";32
"childish";34
"clean";69
"clever";92
"cold";8
"comfortable";43
"comical";53
"compassionate";1
"competent";12
"complicated";7
"confident";48
"confused";68
"considerate";7
"consistent";95
"controversial";2
"cool";26
"courageous";10
"crazy";30
"cruel";118
"curious";66
"dangerous";58
"decent";69
"delighted";47
"delightful";52
"dependent";22
"depressed";2
"desirable";117
"determined";3
"devoted";54
"difficult";39
"direct";60
"disabled";112
"disappointed";16
"disgusting";110
"dishonest";2
"dumb";35
"eager";16
"effective";95
"elderly";55
"energetic";95
"enthusiastic";76
"evil";3
"excellent";20
"excited";108
"exhausted";36
"experienced";48
"expressive";59
"extraordinary";79
"fair";61
"faithful";113
"familiar";15
"famous";50
"fat";55
"feminine";100
"fine";57
"foolish";75
"forgiving";29
"fortunate";23
"friendly";69
"furious";112
"generous";83
"gentle";70
"genuine";72
"giving";29
"glad";32
"graceful";65
"gracious";119
"grateful";88
"greedy";50
"handsome";65
"happy";78
"hard";57
"healthy";54
"helpless";46
"honest";102
"hopeful";114
"hostile";29
"humorous";71
"ignorant";56
"imaginative";62
"impatient";79
"important";84
"impressive";24
"impulsive";86
"inconsiderate";33
"independent";21
"inexperienced";84
"innocent";4
"insane";29
"intellectual";75
"intelligent";106
"interested";41
"interesting";11
"involved";42
"irrational";12
"kind";37
"lazy";91
"liberal";81
"logical";120
"lonely";62
"loud";118
"loving";72
"mature";48
"mean";37
"modest";46
"natural";32
"neat";85
"nervous";77
"nice";47
"noisy";35
"observant";6
"offensive";84
"open";28
"ordinary";14
"original";77
"outspoken";117
"pathetic";73
"patient";102
"peaceful";108
"persistent";31
"plain";111
"pleasant";93
"pleased";21
"polite";44
"popular";114
"powerful";6
"practical";5
"pretty";88
"private";107
"professional";87
"prominent";55
"prompt";92
"proper";107
"prosperous";109
"proud";82
"punctual";90
"quiet";99
"reasonable";1
"religious";48
"remarkable";66
"respectable";103
"respected";38
"respectful";9
"rich";17
"ridiculous";80
"romantic";7
"rough";80
"rude";103
"sad";116
"satisfied";28
"scared";104
"selfish";22
"sensible";106
"sentimental";56
"serious";97
"short";99
"sincere";75
"sleepy";30
"slender";55
"slim";55
"social";1
"stable";63
"straightforward";119
"strange";8
"strict";25
"strong";51
"stubborn";108
"stupid";85
"successful";16
"surprised";45
"suspicious";33
"sweet";62
"sympathetic";18
"tall";27
"terrible";104
"thankful";14
"thin";64
"thoughtful";35
"tired";80
"troubled";82
"trustworthy";103
"uncomfortable";89
"unhappy";72
"unlucky";64
"unreasonable";96
"unusual";91
"useful";38
"valuable";42
"violent";9
"warm";47
"weak";113
"wealthy";103
"well";74
"wise";42
"wonderful";101
"worthy";67
"tough";10
"terrific";100
"youthful";26
"thorough";71
