"terms";"clusters"
"#-anxious";127
"#-bad";62
"#-fair";124
"#-good";65
"#-little";26
"#-mean";24
"#-open";100
"#-pleased";101
"#-poor";92
"#-pretty";19
"#-respected";124
"#-rich";109
"#-satisfied";98
"#-short";109
"#-shy";74
"#-strong";114
"#-wonderful";93
"#-young";79
"abusive";95
"active";107
"admirable";105
"adorable";78
"adventurous";93
"affectionate";106
"afraid";40
"aggravating";85
"aggressive";124
"agreeable";132
"alone";81
"amazing";153
"ambitious";89
"amusing";131
"angry";58
"anxious";123
"appealing";32
"argumentative";43
"arrogant";45
"artificial";145
"artistic";23
"ashamed";149
"attentive";20
"average";101
"awake";148
"awful";147
"awkward";53
"bad";5
"bashful";127
"beautiful";132
"big";120
"bitter";44
"blind";16
"bold";34
"bored";52
"brave";108
"bright";40
"brilliant";119
"busy";28
"calm";99
"capable";103
"careful";21
"careless";130
"casual";91
"cautious";125
"certain";5
"charming";73
"cheap";8
"cheerful";75
"childish";122
"chubby";80
"clean";11
"clever";153
"clumsy";71
"cold";66
"comfortable";73
"comical";126
"compassionate";98
"compatible";110
"competent";98
"complaining";98
"complicated";80
"concerned";67
"confident";63
"confused";129
"confusing";101
"conscientious";152
"considerate";64
"consistent";97
"constructive";141
"cool";42
"courageous";141
"courteous";55
"crazy";60
"critical";65
"cruel";69
"curious";16
"dangerous";146
"daring";52
"decent";15
"defensive";101
"delighted";154
"delightful";88
"depressed";10
"desirable";33
"determined";106
"devoted";104
"difficult";73
"direct";135
"disappointed";44
"dishonest";124
"distinguished";118
"disturbed";139
"dumb";74
"eager";9
"educated";32
"effective";138
"elderly";136
"embarrassed";68
"embarrassing";82
"emotional";27
"energetic";38
"entertaining";111
"enthusiastic";89
"evil";151
"excellent";155
"exceptional";105
"excited";86
"exciting";57
"exhausted";20
"experienced";124
"expressive";58
"extraordinary";42
"fair";1
"faithful";13
"familiar";12
"famous";141
"fascinating";112
"fat";97
"feminine";102
"fine";73
"firm";144
"foolish";117
"forgetful";64
"fortunate";8
"friendly";104
"frightening";100
"furious";134
"generous";61
"gentle";3
"genuine";55
"gifted";101
"glad";40
"gorgeous";77
"graceful";89
"gracious";73
"grateful";54
"greedy";78
"handsome";46
"happy";40
"hard";59
"harmless";120
"healthy";45
"heartbroken";100
"helpful";90
"helpless";144
"honest";6
"hopeful";41
"ignorant";8
"imaginative";32
"impatient";15
"impolite";32
"important";103
"impressive";76
"incompetent";93
"inconsiderate";140
"independent";88
"inexperienced";17
"influential";102
"innocent";35
"insane";127
"intellectual";79
"intelligent";55
"interested";50
"interesting";47
"irrational";23
"irresponsible";31
"irritable";93
"irritated";124
"jealous";72
"joyful";64
"kind";73
"lazy";52
"liberal";128
"lively";48
"logical";43
"lonely";53
"loud";64
"lovely";46
"loving";121
"loyal";25
"lucky";145
"mature";108
"mean";83
"modest";147
"moody";121
"motherly";14
"muscular";57
"natural";81
"neat";151
"needy";62
"negative";138
"nervous";118
"nice";149
"noisy";31
"normal";4
"observant";48
"offensive";77
"open";59
"ordinary";146
"original";66
"passionate";71
"pathetic";87
"patient";47
"peaceful";29
"perceptive";10
"persistent";109
"plain";75
"playful";129
"pleasant";6
"pleased";18
"pleasing";57
"polite";118
"popular";119
"positive";101
"powerful";22
"practical";107
"prejudiced";38
"preoccupied";23
"presentable";74
"pretty";1
"private";133
"professional";16
"prominent";4
"proper";122
"prosperous";139
"proud";6
"punctual";51
"quiet";81
"reasonable";15
"rebellious";98
"reckless";87
"religious";14
"remarkable";35
"respectable";69
"respected";99
"respectful";96
"responsible";83
"rich";39
"ridiculous";42
"romantic";87
"rough";13
"rude";67
"sad";134
"sarcastic";95
"satisfied";46
"scared";90
"secure";100
"selfish";146
"sensible";50
"sensitive";78
"sentimental";24
"serious";94
"shallow";113
"short";5
"shy";129
"sleepy";2
"slender";36
"slim";98
"sloppy";131
"smart";116
"sociable";84
"social";37
"spontaneous";110
"stable";112
"strange";18
"strict";119
"strong";59
"stubborn";79
"stupid";153
"successful";145
"surprised";49
"suspicious";70
"sweet";46
"sympathetic";3
"talkative";57
"tall";150
"tense";57
"terrible";70
"terrific";80
"thankful";56
"thin";96
"thorough";143
"thoughtful";21
"tiny";63
"tired";53
"troubled";120
"trustworthy";115
"unattractive";36
"uncomfortable";7
"unhappy";108
"unlucky";99
"unreasonable";24
"unusual";111
"useful";47
"valuable";60
"violent";129
"warm";142
"weak";39
"wealthy";121
"weird";140
"well";123
"wise";137
"wonderful";56
"worthy";58
"thoughtless";30
"truthful";114
"superstitious";38
"tough";84
"youthful";145
"prompt";31
"unpopular";124
