"MR1";"MR2";"MR3"
"accustomed";0.107369381407824;0.676378495884873;0.168611661795288
"afraid";0.76373655153976;-0.0979738060963868;0.0484552484060986
"appropriate";-0.204610834118617;0.0305467895583776;0.386794344394044
"beautiful";0.617494216922072;0.138229268667745;-0.105571980997149
"best";0.298165057397166;0.073073709092915;0.0421721409051794
"cheerful";0.589474824403225;0.187156114885233;-0.220086136082959
"clean";0.00615357008125301;0.265018659846708;0.169881655374775
"confident";-0.0123287898969367;0.18696432993913;0.329794655716425
"cruel";0.492886058611647;0.0427125780376826;0.124687821361234
"curious";0.420335346687705;0.469187302139856;0.211595812024639
"dangerous";0.729476338245496;-0.106997385291154;-0.0245808207089009
"delicate";0.370812256811903;0.0827870385801262;0.457053891498963
"delicious";0.115307206582697;-0.222004742015789;0.360012796769176
"different";0.175223690755537;0.0158005589154756;0.117070523032269
"extraordinary";0.282237397757414;0.033898405041134;0.223144931480322
"extreme";0.540514121325497;0.312799833902971;0.329906963093279
"fair";0.363639026584154;0.295359927075285;-0.0740231458707068
"familiar";0.470303454518609;0.0396857581666888;0.04753774527507
"free";0.124942636370185;0.281626049524123;0.0262774496854695
"friendly";0.344297331876345;0.211712240177574;0.0343590241406881
"generous";0.594216682453657;0.488537653039663;-0.0229211871474797
"gentle";0.423490444030095;0.651489421928644;-0.16684974297824
"genuine";-0.0171765519841522;0.299237169287817;0.297958340251108
"graceful";-0.183891107958237;0.149423081087111;0.394143530328508
"happy";0.0909949489368629;0.673681964632681;0.0779374450829116
"honest";0.260214806079206;-0.44417406452738;0.412942331618094
"liberal";0.291785061050356;0.121774414770133;0.550251316971668
"loose";0.355505711148536;-0.380135390600454;0.512459567466883
"modest";-0.0229954876579116;0.661503455694929;0.315492162011705
"moral";0.260431130744371;0.265392869420143;0.27443992776867
"mysterious";0.232953425236233;0.244313851376444;0.168996443028841
"natural";0.0972023584915717;0.655679056310355;0.049357263735342
"neat";-0.053208083682306;-0.0178805064014365;0.445766487773142
"official";0.159631725846792;0.523016792591208;-0.0103945138243222
"original";0.114198317538012;0.125258076655249;0.312646428672688
"passionate";0.677318605666728;0.0118273036294345;-0.165033458402618
"pleasant";0.353543768258714;0.283343005933031;0.133878964544562
"polite";0.165927454056212;0.162941071577344;0.522247131727113
"popular";-0.0865485645227596;0.202600024575851;0.366859671516702
"powerful";0.578757140051546;0.281811469285596;-0.187372665744647
"proud";0.0746610781059464;0.653452958853348;-0.00528580933276803
"quiet";0.465024965640549;0.309199188851263;-0.0448919907041502
"reasonable";0.247256372045429;-0.0537243504018514;0.480145698152445
"respected";0.0240365159321642;-0.145597572787499;0.437603940106285
"responsible";-0.0886137197616126;0.0755888869911551;0.304972092074647
"rich";0.0280138038253741;0.325854011454057;0.288059064877779
"sacred";0.287992784589368;-0.00602932377395274;0.163359300612335
"safe";0.563746985243406;-0.101207790503242;0.250982960125802
"smart";0.197632410248816;0.315845289013829;0.416565946370688
"social";-0.0517962239917775;0.0831285578498299;0.448095940446791
"strong";0.564735767994725;0.00497290889513978;0.0240600019085755
"sympathetic";0.748613264052069;-0.0242504010151413;0.112691893205054
"weak";-0.0273586198419268;0.194094036870419;0.00684706510092887
"wise";0.162276262955872;0.650625373480097;0.295674246426741
"worth";0.542802158051313;0.239519680641027;0.0600433172809446
"welcome";0.205896214696127;0.124210337245173;0.426794937828379
