"MR1";"MR2";"MR9";"MR8";"MR6";"MR10";"MR4";"MR3";"MR5";"MR7"
"accustomed";0.555478161448429;0.116526792388502;0.159920031696406;0.144702069337772;0.167429221262771;0.364568651723327;0.202555925423673;0.133993349493674;0.0042966803611435;0.0541398220104236
"afraid";0.598435932224216;0.262176755079174;0.283872431290249;0.367284844835167;0.0345999851844548;0.127965204561921;0.235627449717164;0.105001351695919;0.221426022861974;0.173967548978404
"beautiful";0.757307747503065;0.289086389406174;-0.00664837256532541;0.102291471202564;0.00981328993117572;0.251013877625374;0.0909202251971633;0.108491062977629;0.19985384388775;0.153898459911218
"best";0.434582675189111;0.176632116172706;0.0345750794705531;0.127136294399262;0.474457393542438;0.276509462934888;0.0837697022697537;0.360135842935531;-0.0539584552069534;-0.0132612062326167
"careful";0.264490462209335;0.0435560494402287;0.202077342725786;0.160674445050712;-0.0129794213446673;0.0943694405402463;0.0363720701065456;0.888075229478808;0.251610009423569;0.0343590448918117
"cheerful";0.352319754450585;0.373022662030778;0.425512824908657;0.395566770835995;0.177400031052679;0.215184914868318;-0.0699644441666357;0.274379252547392;-0.0822434333529305;0.17128357227667
"comfortable";0.591658524163509;0.272992093416929;0.167069865301921;0.446724018220678;0.210899462509657;0.158359444834821;-0.0942117909003784;0.126371756463189;0.317044869273184;0.0693074767256174
"curious";0.762933248746672;0.157477507303443;0.150099602421431;0.178500103058174;0.263832255972743;0.18160980277264;0.124097302037207;0.128702106085401;0.216015621072254;0.0726446950856222
"delicate";0.127606482590178;0.638353042441527;0.368753674756519;0.285420614678891;0.363427927989004;0.0446132827366319;0.047520629543309;0.200844522348924;0.108922766072735;0.130132474493624
"delighted";0.423343528712293;0.343249038845322;0.0624229286794935;0.17717622223623;0.243730122930118;0.480591588874294;0.0677465302864736;0.374381815525705;0.0598784634713154;0.102714407049282
