"MR1";"MR8";"MR2";"MR5";"MR6";"MR9";"MR7";"MR3";"MR4"
"accustomed";0.66314482166823;0.34752844231079;-0.00963732873732078;0.187643223101665;0.21713469294919;0.183891446932075;0.196917646956654;0.0588183410162267;0.208297070049601
"afraid";0.450925988890656;0.0942073319737177;0.327975488032017;0.32250780851304;0.148874592854948;0.329079835795929;0.503948463488555;0.227834659534508;0.0212738622319291
"beautiful";0.255816022870304;0.2943185699924;0.374002590376527;0.238435309521302;0.195872112883803;0.100525173735453;0.387608761002189;0.219895749266153;0.1318676868074
"best";0.135627882195869;0.10486138582157;0.767711838811121;-0.168754285611383;0.32803125385355;0.180888871987304;0.225793623954538;0.205068169889683;0.178447233802967
"careful";0.193384418176254;0.147540638958735;0.124737010962336;0.148534982709632;0.837959234414713;0.0780193518965472;0.176071429810964;0.133014248010269;0.0848774122471703
"cheerful";0.357364522077346;0.441749367637525;0.541051150359173;0.290375673521131;0.126256726448972;0.206390237793109;0.114914781277383;0.00542041190131662;0.0997737947551579
"comfortable";0.336341766942909;0.342244110198834;0.420640081018636;-0.0134254517293976;0.550395476792581;0.0764961345930196;0.101833479187002;0.05608112235288;0.123299088341684
"cruel";0.605655441573705;0.264291508683946;0.173205632341896;0.232849127548237;0.250706630815675;0.254058713107063;0.151397806077033;0.106553715292888;-0.063248165721837
"delicate";0.412077136224198;0.318554659544948;0.1822586176317;0.178468134578454;0.126663291904485;0.495635485883197;0.235072800315091;-0.0599347664958758;0.327478831826715
"delighted";0.268543416733878;0.271170664982289;0.178530696051962;0.0852059096691966;0.104943417666835;0.682879407839815;0.128413573902596;0.21804348410208;0.0742549247622753
"delightful";0.516902894649189;0.16509965024914;0.128101257613088;0.0886140529153593;0.319692173058031;0.349403766311605;0.115213856903006;0.307877234442976;0.0138292657733036
"different";0.483013715963262;0.426344474438998;0.32767836158178;0.226249719874196;0.377025623543719;0.108206217433043;-0.0492989788061437;0.175232969902791;0.113088249793891
"extraordinary";0.374008905971805;0.627662000597239;0.0609468815316893;0.25965260164606;0.184052265644405;0.273255158898443;0.242296810629422;-0.0020213021207205;0.0247808116480114
"extreme";0.296445151809375;0.562694116228011;-0.197444115438828;0.28819380611492;-0.0549961318258323;-0.0206844161870378;0.164211385126354;0.406827321757174;0.229615592290896
"fair";0.26826077437152;0.584252511622511;0.262784688236012;0.285095604733806;0.268107320554603;0.220354392415653;0.11554672932961;0.197602810904164;-0.0159557325003261
