"MR1";"MR4";"MR11";"MR5";"MR3";"MR2";"MR8";"MR9";"MR6";"MR7";"MR12";"MR10"
"afraid";0.419925895448793;0.197872866147224;0.6135825065695;0.266019018515024;0.19021881389188;-0.267226709166314;0.16566244818896;0.140009335753543;0.17728971469729;0.20715759836899;0.165297393711511;0.0450724758460282
"beautiful";0.227675843648069;0.22759946728366;0.405813005965735;0.246626175329685;0.324506417402008;0.304070818548865;0.264862569714809;0.317874007501039;0.227319549050405;0.255328832508322;-0.119797604301197;0.289499895161371
"best";0.236944989110683;0.607941182017996;0.285070831788335;0.393722071304634;0.142697573328213;-0.237452229317461;0.317779068857067;0.238822277996013;0.0674991472036173;-0.168042164097306;0.04369568090828;0.0480281982167868
"cheerful";0.55675327036463;0.199875713720946;0.16394546023372;0.405895867995292;0.327235450584089;0.0353536582936506;0.108358915701679;0.205339818185969;0.397313239398211;0.012671205087187;-0.21506495137207;-0.155601649480675
"clever";0.436585670536358;0.561521264550606;0.160887883257348;0.141993417939308;0.254043594790878;0.162811621568695;0.020627366229338;0.262081042482594;0.414586869059938;0.0321557240519444;0.0774420304986121;0.0852200022172691
"comfortable";0.687390284200039;0.133722749496843;0.283407702700228;0.141926325753479;0.224081650142197;0.105107769369768;0.0592513271026128;0.316871635216312;-0.00447631772145644;0.231612831496793;0.115113638360844;0.208318691845058
"delighted";0.201321566347092;0.601302011137191;0.365390887750393;0.433420138876718;0.322401877540384;-0.13384082093711;0.159066023822266;0.117392408547431;0.216955917101058;0.145948374376746;0.00341617689070202;0.154426584166964
"delightful";0.267372519645813;0.421233937574787;0.315854108017071;0.365921826737514;0.424745520630393;0.0584297446332401;0.348568244981323;0.0953119223536013;0.245583904884795;0.16534515568945;-0.106585671294474;0.16921623954475
"determined";0.370650857508171;0.168598862040518;0.188828347721481;0.304658855538791;0.558344503640746;0.269102022615059;0.230265885108826;0.134651132007368;0.205636349278417;-0.0264562538274367;0.117868704245277;0.173217737940479
"different";0.274600111657306;0.265555767916841;0.240960364702531;0.210272607716246;0.736767825086718;0.157355765987376;0.189461818830384;0.179910549547662;0.150470291521116;0.0346285122853113;0.0867325804218861;-0.0891648350291578
"extraordinary";0.639111880975058;0.228009638583858;0.311315749485845;0.0701893451274128;0.163554718265533;0.163697443922241;0.0881095107127965;-0.0755207307235236;0.106877424844589;0.138248985872202;-0.060807860768085;0.0051520933989246
"fair";0.482002105149407;0.273936607134475;0.308457991622169;0.0790031013847898;0.189371120782602;0.574869358193192;0.219829979752533;0.0377035753878837;0.0958876568503639;0.0674692330251348;-0.250410512642264;-0.035507478166153
"friendly";0.144199688514986;0.255250183630889;0.322930687810454;0.399855388457729;0.391135282738398;0.267680277439619;0.190967570795153;0.160303897011994;0.0421448302923228;0.0464259644110041;0.55155307331833;-0.0360807457324064
"gentle";0.250950956067568;0.275133198378113;0.222961498072933;0.320283915900221;0.229896695683774;0.0589551498547291;0.132054667347192;0.787206718895665;0.0912282898304728;0.105635764935958;0.0408721714364638;0.0089680825546738
"greatest";0.575399462292011;0.225385639513197;0.150534667105045;0.453642381976496;0.0279445229857557;0.301694112129155;0.234616031173603;0.196120058936012;0.235038545711802;0.264218729789762;0.0391141127947626;0.0636885116697421
"happy";0.121903573957509;0.0619507517222958;-0.0304568094449939;0.0339030023634906;0.092070362298809;0.79957860549131;-0.0615229986053016;0.0389216340687768;0.195169791402966;0.0567029909533894;0.0950447120532526;0.0137546027532278
"interesting";0.564040503048618;0.415621048928405;0.249083588631993;0.141172888819892;0.290029519219752;0.197357168159545;0.238575280088597;0.222758518773363;0.117626054268251;0.123331362086444;0.0786747620649175;-0.0194177791366161
"married";0.378264667160455;0.147306700186229;0.48583777911451;0.0891241795410521;0.179463759596099;0.342135965150459;0.334571442120727;0.278305508937263;0.212597419565626;0.165034280015052;0.0775079543956662;-0.228562058010144
"natural";0.192819430084343;0.257359944706417;0.249836224544744;0.180601374268421;0.213546907909396;-0.0296120668656638;0.854357534810752;0.0980009838995053;0.0622342183360874;0.0788309901019515;0.0495023334477841;0.00176548358379692
"pleasant";0.28692290494723;0.0717382651031422;0.79831326425343;0.341226090071759;0.208743828035414;0.109484980137715;0.170337269305318;0.126857536348166;0.0548573752179578;0.128164977195906;0.00624395786891535;-0.0168476122571571
"pleasing";0.318579417447194;0.297530939236874;0.520197821359554;0.0837711450549767;0.124794663613258;0.0925611580729885;0.324761261206388;0.325489308479644;0.263829334951999;-0.0720352394775895;0.159141436472618;0.0778977850103894
"quiet";0.729556896794763;0.322948774399244;0.187964064065604;0.303257544774592;0.138429922170155;0.103954094849925;0.171874844289657;0.213216254877928;0.105154458126519;-0.115827352875164;0.104172848012185;-0.119667384898487
"reasonable";0.500897179462165;0.556375247585325;0.0398293783601259;0.00470589646925846;0.242119597506071;0.127606474168983;0.191174297782838;0.136622807146132;0.0398079760535777;0.196032522299906;0.0285288219000758;0.162637024244091
"rich";0.115280272704288;0.142787931235768;0.165243648279254;0.133591606336505;0.164154195812058;0.44460239622805;0.0867824648082088;0.0527108531958942;0.795984559185768;0.126080734955969;0.0206139688868096;0.00426504180681577
"safe";0.123796359217234;0.178275427186167;0.211068948744457;0.797069258448876;0.232695860327215;0.065853384207778;0.116602428082964;0.123423284593732;0.0939915465632753;0.0396045422637582;0.065529346973899;0.0261016706557908
