"MR1";"MR3";"MR2"
"accustomed";0.638293642724609;0.325098346007504;0.181820112252952
"afraid";0.637085940806072;0.382489816433231;0.429090306884102
"beautiful";0.736676071881876;0.205900346119229;0.336932290710052
"best";0.496037119365424;0.447972213764614;0.156643616870552
"careful";0.415964329637346;0.447884416418231;0.0521808683500729
"cheerful";0.349507475483407;0.736481813210292;0.25688284929412
"comfortable";0.642125629300715;0.389925311076295;0.363606486745659
"curious";0.790948767202982;0.335499318677658;0.276130557186161
"delicate";0.0876797002784853;0.680557367708754;0.597824948957617
"delighted";0.559166686414775;0.445471977337884;0.304941590749577
"delightful";0.25546285042281;0.452422854004257;0.458496946547239
"different";0.549280314576198;0.413658736072507;0.472946250090703
"extraordinary";0.620239519970126;0.481943762052735;0.285086539669428
"fair";0.510622698794056;0.221110905925378;0.278873163473692
"faithful";0.454902719189004;0.437908246838947;0.354673281107441
"familiar";0.302260225025029;0.31797106696761;0.380908164214474
"free";0.59916844993795;0.414795656763785;0.491139641706112
"friendly";0.27698526363291;-0.032425740684287;0.789340569545225
"generous";0.250463398152127;0.244076291969438;0.335287809323673
"gentle";0.511342599004481;0.492507049668564;0.173915379883935
"greatest";0.544618139606714;0.518317509317193;0.3410154625075
"happy";0.192518480745345;0.314708549808499;0.681974219048353
"honest";0.499416080635416;0.391043459834489;0.522397726908423
"legal";0.372861268132862;0.0929952010314693;0.39629697702174
"loose";0.147805849317868;0.233118609018081;0.429898405728415
"married";0.314417520955072;0.316157405342783;0.317210812955849
"mysterious";0.598525107918028;0.270342527425291;0.100836594218231
"natural";0.451733579946755;0.49134667923641;0.488860712762878
"neat";0.43305288306158;0.631865619368393;0.182569273273925
"pleasant";0.606470525378219;0.449627559172035;0.318004590107648
"powerful";0.228202079724543;0.0678808422193588;0.664116356646051
"professional";0.611790061024052;0.223472326409716;0.23206090079243
"proud";0.446700598809961;0.694023557322297;0.213263850483599
"quiet";0.19919125869016;0.436771760325845;0.73550385149233
"rich";0.299485010020605;0.711625645956173;0.253334279389198
"safe";0.637709956531718;0.327397771015828;0.307064690215337
"strong";0.212438662932929;0.445491742770731;0.71318768412171
"superior";0.386226804724131;0.513663877628845;0.374823395460286
"weak";0.582150313033284;0.412392656874097;0.524170951861405
"welcome";0.450872354326247;0.0585664626202268;0.306255405041456
"worth";0.515165315480533;0.184191041493222;0.542227580941398
