"MR1";"MR9";"MR4";"MR3";"MR6";"MR2";"MR8";"MR7";"MR5"
"afraid";0.492991000341006;0.238238721409865;0.433727274061721;0.0813371190699256;0.398945437354055;0.0844812737688166;-0.0112702621092153;0.284505173079608;0.246465049183403
"beautiful";0.376408230410483;0.56460312622406;0.151177586772857;0.457831150986638;0.074668650040242;0.230100387304646;0.220452719366746;-0.0675877884533198;-0.0489083353944501
"best";0.167125780894018;0.030712344294786;0.150593514574028;0.317948498488957;-0.207606729413687;0.715864744154973;-0.0908007491158925;-0.0977743631085708;0.337781109677573
"cheerful";0.0597061966744664;-0.0781164476010594;0.542858267856746;0.500628461083684;0.151866580448012;0.00215771671312682;0.227259778805211;0.177019384865094;-0.0245218202754517
"clean";-0.0459552602802265;0.254576350804875;0.392074609023374;0.175925952163178;0.109835924440648;-0.111248664405123;0.414693993926783;-0.0523366086959714;-0.108903824906001
"comfortable";0.231975997916015;-0.0166663938921288;0.328013521580178;0.0436657595780752;0.548777105608021;0.0270381216985655;0.374060237617819;0.037683709942837;-0.0342097458388026
"curious";0.529536216716992;0.0514974702170808;0.176853421417475;0.210675387187136;0.1267109613584;0.0179092352332802;0.317187587019563;0.394270636094848;0.101266032434746
"delighted";0.21612566477243;0.340947226205064;0.345002693590486;0.235644731588406;0.460935183237379;0.155202109371013;0.0289378300299897;0.142336020052812;0.109365363929319
"determined";0.239091542213606;0.402688229773717;0.12682905275594;0.0328152134042129;0.190190950244247;-0.292166375961569;0.305234274260946;0.327158874073278;-0.208797022855633
"different";0.224096625687709;0.157536651592333;0.184784762689289;0.109884964405036;0.226559847033456;0.225352733167542;-0.0229142173620378;0.707365795256886;0.0909988269366265
"extraordinary";-0.0226191654816903;0.122564425175496;0.131561332780496;0.735380808611147;-0.00216700360018325;0.123839039105336;0.0421200867636743;0.159056823131977;0.129111877550446
"extreme";0.0787254531767164;0.0698325992837819;-0.0884730452822449;0.0876898101787565;0.73315699034095;-0.0271654934412561;0.107941664832269;0.13420064219126;0.0190652893706848
"familiar";-0.027534860123546;0.360330164743685;0.296839985715701;0.359851748465785;0.310784913625162;0.089113595951639;-0.00207576535484636;-0.198565497545737;-0.0813967601010553
"free";0.202581299547029;0.289229438275672;0.76419114102837;0.0217265965413125;0.0120426045817699;0.0361860494830293;0.0149765965999342;0.172507885547647;0.0763849063240067
"friendly";0.184212103408532;0.544073386715769;0.102556294805339;0.127442696421846;0.475140187438904;-0.127103638525396;0.0447690460640416;0.0533814485774678;0.264269112620468
"gentle";0.149572782206753;0.0391499523188606;0.0036491952986363;-0.000857530340755688;0.156031397055587;0.847848511618549;0.10656887486463;0.329614371831521;-0.0987148393379754
"greatest";0.633788909594375;0.320686419944627;-0.0386707095200461;-0.121309501190884;0.133862036455616;0.155392460551618;0.0425718132457328;0.135778090226054;0.00770017388465429
"happy";0.744877475265048;0.17480525025618;0.281136341327759;0.18715059337103;0.28464293662104;0.0209784274211659;0.0810784596106757;0.158747000125998;0.0551850042980152
"honest";0.563508592217578;0.252779648850302;0.139229447270968;0.385784000979051;0.0250308551272887;0.0853991638471353;0.128275744858701;0.276198628343074;0.122113161248532
"humble";0.301166223596678;0.605989441748964;0.142645931527952;0.202122122028518;0.190508574820595;0.13351916662218;0.152362526449417;0.30273835197301;0.0165395405113485
"married";0.195100738555157;0.268615514621467;0.0556462484075122;0.310086159881947;0.0357186472290999;0.079482028082249;0.107760075246702;0.430840318799094;0.0933545887496501
"mysterious";0.43407392527465;0.194491280535823;0.114440154559577;0.181778275174043;0.0823446118493497;0.562431884039043;0.0257567854977116;0.0804482927813205;0.155795325265804
"natural";0.699199567787928;0.144478643200943;0.369149610434151;0.0468238082343414;0.0921243227850129;0.258346932433045;0.101292276136857;0.021042974329724;0.0605790523954375
"neat";0.189531178871703;0.244714721074846;0.142297603879958;0.267785890698821;0.105054727374304;-0.286279390169705;0.177899090637536;0.199915113797036;-0.25349606663591
"pleasant";0.265425831529976;0.406794734300233;0.444611476684049;0.131072229397423;0.375009841202843;0.0842438191394248;0.329028438671313;0.184230516942584;0.196509414419137
"polite";0.192001464179961;0.188483006718174;-0.000711670309588701;0.131137892720621;0.200743254618393;0.0686743188602242;0.804946376920431;0.0815734659316645;0.162739470501077
"proud";0.175231176956575;0.105210060459796;0.171858292709434;0.203538647856956;0.143555802314046;0.177396798443637;0.145058059567564;0.144806556459256;0.888599010928031
"quiet";0.263061942471934;0.669859893387152;0.317852686330182;0.152771902771735;-0.0236774681305715;0.054388711325886;0.102948358165808;0.218405555709567;0.147184580595382
"rich";0.375750595952121;0.116006844131373;0.586346149924433;0.0918402787704958;-0.0972701600094164;0.268307638330299;0.118710902534471;-0.0194617926643321;0.105343068677107
"safe";0.362281830201707;0.551859818291318;0.397373755463556;0.166302556210032;0.102122498922348;0.11018274766325;0.304140876565743;0.161068135444487;-0.0201056914738942
"strong";0.346148292531096;0.269888013120685;0.216217328795036;0.47109643230385;0.378672755938621;0.118682534794274;0.2443779902464;0.0990044608287815;0.206671979380878
"weak";0.255514918441449;0.253098667302893;-0.0333485542899267;0.693741605760197;0.448065993256961;0.104650694336169;0.178579513384934;0.0632079101957311;0.0885314648512928
"worth";0.198052499343203;0.223987316439833;0.461373245729393;0.332975189467621;0.156721024247492;-0.123062216712741;-0.156410032554647;0.0984347825252664;0.22627355225733
