"MR1";"MR4";"MR3";"MR2"
"afraid";0.627817880122043;0.627717376568965;0.131866878376922;-0.102628228569076
"beautiful";0.575201693637099;0.43582113019984;0.209024086607104;0.424683960507913
"best";0.725402026374307;0.209614799757319;0.530041013261146;-0.200250380448571
"cheerful";0.493452524995431;0.462154922914261;0.35516508607318;0.256924278836662
"clever";0.432448896229167;0.335025653176449;0.595785965196241;0.348140505607888
"comfortable";0.306575637736664;0.708448590320881;0.305395149158958;0.156022730572063
"delighted";0.764019896387551;0.258031337407756;0.465738334914063;0.0438959772118108
"delightful";0.719552596174904;0.311053062951281;0.392073871759453;0.250671512904624
"determined";0.595355375422455;0.297876420376975;0.266185256383128;0.429126500498471
"different";0.635403121239749;0.26907247149901;0.296543331935474;0.355555922822427
"extraordinary";0.170130517948392;0.609610094013035;0.338050736159198;0.229225594329364
"fair";0.19414458601323;0.511553962123784;0.345078918074394;0.554495539010071
"friendly";0.647814041354128;0.265460215280495;0.181915034377034;0.312138090692606
"gentle";0.576844045070032;0.41943308888299;0.304644531384823;0.133817581391041
"greatest";0.388328870266703;0.591413329027185;0.373285069756993;0.365621940381377
"happy";-0.0659855953340853;0.0918593213310994;0.112009618833628;0.81868316939592
"interesting";0.406365934668831;0.556761296837815;0.526805108485952;0.27501031638625
"married";0.417609972432761;0.613706139460998;0.155253725026117;0.418660659096218
"natural";0.580269373386677;0.308700260739693;0.272992413953905;0.066095996536618
"pleasant";0.631259797244474;0.641577742063384;-0.0723418459129162;0.162261238572465
"pleasing";0.556643400146386;0.470678353216911;0.239357649144737;0.188233533922929
"quiet";0.384733351260071;0.5897243349533;0.488062346518535;0.140238717671425
"reasonable";0.233602675011056;0.376532196720987;0.683049496985449;0.181313596343929
"rich";0.311656653912299;0.184362236702375;0.158138766957681;0.663290789076625
"safe";0.695489726488446;0.205584671335675;0.137457077789505;0.138733419168747
"strong";0.291561129806753;0.597416636022838;0.329441414854388;0.32148904031897
"superior";0.459328795189066;0.532718335870348;0.264825752880701;0.0865615163433669
"unpleasant";0.265095585691274;0.167617609685374;0.667536025156577;0.252928180194958
"worth";0.450100536858938;0.476381683430762;0.463056534722618;0.315514153910869
