"MR4";"MR1";"MR5";"MR3";"MR8";"MR10";"MR7";"MR9";"MR6";"MR2";"MR11"
"accustomed";0.443354212845259;0.443413267597564;0.212660770698348;-0.125588574339642;0.362842157879954;-0.141143755082448;0.0364200096130417;0.165463979366728;0.11881462777616;0.106952312506174;-0.185435322102097
"beautiful";0.349278617457992;0.288161963841914;0.222779894589889;0.363687680467041;0.0715501801083064;0.367741950566643;0.138899171383151;0.241308132856377;0.0652189570115757;-0.00496733329051387;0.324424566203325
"best";0.0514667007014081;0.128071493690047;0.0726781383796737;0.00301047358561977;0.0134190783622167;0.705704923520992;0.130716752477249;0.0928127929850294;-0.0136611730031548;-0.0338120838947939;0.0285253371143952
"calm";0.125131860370457;0.0586369846573998;0.787696333340087;0.106307010747194;0.161238220768842;0.259756388969888;0.0255080382738007;0.237414237935542;0.208817500012698;-0.248947245415102;0.0441818226175687
"capable";0.340032324112996;0.405307978376905;0.547679510320164;0.454968884831323;0.250941281590138;-0.115230068164996;0.154058868855193;0.216665013423182;0.0948101997264359;0.154387916506213;-0.0148034962588616
"cheerful";0.295544184599842;0.448455190883985;0.418733004149138;0.296689789010748;0.234674211445656;0.265794766886446;0.107647966744123;0.173479814021577;0.0704626698232377;-0.182120493650832;0.34367811875246
"delighted";0.826905187413573;0.214597946161937;-0.180468708439017;0.253853674038949;-0.0536357190807258;0.1942534654905;-0.107764836377731;0.0360808110053896;0.239041390430428;0.08991409003284;0.0181467679715723
"different";0.653503008647257;0.0942119732920167;0.230161707731409;0.229535042748026;0.0190232876759895;0.00567639467197204;0.0892898305231018;0.0994573165445811;0.156588191892278;0.278979243821405;0.498140680389137
"extreme";0.208937391114251;0.867229864603295;0.142481561943339;0.0585846555959945;0.174549345713209;0.200718565111327;-0.0761103343198375;0.171348105321609;-0.023992293785927;0.123502913311493;0.00960770948715079
"fair";0.0835133146426481;0.713568133411046;0.000326516110358849;0.30987653804459;-0.185787039386122;0.205901729842786;0.230121660850058;0.0898098888810338;0.209843302334311;0.234395547994218;0.108372464928504
"familiar";0.051893708012824;0.139001040790656;0.68049706978585;0.161855586534631;0.164753728027682;0.00125833295055997;0.491499158455347;-0.0562267489856396;0.171181504385859;0.21332366492435;0.0780933622273789
"free";0.0213740327680547;0.308858488827953;-0.0462021722768225;0.202822366185366;0.638803022705903;0.244407676043102;0.445957110501874;0.366177812809055;0.0919428852423107;-0.0679302330565877;0.219728986745644
"generous";0.816974936680363;0.10430801639262;0.368003762275266;-0.033601022318482;0.10990374565623;0.0636914162609649;0.294316951241793;0.0806916884806201;-0.0669907225846972;-0.0137311070178587;0.00382927270878116
"gentle";0.0650489289951096;0.0938146688312382;0.160374157050714;0.938714840911262;-0.0309901994382841;0.0251044814923847;0.062903576601116;0.139356312629303;-0.0310890617678297;-0.00066494038941063;0.0480395623043272
"greatest";0.175413715075475;0.050715076669293;-0.0489716361171146;0.545094609539177;0.102772344767944;0.475008178559873;0.149338843896215;-0.0767475902300016;0.468924748920899;-0.0856176048515283;0.325632184147316
"happy";0.172141186540537;0.219592626083226;-0.0604221787781253;-0.0181688708658431;-0.100562380931978;-0.0691473835521113;-0.100192128858875;0.14778317103464;0.0535940613502245;0.913410738161489;0.0159026670517054
"interesting";0.052659958769538;0.00489752742050322;0.184006636859593;-0.0202222709676251;0.761945005696747;0.0188683130503944;0.0288434468455892;0.00553491269453061;0.0320287752296396;-0.0738969227401355;-0.0077551553621237
"mighty";0.238790739009814;0.152787962313729;0.355763585201561;0.412360765743619;0.330730437147384;0.499160762824267;0.04770585250735;0.113633479573647;0.201366877971998;-0.0258852884021592;-0.171641946115551
"natural";0.110375224278197;0.253283964922692;0.182500723488482;0.22142964409967;0.07928763057345;0.17864765076987;0.0795279482417157;0.872045315792931;0.124483979676982;0.164646831909802;0.0280790106765769
"peaceful";0.128657979815368;0.0632062835286308;0.240025007725453;0.00798218452819426;0.0787375170466773;0.0156845853979051;0.0698169724922031;0.0930601810943919;0.94413585926859;0.0753815154306614;0.0191520557411152
"pleasant";0.459524607002134;0.513594002008936;0.108220853088951;-0.0542901738953589;0.154172425751937;0.00805909419338963;0.205700824738587;0.468195044321555;-0.104250570184401;0.171851026369886;0.055247942915283
"safe";0.150031433610721;0.0389932778347675;0.159411060358;0.0765404431363571;0.0833905770651483;0.190534581638543;0.828791118969063;0.092729435491693;0.0571150338131299;-0.108007291480578;0.0184996318098277
"superior";0.540627292725336;0.298388649058353;0.0605150192500822;0.0825262105738243;0.416373488049065;0.353635329022672;0.170851735278286;0.0577200259601097;0.190158584684892;0.360939618680264;0.0816974007196896
