"MR2";"MR4";"MR1";"MR3"
"afraid";0.649875340157971;0.0108071735582166;0.0380911458812635;-0.145610059393002
"beautiful";0.640059155124425;0.313306315530313;0.183260794761768;0.229794851875045
"best";0.213277307080853;0.692685093684886;0.149458864067906;0.0501674877910289
"capable";0.186785172510137;0.0533942410235416;0.607460658393985;0.288622360388902
"cheerful";-0.0369643755919342;0.482623208335386;0.457412643548451;0.19098782490159
"clever";0.101817980150572;0.489595881356147;0.263715620299528;0.433309105581716
"comfortable";-0.0559300062714922;0.595059198825454;0.325533350463576;0.148016983309322
"delighted";0.752204493260685;0.173309980305111;0.371676140805593;-0.0123888132442937
"delightful";0.503565877454787;0.43325654181996;0.115895848772124;0.25246172658516
"determined";0.746650082278547;-0.0534159210812027;0.0512481929631639;0.558140964022277
"different";0.353494732295112;0.619889583420622;0.198202098212718;-0.329095659564174
"extraordinary";0.651630854160108;-0.0101816797524095;0.0848549041511592;0.140760873447321
"fair";0.325525755059433;0.417824844851725;0.217540293064378;0.0130352072675816
"famous";0.318704133997064;0.148837263958267;0.588138275237574;0.0812557129129896
"generous";0.642472245554564;0.13796253988549;0.442020305544085;0.223383099859047
"gentle";0.14862457137743;0.640155613048937;0.152683179477122;0.405861808407415
"greatest";0.0708276175593294;0.107230120371379;0.232528330629954;0.760800435718257
"happy";0.111179871990876;-0.510751277976257;0.324763378763772;0.170026293453625
"honest";0.0458358892336869;0.572388434744563;0.488450048569366;0.134867349472379
"interesting";0.00755150831205766;0.371998282953601;0.114988885917092;0.14836568654127
"natural";0.646378684210673;0.529896568549631;0.344327969295606;0.0207432698930981
"pleasant";0.472741356162037;-0.0833391160618271;0.486222450302759;0.146844755034068
"pleasing";0.287541240185631;0.357234172582262;0.0994581655760425;0.552434901407005
"quiet";0.362552689370775;0.590623641228286;0.471456081053741;0.276469334680701
"rich";0.296559241620553;0.221544480403798;0.555931030331215;-0.0185956628313838
"safe";0.30919840106088;0.321566616336103;0.391918272152149;0.198592435324578
"secure";0.0362745873786377;0.283516328596905;0.58852128278962;0.0120445239295292
"strong";0.76233609134255;0.121769887502751;0.166268185167912;0.0870712564530992
"unpleasant";0.34453259931528;0.542062799271245;0.522568247044001;0.077453577081766
"worth";0.238496395401237;0.362302221652821;0.717150538242724;0.167719518474697
