"MR1";"MR2"
"afraid";0.68020751723274;0.568500009137744
"beautiful";0.404877610034491;0.271241044581987
"best";0.0763329175112115;0.801884567757275
"capable";0.661124111784419;0.481291899689151
"cheerful";0.375926071225349;0.483389678615156
"clever";0.507019111844807;0.679798858023957
"comfortable";0.673561396080204;0.518861664988616
"delighted";0.293329623205337;0.581488146972312
"delightful";0.496176393596561;0.619421479840186
"determined";0.506909352567143;0.678033878065747
"different";0.718767636954699;0.452729510146522
"fair";0.720808495162521;0.139479487722961
"friendly";0.548655930872039;0.538865292740543
"gentle";0.537893034313913;0.624201113610821
"greatest";0.526120393704515;0.617893596293041
"happier";0.398548267545771;0.650626783703378
"happy";0.387416490818801;0.273354535720932
"interesting";0.759508849507523;0.35341738438823
"modest";0.40203360261717;0.684176463076518
"natural";0.523527851717181;0.681516535391522
"pleasant";0.530569216724869;0.647201320999237
"quiet";0.631396467389694;0.636779747222705
"reasonable";0.560307192404343;0.470534209625473
"safe";0.734013561527292;0.259484252462717
"strong";0.811850148190343;0.329608843261269
"unpleasant";0.177281822633871;0.616262053145
"welcome";0.76520381071881;0.296306587188199
"worth";0.406304340000451;0.738404675835609
