"MR1";"MR3";"MR2";"MR4"
"afraid";0.446661595174837;0.46483976960402;0.296459914668058;0.306064340248962
"beautiful";0.64230756418055;0.331720058694216;0.3313250616062;0.296764944780525
"best";0.251353790872704;-0.00963039539810386;0.0658381535789095;0.777063969745865
"careful";0.160044355233691;0.0179035564543878;0.630671705082943;0.293389682622246
"cheerful";0.751163708753609;0.250027579659784;-0.0884369443135329;0.170343792177455
"clean";0.433054476797677;0.0795911881543421;0.428629338613507;0.249273215329951
"comfortable";0.305302793918476;0.462025648784378;0.377955135925904;0.411905734050927
"curious";0.450513201090969;-0.140907000846884;0.53501997701869;0.263498586211603
"delicate";0.436047529731118;0.57584015450099;0.101794070191503;0.0782315701112298
"delighted";0.0849121106928177;0.509643065113169;-0.0122338960615085;0.154862597021332
"different";0.516993053343211;0.183908369261673;0.356283616596929;0.417684012242943
"extraordinary";0.32571075999633;0.546955635627322;0.327567726654254;0.2444115883958
"fair";0.636952828502699;0.148679684272505;0.134076616993739;0.258122996851833
"faithful";0.530045373177879;0.102004425003724;0.329599020000819;0.23115903716858
"familiar";0.096447145640004;0.47833861971933;0.140171022618465;0.397945792723924
"free";0.377976098935733;0.389782271078628;0.222748708001893;0.278186177074622
"friendly";0.140274535233567;0.2342226135518;0.231385379134681;0.370318965538992
"generous";0.559928469900348;0.246496718362502;0.189000786401979;0.375909920940685
"gentle";0.34344505080737;0.422844101172483;-0.0531821428907925;0.147694775414251
"greatest";0.0845038995560562;0.0870627530516054;0.756562766394482;0.289799154285969
"happy";0.497687059915469;0.353031918346451;0.333632671592353;0.235458474116361
"harmless";0.03317581272072;0.497129065624646;0.144209035613176;0.138328489522477
"honest";0.428806434061813;0.257945635106145;0.340054114147402;0.310509891880246
"interesting";0.452540632727671;0.400489606171948;0.200058370195195;0.00467983098418121
"legal";-0.0743784216334343;0.0153467991837741;0.497083576921401;0.0273059188175294
"loose";0.271057923391991;0.386891796544884;0.316452839411171;0.563556366579093
"married";0.560308826572127;0.534333850503348;0.0054560863019726;0.295037808509008
"modest";0.344084903656885;0.304082837543056;0.54745664042393;-0.00607464799624917
"moral";0.144486209315019;0.302526200937673;0.158994883563942;0.457110894274208
"mysterious";0.399065051195174;0.598921781827242;0.25412969773504;-0.0141356734202663
"natural";0.571819117150661;0.196963927013689;0.0996060450741122;0.325330667472561
"original";0.582312532476194;0.206454810842531;0.167489154320019;0.472097316106166
"pleasant";0.649679172056222;0.22020943871064;0.204494315084982;0.362369151324211
"polite";0.101403886048952;0.547969801210982;0.00673564401557983;-0.0769432520810021
"powerful";0.392001874759795;0.12666320599043;0.504441761004663;0.0164651164542353
"professional";0.504230393174127;0.1910309116373;0.0196154998052748;0.0600930335684578
"proud";0.47448291824044;0.184272941996077;0.246919190470134;0.450173461051212
"quiet";0.632820174523564;0.277952777028835;0.297923970537859;0.206380210975278
"rich";0.622699810693397;0.20010705182918;0.0849518542928381;0.399966314222112
"safe";0.394076799110263;0.404840797942431;0.216154383983206;0.425542758528801
"social";0.194524130776721;0.377069972994497;-0.0907388056267956;0.162298224624292
"special";0.337111955202159;0.337214861485934;0.443718516068342;0.276657047641752
"strong";0.698276956094638;0.24277946993181;0.329647631356745;0.0272244371822175
"weak";0.239360000102056;0.477868199456151;0.220154347370662;0.347834173924899
"wise";0.519629060524148;0.153899710221553;0.494048029382489;-0.0225747583572282
"worth";0.581350595983712;0.352555304026381;0.358348441230678;0.0809019940791123
