"MR2";"MR1";"MR4";"MR5";"MR3"
"afraid";0.0987215861505988;0.457656089175627;0.322700553088364;0.536766781291932;-0.339670826969032
"best";0.339104734628237;-0.187977167890066;0.671904570762029;0.290906988928763;0.0819456160972845
"calm";-0.012316889977782;0.325699705591066;0.733218634278336;0.266766558654106;0.139398224960101
"capable";0.0911652662286834;0.252786365072521;0.239693423836379;0.607265639738646;-0.0288140468143805
"charitable";0.857734620046409;0.0453107567528604;0.0385177661036218;0.155432015912667;-0.0988529035176105
"cheerful";0.0503734493737013;0.0472392339992749;0.297276859250911;-0.115565734831649;0.521592376177645
"comfortable";0.214287405940146;0.142624220815837;0.513306770457017;0.260666087272476;0.191898008502902
"different";0.232207053608746;0.562238884136721;0.13440886427203;0.191616252106518;0.0474995470865726
"extraordinary";0.255597750381726;0.679871932962117;0.194794380097415;0.359629340530343;0.248510774890579
"fair";0.504967807347125;-0.189316539069707;0.132089999238907;0.429865105566157;0.157339792482574
"faithful";0.726994850611976;0.218872794813679;-0.0943877903521457;0.318470283744294;0.172282468779772
"free";0.270403903953459;0.519342820680105;0.403648732102622;0.489981123100396;-0.134156983361634
"greatest";0.167656905042968;0.0746486787904549;0.0142912550659884;0.419814500668419;0.0196273649120417
"happy";0.380001998672928;0.678683521221656;0.269007184587775;0.309594678704408;-0.0512533631095701
"honest";0.711693468398066;0.206928452522807;0.36145345193402;-0.0176231499957041;-0.158260660018229
"pleasant";-0.0155513705574662;0.436308268129412;0.561581430146209;0.416127553700901;0.300940102511755
"quiet";0.664504903602526;0.271042642651912;0.209970810684562;0.212276494970413;0.166552994674133
"religious";0.461741599884619;-0.136668476983014;-0.324718749029212;0.275042483349158;-0.0566475507950556
"rich";0.471578958284021;0.104797013789519;0.306236867133157;0.447006156970589;0.277599381505292
"safe";0.0254344528640078;0.23591590591637;0.126513100952411;0.0688815753453462;0.910073229359924
"secure";0.209852284335084;0.433481464464956;0.670085953411065;-0.0629055678907621;0.209213759920241
"sincere";0.705590201148648;0.196117951842386;0.181252482405385;-0.0455872638506745;0.0427903221039346
"strong";0.159855115158875;0.409003325765139;0.162300668182987;0.481120775724867;-0.168577186772164
"surprising";0.16039308231648;0.726767833329207;0.272645201290497;-0.0645434898154838;0.152325152913243
"wise";-0.0606711191204526;0.687026853611733;-0.0781717058951812;0.0820775680973803;0.126316095748194
"worth";0.730903251603108;0.171726854792172;0.10777044776517;0.141723857876554;0.0279381217267366
