"MR2";"MR8";"MR1";"MR3";"MR11";"MR6";"MR4";"MR9";"MR5";"MR10";"MR7"
"accustomed";0.0871994939367455;0.165166605894936;0.147983282421651;0.296396913414131;0.696036420206957;0.214779249865193;0.213837757805992;0.130876144583875;0.0601859161671;0.217066658536915;0.00937259738690957
"afraid";0.263386334018069;0.434593859760961;0.29825521684419;0.381543568040929;0.431952903640564;0.037968279085746;0.226571679455973;0.0998323223138174;0.260279692468205;0.0441514142834853;0.157937124672207
"beautiful";0.303341584225741;0.214182014141337;0.374707311366314;0.0902979650848335;0.741065926607406;0.0172904218308029;0.0412194698113598;0.101649949223814;0.23376706804149;0.134749654296029;0.142215689070143
"best";0.194023758786495;0.233417599174946;0.392483969773423;0.0514544163074344;0.183362717709234;0.456965692745362;0.0861393568140372;0.370909001815461;-0.117640976045084;0.289503591890585;-0.00751051799840077
"careful";0.0455094626478324;0.177122707482982;0.225554091600313;0.237576891235004;0.119732149678893;-0.0371792340186925;0.0403952156821371;0.881859024682812;0.238681973797088;0.074279423997215;0.033651823467647
"cheerful";0.365070382435894;0.419744380243059;0.108364719317254;0.499948257586085;0.204656550345051;0.194734651532052;-0.046298829539233;0.281040309620806;-0.0481178565445809;0.178436415232831;0.1671866548013
"comfortable";0.286804212455531;0.555254605050984;0.392808434597819;0.228744141338127;0.251993082064832;0.208231007391991;-0.0961610654267706;0.129497011199467;0.303507956147586;0.172908189446286;0.0695370181869584
"curious";0.1916006737192;0.338072897523482;0.596897680032763;0.206296959288847;0.387896412443244;0.223131734068618;0.0958017813329117;0.115366804387294;0.174560021882448;0.196007557297297;0.0750728825719848
"delicate";0.631023104952911;0.261590921737315;0.0715834080507343;0.392627747284548;-0.0194631181549627;0.361690995072182;0.0778789792851933;0.206483001590453;0.120929419008072;0.0481892580061195;0.13316244064747
"delighted";0.327956619999559;0.236203187874734;0.143644040625766;0.137188422663764;0.436838874645758;0.276743338805455;0.0900804342726991;0.395411981972689;0.0797070255596514;0.375209053759482;0.100229947440183
