"MR2";"MR1";"MR3";"MR4"
"afraid";0.126811066970753;0.810942184627688;-0.0807016601492698;0.249215134484927
"best";0.34506014927805;0.46175457724994;0.459256168403428;-0.362687588232794
"calm";-0.0166434012546513;0.607428923147502;0.577459149606721;0.115937574705018
"capable";0.158045530593284;0.627695279353179;0.0827357732573497;0.10600779799915
"charitable";0.866530502648241;0.139563584938666;-0.0527550602242113;0.0182968572892334
"cheerful";0.0421153527366277;-0.123175486531283;0.622275952674199;0.0489730243216495
"comfortable";0.224770708822323;0.409148155865668;0.473271635856515;0.00240979938552334
"different";0.236116652405357;0.338059273706198;0.137537491937869;0.490562278027635
"extraordinary";0.290623900706775;0.435707184089571;0.326679864446094;0.585491173668974
"fair";0.555941269792065;0.245041470872448;0.144750175103401;-0.230931431204898
"faithful";0.764591067223575;0.142118474267674;0.0632983749566014;0.220219707305951
"free";0.296482722730793;0.741862139386897;0.146124132884628;0.323823909501434
"greatest";0.225803357496947;0.303731304042826;-0.0113054166546773;0.0226958908255541
"happy";0.386063625543218;0.548627583666558;0.154830234209915;0.543851491888635
"honest";0.640901079475322;0.261692388068632;0.14209916560854;0.110425886216026
"pleasant";0.0180525291357837;0.593643785450637;0.576192955595894;0.264080729596563
"quiet";0.682304960969368;0.236348887806108;0.270067150251216;0.215123477687868
"religious";0.504422120662494;-0.00665886382125713;-0.278928347889834;-0.0862135896100167
"rich";0.522612664065192;0.374897081337719;0.376570463431022;0.013245272677824
"safe";0.0649255102997366;-0.0970385343101642;0.675146184734997;0.259351309190367
"secure";0.163954918229294;0.330089654481737;0.614579509418916;0.28703548122773
"sincere";0.667813232803431;0.0732581919177171;0.178772211184607;0.164688360793006
"strong";0.201761632961044;0.598826289528368;-0.0500998171085531;0.271517762538429
"surprising";0.126253817528421;0.225755893696379;0.356415561997429;0.650126114986435
"wise";-0.0526622316732895;0.160599682644689;0.0782597789289206;0.678675045653414
"worth";0.738416358863564;0.15039628350896;0.106580712798997;0.139560128218297
