"MR1";"MR4";"MR2";"MR7";"MR6";"MR3";"MR5";"MR8"
"afraid";0.47741661324023;0.51985468068434;0.215445803274265;0.147040594810849;0.420135352110403;0.0312310332123208;-0.0318234615941429;0.261037589114628
"beautiful";0.365822470920637;0.172011089680097;0.354868120618532;0.608367912777186;0.0310038719255245;0.250919529179856;0.265120984901031;-0.0332848958008045
"best";-0.103794772753116;0.155357438836436;0.780417046525731;0.119066605762854;-0.208616393913721;0.266498260386247;-0.0609237310057041;0.287868943576395
"cheerful";0.125800801205126;0.473944017080848;0.0237033222478957;-0.00331408744001311;0.19031676554387;0.5887576467;0.203729203514943;-0.038502081348857
"clean";0.0604078099457158;0.334588807833959;-0.159087117273463;0.278682371955605;0.0749752629838037;0.188219882944626;0.426130855657748;-0.0899946453357986
"comfortable";0.115037660816363;0.3400776318703;0.0721158598053314;0.0404824848996698;0.580172841589402;0.0476991347357412;0.371133920547001;-0.0374183704116768
"curious";0.602149483583822;0.255977599015489;0.201650073071157;-0.109593295238924;0.205784213981973;0.175101612692685;0.268181359403533;0.105176205277559
"delighted";0.280481448895846;0.342501233718353;0.182105339187735;0.360606195403475;0.421452756800568;0.182126900333763;0.030697253887113;0.143144637296163
"determined";0.586736161496772;0.15088047877986;-0.251817820337285;0.213935272881154;0.175947843116873;-0.012656575333338;0.271269564662809;-0.137730090006733
"different";0.56508589598054;0.193330756491498;0.238005520782397;-0.0470482033585347;0.238557982466781;0.163098132353692;-0.0711214978874562;0.144488313188449
"extraordinary";0.164866963922125;0.0428158785907733;0.15213305153935;0.216982086212767;-0.0168548643050513;0.719473794294907;0.0331476857763904;0.146858070000073
"extreme";0.161708632168022;-0.103603896131891;-0.0117793959367389;0.123875629630815;0.735219434660977;0.0536976405624944;0.0746839355428917;0.0512889227397355
"familiar";-0.0497549130440644;0.235602754309477;0.0625015419478715;0.549647342813488;0.237496567519981;0.277520850890142;0.0445370034751681;-0.0697588089318903
"free";0.253183122732012;0.766399887500933;0.0384434098791263;0.195776685141926;-0.00316720756771699;0.0733803078591577;0.0266159152949518;0.0862916996878358
"friendly";0.328983081239599;0.127560783425212;-0.0862697812131668;0.530951107862364;0.400142140350253;-0.00787063078608686;0.0586501714066495;0.32724042518718
"gentle";0.193593084805543;0.0154390666235979;0.689712346994316;-0.0336117207161592;0.140803148824747;0.0362478034701862;0.0532763429723859;-0.0307175937564548
"greatest";0.527016353951223;0.112821774514809;0.348075804758598;0.172086903014512;0.15537729848096;-0.289446181442744;0.0480228549073386;0.0166043792982469
"happy";0.551226269976004;0.407244711861639;0.277042071838097;0.142314976110295;0.331951061508109;0.0452666736019331;0.0944016431587619;0.0538806046971896
"honest";0.600989536803228;0.221740614127686;0.2944945425936;0.154563357675017;0.0706590760620485;0.257295323898796;0.110472776194767;0.13084923462292
"humble";0.580994927711677;0.168074149717969;0.191312294439296;0.444510604855457;0.149079072149556;0.0936911863258727;0.137070309877854;0.0714846018141022
"married";0.515918560840487;0.0533575877856599;0.136041072006975;0.113251550987294;0.0401221840744967;0.285857620762264;0.0616069131271369;0.136472902746803
"mysterious";0.264144744546966;0.176563635317971;0.693370020230634;0.175391266766323;0.0990799286093751;0.0720587275919623;0.030224600060111;0.133597380042981
"natural";0.377197381939647;0.493808220281608;0.465405334432137;0.114544892849884;0.143243344637086;-0.0704598726472632;0.125057245631701;0.0345120677602815
"neat";0.422321875248861;0.138278876635333;-0.220539095367707;0.190091395512998;0.106122883636115;0.219588446454212;0.163360862131109;-0.211330353628212
"pleasant";0.372300896680425;0.456998448726699;0.121761219857138;0.329155278844666;0.347247068012726;0.0972859084023819;0.3207333793752;0.222877212393289
"polite";0.269391003298926;-0.00160160152457048;0.124238997496412;0.106150065161863;0.209764261054994;0.0798006043513339;0.809520240202909;0.182632853555254
"proud";0.145873656764244;0.210550482833239;0.253366037197165;0.0520752925227399;0.135994950503822;0.185629260117384;0.143397531951556;0.891250652718647
"quiet";0.513620498804092;0.349599486748423;0.0962336434396605;0.494636695480599;-0.0861046402754411;0.055703767727964;0.112717161031924;0.198374182376062
"rich";0.140404622108253;0.644431891066995;0.366277801756571;0.103403673330764;-0.0729028719787784;0.072472734133459;0.149647603070503;0.0625924980543724
"safe";0.486662053601579;0.431471660757913;0.181507549382546;0.438140187077012;0.0678505851108163;0.0694596065568337;0.319241793370306;0.0108144165082924
"strong";0.343293451235058;0.231616337586832;0.245631901730003;0.326035973043673;0.375421794987192;0.358711041886064;0.248247698383645;0.218062343452222
"weak";0.317016609669732;-0.0488427692796422;0.224249517048111;0.389791560875574;0.428805890930628;0.531879558907949;0.17548488493846;0.117413370161806
"worth";0.228698921086303;0.47087302595614;-0.0526831917101619;0.263415457123681;0.136850735166122;0.299704985229385;-0.140779568768824;0.243330196217092
