"MR4";"MR1";"MR2";"MR3"
"accustomed";0.328002348455998;0.553094539665741;0.113666732070837;0.26255842515203
"afraid";0.525942576860501;0.0108234044867632;0.285532098131541;0.342622107954516
"beautiful";0.752273745607777;0.208598814254447;0.374784220315309;0.190081747200781
"best";0.10659204631644;0.164892983444324;0.239294949808656;0.810948778234158
"brave";0.304336345396681;0.67767422843251;0.363244639714031;0.104808103238893
"careful";0.403549015448751;0.132784860038412;0.524030655160223;0.314680784974303
"cheerful";0.401035552224621;0.33850186675921;0.376584940381469;0.340653250748711
"comfortable";0.432464007553288;0.384935394030902;0.426967377836668;0.162720282044729
"cruel";0.638441191390722;0.266239742962313;0.42652704435826;0.274978525399392
"curious";0.43365325992574;0.234683943403273;0.275578443595973;-0.00698364836296678
"dangerous";0.522886574665854;0.477670638900941;0.200313967791898;0.117913846369342
"different";0.375436772396346;0.591448669186118;0.377820080628592;0.163566336555534
"extraordinary";0.410369774448744;0.32194532972987;0.37455801413225;0.417232521147813
"extreme";0.345353490737613;0.259317865451314;0.582546446456783;0.0240313139815385
"fair";0.386522165133794;0.633260463786359;0.22057893241201;0.185053310402371
"familiar";0.350689340096259;0.682681179589117;0.115295057318163;0.201522513818775
"free";0.438108642822634;0.584643234212211;0.3328247535791;0.171154646616951
"friendly";0.0474913638595895;0.630316407069109;0.338597605643596;0.369110288050701
"gentle";0.498684494915407;0.413223611201623;0.270084489382222;0.320990527191123
"greatest";0.278830386235531;0.330268531780327;0.542260174277422;0.363390097902445
"happy";0.42472268574363;0.526411655566972;0.378579648350889;0.215829958494664
"honest";0.55240132923115;0.345265055407681;0.260654565086214;0.252515050894248
"humble";0.393256596572031;0.301461401852365;0.599529552027773;0.347331793743376
"loose";0.469355869209053;0.326395091876122;0.313225746220231;0.340103104812617
"mighty";-0.136946939681271;0.453518226198839;0.449534070192324;0.469246047186895
"moral";0.508028172183568;0.209158171175921;0.509487862789502;-0.120351971971301
"mysterious";0.572546743507799;0.352793758785873;0.293717552125792;0.317773761519461
"natural";0.384692896649458;0.402743794350608;0.427771818467326;-0.083388907812296
"original";0.134070513533387;0.447757642517271;0.515559696166373;0.34923195125923
"pleasant";0.656774553590676;0.43777657907954;0.173926343232946;0.0845709959581086
"protestant";0.232662310738356;0.331588331456028;0.682493018266986;0.224157190302518
"proud";0.53055800930166;0.362177300074671;0.363507965871948;-0.0230188806707757
"quiet";0.0797345050651626;0.661128195872632;0.389913014736429;0.253765302925086
"religious";0.0808309760850948;0.187818655987562;0.454705056277817;0.33281233285773
"rich";0.558538753034405;0.208014581628889;0.219433721639579;0.330590919574084
"safe";0.563991197889319;0.533988596493433;0.19621949669196;0.45351974375807
"stable";0.253592542767751;0.56499177745493;0.500413716114826;0.380078600788563
"strong";0.813391977916082;0.162770659450448;-0.0192865199200349;0.105914067366056
"surprising";0.138329431769827;0.397391846973419;-0.0167781958426445;0.821102715419029
"thoughtful";0.417672756164369;0.152908063729795;0.195130173374076;0.406648778281759
"weak";0.23791487568049;0.486043011459665;0.440743304649637;0.203057103061562
"wise";0.360743508471361;0.52661810449928;0.166632690543128;0.274724858996245
"worth";0.792519844113266;0.138461506763914;0.0737191798631029;-0.0227386617152428
