"MR1";"MR2";"MR3";"MR9";"MR7";"MR6";"MR5";"MR4";"MR8";"MR10"
"afraid";-0.106712285212605;0.00291083596198897;0.483200071512922;-0.0681811116929607;0.828538559402101;0.0228628448946749;0.00748716642710749;-0.128599378465973;0.012972007309057;0.0677724339342494
"best";0.181932858395317;0.939026577926995;0.00259545732138313;0.107717937123305;-0.0091887679943726;-0.0922810969726941;-0.0172924269714258;-0.11004502550215;0.032189060887664;-0.234951301019957
"curious";-0.341494718638921;0.306346241332893;-0.128369467586962;0.0338052738122002;0.735761031993493;-0.100371847836912;0.168118548542104;0.244640004425775;-0.294551472232018;-0.102881054721074
"delighted";0.878244649479266;0.0948562091160248;0.164142365906488;0.260076302898431;-0.0908265975961662;0.112668719015461;-0.131125182532085;0.12536718922034;-0.0650092194307208;0.00352403014643001
"determined";0.668790244600236;0.039651190937331;-0.00264574082945935;0.357186857907619;-0.104277174713975;0.42175654298731;-0.0398131548587324;0.131237385912936;0.219588550122201;-0.0458106890576101
"familiar";0.059357597009372;-0.116128832817143;0.178521936198362;0.0366852275233161;0.0873382348314761;0.0383613161024086;0.973686231237667;-0.0144037478247912;0.0376708811460433;-0.00109245474875561
"famous";0.263198353547099;0.0875046854333272;0.198181822498919;0.326529017187272;-0.146594467403536;0.0981968805688029;0.0973041666763265;0.228507294507872;0.823757089916135;0.0407256725238073
"free";0.331352406491068;0.224401936086881;0.0837709866699666;0.760760315909642;0.0324038292713737;-0.125766564704467;0.371990578322109;0.288966419555077;0.11031247796441;-0.00818801168817975
"gentle";0.0685745314457963;0.226913582514196;0.745188887735285;0.0557773341073912;0.0314494615546804;-0.0788977766960339;0.0780867952932661;0.0789360296975549;0.0025432735294377;-0.137197353975213
"greatest";0.438625155296975;-0.0314173527684673;0.0444598114590127;0.5308353999721;-0.0217350281740743;0.192991571838006;-0.148183161051428;0.260547921961013;0.205346816975023;-0.0469747389906301
"holy";-0.102776643850687;0.0539166984811503;0.0780012008719016;-0.111077623640151;-0.0234107496284454;0.101797567145716;-0.00250238272294357;-0.925928326031259;-0.112444510522706;-0.00910437333521863
"honest";-0.014957746868122;0.260796268161982;-0.16641079327761;0.0686798493329118;0.304410101803804;-0.582141461027749;-0.06369282059742;0.241346067550234;-0.0607924808193128;0.0539654733091361
"pleasant";0.751624160568785;0.21316206422014;-0.0622917030744586;0.16221125000639;-0.141764239410062;0.141030677211978;0.270730156620545;-0.111611372031936;0.321362027759112;-0.153429376827067
"quiet";-0.0223900648328472;-0.126983546830023;0.703815883143067;0.168773971070295;0.17067951392541;0.0169183450221961;0.139983761898989;-0.163759639014868;0.120778587622973;0.174795910621368
"reasonable";0.249191622252208;-0.0335258282755749;0.443012961857563;0.628179787062627;-0.0434483442481298;0.0960146420138937;-0.0647126594282817;-0.172586367280845;0.192081227700863;0.0578791211485348
"rich";0.277104197755974;-0.0379946753747309;-0.159830487260459;0.0920726873984753;0.122921710949221;0.894007423050026;0.00882339321246268;-0.00285667928726759;0.0224437113092632;0.0370382732621023
"strong";0.115883297356269;0.590278648523419;0.073306928747426;0.00655190542706518;0.125190785844229;-0.130571469226844;-0.141639670502314;-0.00370895007708002;0.123710762271605;0.235435164753041
"wise";0.722571423532368;0.026604677848495;0.00802416462891261;0.0653652979255457;-0.121450216063514;0.0431070865141013;0.403750710497702;0.100776674951202;0.105959181749654;0.37874861920387
"worth";-0.512379145809501;0.622197864330436;0.144726859789277;-0.0675992532570504;0.145212826247815;0.090640735829683;0.103519904452593;0.182781120059989;-0.352153549843486;0.0478573433146449
