"MR1";"MR2"
"accustomed";0.454650871244209;0.638635555695409
"afraid";0.684358763206722;0.457596545225906
"beautiful";0.603811283355563;0.42679073937511
"best";0.899834688887355;-0.0631546083546723
"careful";0.588437133326081;0.239131004780954
"cheerful";0.594724276164384;0.538336052162339
"comfortable";0.714886030520778;0.264816437144488
"cruel";0.545008838732614;0.517495886200727
"delicate";0.530216924658218;0.556160299612734
"delighted";0.54124706570357;0.393548795985362
"delightful";0.610123058095475;0.364340912483125
"different";0.596020116969862;0.52866098592612
"extraordinary";0.387167022073463;0.727092009477758
"extreme";0.12426033403435;0.710455568550331
"fair";0.503288035714687;0.61355054425797
"faithful";0.587094169084019;0.499643083446422
"free";0.597382987031197;0.606111473536251
"gentle";0.554572690347622;0.565315249960833
"graceful";0.341960879695549;0.432287241357555
"greatest";0.673048845013547;0.28282017652174
"happy";0.243787617487349;0.617418982283776
"honest";0.530447663540499;0.660063118566349
"humble";0.442541137284796;0.675198086344347
"interesting";0.53382599197094;0.209153142576286
"married";0.512542545657074;0.709155081483265
"moral";0.0815887574716515;0.775350897468071
"mysterious";0.635491993129325;0.474430292225768
"natural";0.525154770188071;0.701111892334432
"original";0.556728753149104;0.536689112314928
"pleasant";0.717837992099681;0.324878815409342
"proud";0.651254275596484;0.392979077757822
"quiet";0.502483260403622;0.601727837597994
"rich";0.41430434158841;0.508205536587253
"strong";0.301240574661792;0.680336667076337
"weak";0.604802180870818;0.522315161042602
"worth";0.218425538484743;0.704661816956258
