"MR2";"MR1";"MR4";"MR5";"MR3"
"afraid";0.454401986358393;0.223747268960645;0.523512201145309;0.495275290928471;0.0616368226732663
"beautiful";0.413379741072064;0.498867991113274;0.199053210681961;0.0450799368620103;0.49520971797658
"best";0.681840877210223;-0.365665998522921;0.191762246468501;-0.2439946523292;0.429282528156242
"cheerful";0.031948564834713;0.131241216575819;0.433090559963239;0.218656304942584;0.434744953888074
"clean";-0.152709892867851;0.34562995735725;0.336034834841893;0.13350780800583;0.267168108883225
"comfortable";0.0967504210571943;0.190445088873487;0.289326906259828;0.561730745379353;0.0740702443840116
"curious";0.426630902751018;0.364605752810652;0.230718066245027;0.316800544831895;0.0975131669976663
"delighted";0.286774681432659;0.23276633624945;0.363641751201806;0.430384271249907;0.304621850283768
"determined";-0.00694950794794552;0.7191587597896;0.133926157710281;0.261968085914506;-0.0141469759141003
"different";0.45709325615419;0.232096712275941;0.186903035260838;0.292863801186632;0.0881784875636968
"extraordinary";0.157153236537725;0.0852194354652353;0.103773414521227;0.0234891473843557;0.713262969061699
"extreme";0.0510463532051989;0.108710324239474;-0.106065362899571;0.738549494226862;0.100445219794066
"familiar";-0.00616807400797087;0.184910418043826;0.259104959338646;0.169112322495061;0.43970483700105
"free";0.160415498398211;0.236721438689481;0.800083765326993;0.0427448461546958;0.0799742935779249
"friendly";0.136818571699907;0.351657960888721;0.205886411166132;0.461724279866263;0.233291127968136
"gentle";0.649222301803476;-0.039097594327365;-0.0193615498425423;0.0842774339516915;0.0821253749113608
"greatest";0.567210770514287;0.394326769849325;0.0716518516369017;0.173293374349645;-0.185251071268775
"happy";0.489839580399329;0.380121354795155;0.376785996409827;0.378671039746386;0.0614572744598808
"honest";0.513692329352987;0.387059758596398;0.226923812517702;0.16330713717849;0.279042378968805
"humble";0.410894090069415;0.561549556887715;0.187520335799072;0.211865542875676;0.256899451755973
"married";0.333056913112632;0.330267957397547;0.0805492265976035;0.133382020799637;0.27498007415637
"mysterious";0.738560678118456;0.0261371301605773;0.169439628329754;0.0899208758154409;0.207946996823908
"natural";0.58875538400544;0.231624366521371;0.455859853949217;0.156775802198719;-0.0117960689762584
"neat";-0.0848059872818846;0.544534645632827;0.127785028408434;0.142527894384011;0.169541711482936
"pleasant";0.294267507655625;0.370753107577927;0.487797686919582;0.458929867043998;0.243812454587759
"polite";0.214252642307854;0.348168860168652;0.0651800097229571;0.343566554669757;0.221235948615762
"proud";0.424036944321768;-0.109633487917967;0.293090943426812;0.295917444379244;0.31922546645722
"quiet";0.334336975909854;0.513273511790145;0.400187996955865;0.03172983909202;0.250286230384639
"rich";0.392651047423376;0.0897483056714863;0.626456635989284;-0.052384912290739;0.11820461109837
"safe";0.353467296377918;0.597227259290914;0.434898941818064;0.129335159496405;0.233695223393723
"strong";0.36247111804331;0.284288980114578;0.252451222110767;0.449691273218664;0.498151633068002
"weak";0.285114184854975;0.281976423034872;-0.0267737354997864;0.463533712769623;0.673040574457611
"worth";0.0922210694916569;0.139300923102651;0.509452304442053;0.194131471231135;0.320144522152555
