"MR1";"MR2"
"accustomed";0.375847009206686;0.426656467268742
"afraid";0.434280361864366;0.566271138273558
"beautiful";0.65509648534121;0.392797733814981
"best";0.560009656679203;0.448648776598719
"calm";0.740900330591187;0.282922672748471
"careful";0.621338886496178;0.445471929947035
"cautious";0.249515564488369;0.513677088158026
"cheerful";0.6796378769491;0.391829288793034
"clean";0.148156328844513;0.525714001469196
"comfortable";0.498811420283417;0.530032997087596
"curious";0.242320203880796;0.379255919325453
"delicious";0.583983943284711;0.367518307086029
"different";0.665719434051033;0.439186382192127
"extraordinary";0.322011277316308;0.601466946413652
"extreme";0.593913477683492;0.413427313402704
"fair";0.442860738198991;0.574195392569757
"faithful";0.686063937072434;0.354571674104388
"familiar";0.67542698316684;0.300701856960616
"free";0.662503388270528;0.349533251540848
"friendly";0.363542138283153;0.633982270043909
"gentle";0.587377370525782;0.561046247165827
"greatest";0.359746834123817;0.487237779787207
"happier";0.510173866069284;0.259784490451279
"happy";0.614082386586012;0.28652259635057
"honest";0.45909259519212;0.582934620556566
"humble";0.715078498900804;0.333236318359272
"legal";0.328155421287169;0.486537201461368
"mighty";0.522729469616913;0.205679560145036
"moral";0.634564011683657;0.364979777411245
"mysterious";0.345717088057732;0.529429563696978
"natural";0.420415617274561;0.693858210447204
"original";0.5738549060747;0.637444904743468
"peaceful";0.753401768047265;-0.0233343777122244
"pleasant";0.606369481491822;0.3969982677406
"popular";0.220896210795307;0.465459592685504
"professional";-0.0272475654049151;0.435524561812167
"prudent";0.170307979101988;0.319251001252809
"quiet";0.518424662817915;0.512669029152187
"rich";0.612688361204346;0.427455089990928
"safe";0.212458400491254;0.354914306936919
"smart";0.263156675163917;0.686415950100913
"strong";0.620102715006036;0.34236325677925
"surprising";0.264447886745567;0.707449414059331
"thoughtful";0.729589512730977;0.255954468523177
"uncertain";0.487755634705815;0.421196259459685
"weak";0.60173477581713;0.41514997670905
"worth";0.60223468469877;0.241227832734966
"welcome";0.29595936685074;0.549092599520682
