"MR1";"MR5";"MR2";"MR10";"MR6";"MR3";"MR11";"MR4";"MR12";"MR7";"MR8";"MR9"
"afraid";0.369833540589935;0.254488177306254;-0.0268870862593249;0.350696609673682;0.216588521674869;-0.0990178280003586;0.177980950732384;0.476463378917843;0.306570896664849;-0.00675175973705135;0.164037784782575;0.00695303944219522
"beautiful";0.0369432137545577;0.143813170368352;0.292923848396577;0.0195569707136425;0.200150492476809;-0.0199751985890478;0.043307376140605;0.0593169921739855;0.768746911162629;0.0280061426412034;-0.0342296787442415;0.0456417141535187
"best";0.0745503917300068;0.164537168378925;0.231795148736785;0.0294634612662889;-0.0378129023430896;0.0713845986544201;0.0333483906106195;0.858885289222684;0.0209793316754707;0.0666466767673912;0.0978077518927903;0.118965353904499
"capable";0.456890744685417;0.204226889169016;-0.0765387612389406;0.0127199941282712;0.205962880402357;0.42262109745347;0.113736971369933;0.0616465159990168;0.265286686737653;-0.123766095208355;0.289443088509572;0.01441593489769
"cheerful";0.680393128181105;0.299554743631414;0.235693247431014;0.114766824142516;0.159955974809073;-0.186190617308868;0.28996272413612;0.12844130172728;0.116372699991415;0.0400413978068985;0.0580352871635453;-0.144371797501708
"cruel";0.192694039657275;0.250794437699075;0.151614978821221;0.215822769555281;0.081897365605717;0.00028046986956738;0.761008314429757;0.0826843185246674;0.19402118458525;0.0430748125072629;0.18559278469447;0.00603199905085068
"delicate";0.154056471053118;0.600974487167495;0.115555101258029;0.139611634908106;-0.00522570344669859;0.291385382097922;0.179953007854829;0.31572598266593;-0.00225599213487858;-0.0444778696377356;0.152124958091413;-0.0805177345828237
"delighted";0.21814363172549;0.123132719123037;0.683852740321255;0.0962258403805;0.0192031625212326;0.142822776866371;-0.0578739308306291;0.11290055646642;0.184216336614505;0.154738006180233;0.108529176700542;0.203786022174942
"delightful";0.45578553189338;0.422116970322796;0.418531634533809;0.00753299115240802;0.126056041954447;-0.126355825255769;0.241874748936573;-0.0479401436165423;0.270754678358405;-0.1273160635443;-0.217520959992607;0.160905280512974
"determined";0.166078339957803;0.163957897131564;0.279602205188938;0.0755373157784389;0.11466177271813;0.841397189874846;0.00820474516744652;0.0510876897612374;-0.0289650581071662;0.0735237687702801;0.0966261723232566;0.030722070822265
