"MR1";"MR2";"MR6";"MR4";"MR9";"MR3";"MR8";"MR5";"MR10";"MR7";"MR11"
"afraid";0.0903358478301858;0.27170244690341;0.123862069043823;0.0459450229632352;0.0945584698435617;0.88139319924339;0.115874950160728;-0.0214326774593702;0.190574317278015;0.26550966615657;0.0731064250876576
"best";0.23703656082592;0.0640395172960864;0.920821083582898;0.105061492644406;0.0494645049260923;0.18126175657822;0.141255400039736;-0.117145710658534;0.157411005855356;0.0422399155854936;0.0414893633548159
"capable";0.701050747593583;0.0621834238521487;0.0250621195956378;0.220595786319206;0.0899775292529758;0.140527788383464;0.337646354127538;0.120541648880672;0.153659876932736;0.343306591335513;0.0393908442998903
"careful";0.181766553998252;0.608335876502237;0.362815429458228;-0.0158352521908929;0.130414467095712;0.248188835845304;-0.149544352646598;0.149715154979771;0.0802601076051947;0.013114916153159;0.114962327039133
"cheerful";0.510386485026288;0.576433553995373;0.268332532728451;0.0931608375753029;0.186039824974792;0.0176849448822982;0.198446124765303;0.174049543913116;0.0981245318782586;0.14464242316588;0.338928418833122
"comfortable";0.295472557822261;0.245127043140819;0.164601272137088;0.151778618297787;0.224611261699394;0.192992401093711;0.0775291255427698;0.0515397237545096;0.800091672211786;0.17686566415513;0.172225889711325
"dangerous";0.285426314631821;0.113114813466583;0.120173737703683;0.481157874440833;0.207704504360282;0.344443193682531;0.24406217607495;0.10736482334838;0.265992924585781;0.343140549315694;0.480054063879313
"delighted";0.414013433256378;0.317446081768803;0.216119040437084;0.291604046636892;0.284997167011806;0.263704498571068;0.208705437257911;0.234581438957807;0.556593610128277;0.113462288078549;-0.139968856239743
"determined";0.612919604595468;0.256493736480853;0.403237335336321;0.343982674469191;0.250692441595922;0.287556398806416;0.15184526139087;0.133587553054344;0.0780765581340773;0.0795867383353228;0.0540716518847477
"different";0.138611782778479;0.143583521103167;0.0823029006085201;0.0834466638135967;0.178811887680293;0.203937661851762;0.0751313572121522;0.209809056867345;0.127911926556284;0.812464125839585;0.0704150990299291
"extraordinary";0.433579309979601;0.231237848487162;0.264201797864887;0.0482577695891966;0.523342315559493;0.326161366016079;0.166762482508288;0.033844556908273;0.0358050373252043;0.1260057362744;-0.143193826565258
"fair";0.551176206951856;0.259504052938422;0.114708774537524;0.185013195451894;0.309802486199757;0.200284956063705;-0.261199009377977;0.438711617469181;0.204082966166189;0.0231951847001658;0.226777695943168
"gentle";0.213708963159925;0.105079530784226;0.504137235513024;0.319517863526205;0.39471603958392;-0.0508517289040146;0.236839234999822;0.15864693701587;-0.000537320098311525;0.252445001334142;0.0284771136819644
"greatest";0.0838040023363471;0.260818970698333;0.0339951359980307;-0.128760556458651;0.711081519741865;0.083777175217708;0.166257280406781;-0.0503655470551181;0.238071038750095;0.195573493240174;0.115754714369306
"happy";0.0150463775044836;0.188374888971461;-0.0822714098031802;-0.037865063808785;-0.0264893647521665;-0.0216426375356098;0.206148769555731;0.830885283427226;0.010560559340825;0.151945062026768;-0.0319702146719189
"interesting";0.439642029361185;0.198988163232302;0.230169037874564;0.135646354293308;0.387776380015867;0.266566022219661;0.0598132615226559;0.361930165983788;0.196259294975045;0.252652622872173;0.169817473608107
"married";0.18498759318291;0.0808148376973845;0.22837081355948;0.216926217495853;0.139374598046041;0.464860939583177;0.611154093728062;0.180936253223336;0.0710413956519909;-0.0772101514090131;0.0776976269239476
"natural";0.707481495194155;0.147315709387612;0.257232755852164;0.116239887054965;0.0520781729856595;-0.0290901079612901;0.239079296511593;-0.0890414540091953;0.204790207393479;0.00627675842570935;0.0669155087760735
"pleasant";0.406192845252902;0.418532211450832;0.232156930912462;0.188203813632671;0.181304902952065;0.253422379775975;0.274441864369396;0.00515925403704639;0.24029521496251;0.285149486576912;0.15341634093621
"quiet";0.222577174546763;0.18115988100474;0.326011386901452;0.503389158754535;0.118138371007278;0.145122432600067;0.0275271596263481;0.428945106619007;0.248091376675438;0.145406049914627;0.190941640673803
"rich";0.193253549821698;-0.022539272479546;0.0656155278652765;0.0211465441543871;0.113667309174884;0.0265287429239;0.715867069725522;0.105462678859547;0.0555717410885146;0.106469281469914;0.0229336293020845
"safe";0.0475791900660655;0.802912797110638;-0.133721386110936;0.0577310791078723;0.136740424827718;0.15016620282927;0.0542772874223026;0.147363310033079;0.129597294365215;0.122650241584778;-0.0559195103216628
"strong";0.234371493774768;0.372437807630699;0.0887639508098186;0.407523017600059;0.14145432801756;0.168944353562385;0.0738063682914619;-0.0987085466484827;0.250527898912458;0.297010291905722;0.435905333894307
"superior";0.311663854245096;0.555240558002622;0.37394782978515;0.175512861303416;0.300981735282541;0.0255640380051864;-0.0602118040567324;0.181563002805929;0.156311761954086;0.0556008242122642;0.140490547677546
"uncertain";0.160778569413967;0.0316402161380378;0.0888955615536901;0.921276164203937;-0.0824432394152599;0.0195357453081775;0.0621750044899858;-0.0342772834463181;0.0664205982859057;0.0267299516650557;0.0257597420379183
"worth";0.414155652170707;0.375862216514412;0.285594461819204;0.210702959846959;0.431378921189909;-0.0202838697850504;0.190290816395002;0.295735640880502;0.168004111348305;-0.163453855892461;0.258522440900082
