"MR1";"MR2";"MR5";"MR10";"MR4";"MR6";"MR9";"MR11";"MR7";"MR3";"MR8"
"accustomed";0.301642304444891;0.143388298825087;0.0000849095415543805;0.0595017516756586;0.746679265094233;0.0808722985135994;0.170704546993005;0.239413597934422;0.163668718874386;0.156414826569632;0.101927374326628
"afraid";0.340905370763393;0.361409856881078;0.410291128301617;0.122883497080467;0.263993047379603;0.115415204598258;0.345856621616208;0.273896304368652;0.290516849935132;0.0118099485743355;-0.21496735933598
"beautiful";0.205394687080736;0.39564048136314;0.394469996024373;0.433504119039609;0.339975762055191;-0.00402255554603021;0.149235670171959;0.141862447910375;0.163573988876567;0.24974003327076;0.172371825932859
"best";0.0607121964158165;0.191673754288498;0.160521467270426;0.029308260185832;0.131999261256468;0.705281697744519;0.160011758912391;0.150209473432129;0.116483600613814;0.106080834844672;0.072774367556301
"careful";0.123769406270575;0.161999794578234;0.670817474397876;0.245285913214962;0.0060048838517778;0.338882948827335;-0.0866392285995483;0.035010128092656;-0.0347463405768003;-0.0155762137477799;0.185799408169956
"cheerful";0.271635088433562;0.192975144541063;0.495691845518821;0.30136922087473;0.203239482209039;0.231992715908523;0.165198441503419;0.287551605057515;0.330669486380679;0.150685545172304;-0.136059713003922
"comfortable";0.00956895168203033;0.21150688404804;0.314144820885128;-0.0464539051909431;0.308864423026422;0.111316529514145;0.650584114743941;0.389078197649152;0.188458696638411;0.117287199519353;0.175994630582704
"cruel";0.00922817590086966;0.363860263777789;0.150058892414716;0.0557946853075018;0.545310237697927;0.259136907310027;0.159638688382168;-0.0432227583042067;0.104721738902138;0.465653148867472;-0.16984476702497
"curious";0.161328261358098;0.229915924144209;0.15233799232894;0.162907358960068;0.222371104781881;0.262712461717493;0.12120375068423;0.692380710797457;0.25922112377382;0.203213163178262;0.0626976198513619
"delicate";0.276415672537209;0.202818961934283;0.290329434791019;0.449846101158307;0.503286539457997;0.304786278417976;0.0636701839738443;0.244747949731374;-0.0185609233141116;0.00548095679132105;0.123661903825512
"delighted";0.374571856792463;0.21199619252129;0.389404015613805;0.502639067003235;0.00704398566880759;0.0320982513069647;0.221069149350682;0.0165855205472205;0.211804772656293;0.301877942798393;0.138407067095226
"different";0.366701949426318;0.413592789321321;0.326096821334891;0.101615237398627;0.493329370278042;0.0617129297793364;0.119384950868667;0.127484256121297;0.140544170554935;0.0721300238841835;0.131329689835303
"extraordinary";0.478550117183852;0.431243579970698;0.200463635646609;0.304098836859221;0.243996753207837;0.174960879019018;0.179993406496046;0.313909036457248;0.16429352020262;0.183021502109333;0.118252308499254
"extreme";0.68764972540552;0.304204613694284;0.178097038936933;0.0608052391787786;0.346919003651703;-0.031195041441396;0.106538268901147;0.141628722850987;0.174248661580652;0.152673714258912;0.0162357030437439
"fair";0.266695212636459;0.235314183366885;0.239031482063218;0.224569772594174;0.109801433689036;0.246364369336115;0.417359942718894;0.125087052606147;0.469667240072562;0.39199205229329;0.127340116000679
"familiar";0.247707795447246;0.657747139771063;0.0120099615171674;0.132283143972298;0.244072209091616;0.235543748978219;0.16390021824405;0.0955728641167427;0.0162797987400716;-0.0548252648081364;-0.00665487178448604
"free";0.508248651294919;0.355775513788962;0.225164925993358;0.0563251628087788;0.135192936527575;0.30607856172597;0.112357264331619;0.544298233128543;-0.0257455011257687;0.0476411210952638;0.196505177978229
"friendly";0.34140243240348;0.0455002157022139;0.0155760792754053;0.209780636040762;0.19113285020629;0.137237759447345;0.0712759731398051;0.105684420910295;0.00765552568702684;0.808384767754358;0.0794265778796085
"gentle";0.455771871301286;0.28416829939159;0.288301809929838;0.131008950932427;0.194291148574119;0.54181011009086;0.161286526633961;0.14022134325606;0.194137763224832;0.174564920699946;-0.0528953844002892
"happy";0.387982380632672;0.255881874362846;0.218098471812244;0.272040730833335;0.185459603474816;0.15864009180013;0.155397229857563;0.176201777682948;0.216403877747588;0.268335357108082;0.51074616116408
"honest";0.546567803323546;0.391552512624541;0.300065544008464;0.105785743852009;0.262133543174361;0.204783585080505;0.186811729185437;0.00170455249851082;0.11256424850308;0.11305232032925;0.0546200975971869
"humble";0.288093763370331;0.226854156216719;0.246950298430627;0.215381368275796;0.17014601635474;0.0560569311155221;0.227772592001358;0.578881125951844;0.145157013899911;-0.0386989026272111;-0.0693934758784196
"independent";0.120406131476579;0.750198559509663;0.0539229461464329;0.0948738453988354;-0.0810958681758705;0.0598633211413676;-0.0162361871555705;0.187834921827134;0.278439212531006;0.0758069430692413;0.0939319964817224
"interesting";0.0893071648739323;0.319251279887452;0.17665894774435;0.0738331159605054;0.176986744970366;0.149766103053214;0.107749794540792;0.158598381887169;0.607408445840088;-0.00609192871242884;0.0510990645291082
"married";0.480400013951103;0.0555846768171791;0.284816950805426;0.167541698184408;0.235512844205108;0.130656623018842;0.28191480115797;0.227832093825476;0.0890614415655261;0.246411699995568;0.208329099623767
"mighty";0.424894439972023;0.338422176967875;0.163492800267641;0.188269066132596;-0.0321015250962634;0.406236461733769;0.0441462856887517;0.271815265807957;0.164010264173901;0.238558961511025;-0.303327401506956
"minded";0.119272424205746;0.651933641517007;0.291345293317211;-0.0369387421495505;0.215926369461515;0.131939205234982;0.18804496686009;0.104576171842492;0.0486493022234815;0.134566192649767;-0.0262372702485327
"moral";0.348641499007998;0.512421764286212;0.313464109488098;0.175735735114411;0.274064356188525;0.182822527335068;0.191644627120756;0.158945408782882;0.106949311013461;0.0787192381222151;-0.0196445474494804
"mysterious";0.293679304203223;-0.0342290263642545;0.277253504158235;0.344865488082058;0.453171719180142;0.366204389040339;0.292571255336085;0.14410586164698;0.305499678004042;0.0982654076470595;-0.100999567827289
"natural";0.306336151180285;0.295348157010161;-0.0379969846449074;0.223158952557174;0.0995935368817035;0.223778211000247;0.606801726232317;0.288378365737469;0.370958447178367;0.0469679959125653;0.0302559664212095
"pleasant";0.686377907859601;0.187883946950679;0.0814736894431601;0.383701631159973;0.0987984451737931;0.276921833967125;0.0982904044370152;0.149707494609755;-0.0825751869145114;0.178607455105397;0.0148533305505504
"professional";0.160672029147742;0.150111458992816;0.253446545186914;0.432229773522502;0.286781115006773;0.252342441770761;0.575790818560956;-0.0709804762629799;-0.182303219870036;0.130499253464984;-0.0995674491178121
"proud";0.250717584447279;0.192103129471278;0.547964812365077;0.247774141054528;0.234354375520102;0.262831047840534;0.16935897375415;0.174304298062055;0.342045866239621;-0.0500614987065172;-0.0201153529057756
"quiet";0.210383329171131;0.142963009233902;0.728632981356866;0.207857272237983;0.113552478972312;0.0607950669574334;0.309749280818201;0.225512144384183;0.189325575337381;0.0914775687116197;-0.0131390123299291
"rich";0.640964746610916;0.0945888335990412;0.198582101340605;0.282599800775918;0.135691981284396;-0.00430319302315862;-0.00140814304390353;0.212179868501497;0.451499512500733;0.169142834840306;-0.0115202840314458
"safe";0.172398474750012;0.113300176047524;0.50449154170483;0.35287004898197;0.433116552348163;-0.00963616293717961;0.219279091011251;0.257348783946449;0.097096378887746;0.300344432646777;-0.131960176765628
"strong";0.15068704810423;0.0327041151757004;0.249656046280504;0.870620391189375;0.0313675269010548;0.0226462921953903;0.0937946422123357;0.128330135128058;0.168250317529353;0.121094493355318;0.0103004591743462
"thoughtful";0.36650072481348;0.306647446731608;0.352680982273928;0.240536071355673;0.00769543007609566;0.383136776979795;0.357624057579156;0.162292860389049;0.196076992277778;0.156976482269593;-0.0502060069193405
"worth";0.426883226051098;0.167463168941038;0.196651988347773;0.552114934205803;0.352073721034837;0.301706529305574;0.0719371938109675;0.196323216154259;0.00245687975959958;0.108087288816481;0.063305874387576
