"MR1";"MR2";"MR3";"MR4"
"accustomed";0.613732944782613;0.113945215678059;0.256389429986797;0.325005064728827
"afraid";0.664766261810551;0.42533493052078;0.308186116509002;0.18244428203984
"beautiful";0.728884540991562;0.325623101455255;0.124102412559638;0.220636714889587
"best";0.482020128016872;0.0658329687123247;0.400108227511579;0.335960699469369
"careful";0.43718307480322;0.00389282715258354;0.401886182110827;0.181626034630396
"cheerful";0.442743165607582;0.255182379241641;0.685081894548798;0.0676924223283128
"comfortable";0.728200948275441;0.421862886536491;0.300068794067671;-0.00428682572025578
"curious";0.802487686554866;0.264008782422591;0.24152847125134;0.215730009553014
"delicate";0.152130363484676;0.559780915422896;0.674776260865345;0.164055937132831
"delighted";0.534479653446409;0.21476674709067;0.392311878505683;0.384793161602867
"delightful";0.217762649054313;0.345246088260375;0.447600080301309;0.41378629049539
"different";0.535690464495893;0.405227852642807;0.363475407181506;0.341536736631431
"extraordinary";0.662914516588582;0.27700193072818;0.409209422777583;0.153516036594194
"fair";0.515202890523037;0.270775204419243;0.155380608505069;0.170274475810119
"faithful";0.461086409352554;0.306981920174642;0.387135348876162;0.26222138975168
"familiar";0.339848582322452;0.386864662320154;0.280014230655777;0.085652297329804
"free";0.638867947978259;0.500734027439765;0.346102401255429;0.149572498277176
"friendly";0.206899852393373;0.72088171817863;-0.0314408478055263;0.348879433897423
"generous";0.203065882850984;0.243690202717754;0.231737572022011;0.347663228591938
"gentle";0.577524326778727;0.190089709983829;0.430435350414129;0.0437735099928862
"greatest";0.558379482434284;0.289350737344147;0.458933021500417;0.27620352463465
"happy";0.259259715115855;0.799109497935721;0.291987607893192;-0.0929932568543751
"honest";0.529997118905442;0.517523076777803;0.333245551301981;0.175732212867219
"legal";0.360753451820706;0.381083257416662;0.0616376841903842;0.160604260869954
"loose";0.0350658350969165;0.285140264021964;0.250888638240386;0.541229355928411
"married";0.27420005786834;0.22363066217435;0.295100395676968;0.358922484487341
"mysterious";0.563486181554758;0.0246637166508825;0.20481149094155;0.332763818755503
"natural";0.517980965695843;0.508621807926818;0.437312006138961;0.080894200034826
"neat";0.506170402032586;0.179718035609457;0.570883656877978;0.0876980093349206
"pleasant";0.63712734013315;0.300757238193522;0.376137793522069;0.191451199859886
"powerful";0.176221262790358;0.602747910626252;0.0650657280263056;0.311123262612979
"professional";0.558489928210392;0.141487792299468;0.165409543091885;0.391445118489797
"proud";0.525476068535558;0.202800101616851;0.633576370617688;0.103811236948763
"quiet";0.181611694266931;0.654960261887555;0.439461855899014;0.350778525020529
"rich";0.298086830057062;0.131827970563068;0.713180388631238;0.365312829313883
"safe";0.666483833985667;0.311726200375972;0.252932693729791;0.137086971296674
"strong";0.216141117711666;0.652779740719994;0.438913731767739;0.287765611200371
"superior";0.40244316737724;0.321360659753241;0.480240612130662;0.246032203977372
"weak";0.590257584762774;0.490470125285433;0.354775328434354;0.263803966815605
"welcome";0.339394248674708;0.154797376128991;0.000555963630162064;0.596471300053914
"worth";0.469190223260042;0.477958376229492;0.13874933597818;0.36067812103368
