"MR1";"MR3";"MR2"
"afraid";0.816829294955973;0.273001792502343;0.0785911010615019
"beautiful";0.637352299575999;0.289645872436783;0.497058003155269
"best";0.67407533117326;0.621599398678501;-0.179524297682635
"cheerful";0.572647780972601;0.438309360620546;0.360906542619621
"clever";0.418281217271472;0.65196194724966;0.404876707833619
"comfortable";0.536205061578861;0.403600289907689;0.373804720096851
"delighted";0.713655504752705;0.554348332202509;0.0648077175088659
"delightful";0.692136398614224;0.475964929767749;0.276848486289535
"determined";0.57886083196984;0.336233967137876;0.44344200806794
"different";0.602340842176083;0.367831820596379;0.362902548019116
"extraordinary";0.36701277988094;0.403841812685448;0.418362768869087
"fair";0.308872578330686;0.39110776023164;0.689700800353115
"friendly";0.628887491441762;0.262355478258925;0.318024973678413
"gentle";0.644842034146868;0.396713722916115;0.219844510556789
"greatest";0.528590549588005;0.456316689662756;0.51989988371718
"happy";-0.094092636711511;0.0830878372363551;0.776455443744742
"interesting";0.51428649085777;0.60979698942494;0.423352162958794
"married";0.590335700607091;0.243469379519904;0.573301613154421
"natural";0.606705208696838;0.354048506201566;0.117206338840899
"pleasant";0.838212852963085;0.0599929036554274;0.321295150008443
"pleasing";0.656146001491029;0.332174076356171;0.29162629466721
"quiet";0.529749631019697;0.574476968060968;0.312748071904753
"reasonable";0.264404515009516;0.734986034771536;0.289043406619991
"rich";0.278043083639764;0.182656856876345;0.634815592662132
"safe";0.662451513711828;0.223265873641012;0.133557266482653
"strong";0.456639133092759;0.406668214751154;0.48963135107738
"superior";0.602299065616826;0.362435488982615;0.230952236629604
"unpleasant";0.195724891857834;0.686631238752043;0.274372100949952
"worth";0.520337061626714;0.541041886957997;0.425972077655497
