"MR1";"MR3";"MR2";"MR10";"MR4";"MR6";"MR9";"MR7";"MR5";"MR8"
"accustomed";0.19072951653721;0.376098036485253;0.121041493723798;0.0789877859066144;0.64366281881952;0.0543754175868653;0.397104220572997;0.110701769383081;-0.0697720786404794;0.0513710450295014
"afraid";0.645896497812332;0.333213642658634;0.34781766265763;0.11281967885696;0.229182668584823;0.171543623929678;0.178852250952294;-0.0039708702855112;0.11117274424397;0.218371283897527
"beautiful";0.308848233833727;0.219649617366944;0.381175914470163;0.414872484919577;0.360953762605743;-0.0316430303542972;0.187529891361242;0.309896320147545;0.296602427699921;0.115771721837557
"best";0.138208229599226;0.0346763028137522;0.184421616672767;0.0119036075840838;0.166863668227363;0.65227334794107;0.219523089337511;0.114364678747344;0.202862042780515;0.114544871388353
"careful";0.195307448043153;0.118265978878322;0.130841639117702;0.211126907831936;0.0133900478896241;0.229259606795546;0.0327087392135618;0.0624609706558617;0.748138877164943;0.0559749541540522
"cheerful";0.615934202663541;0.252665590078023;0.18590308625074;0.30365389702183;0.219003772458514;0.286647546695284;0.132343817029917;0.13998509891561;0.250477063020636;0.0574646344390415
"comfortable";0.478502676492095;-0.00870795587345096;0.214462280163124;-0.0755757911021018;0.244722199937217;0.0843566158860831;0.616231439809871;0.215697653864648;0.101471027143779;0.365167606182977
"cruel";0.187341714240071;0.0405889041735544;0.292657396012355;0.029774515948411;0.725662988120872;0.287047025185296;-0.0556834625580605;0.262971364736358;0.0236219053462169;0.176243506501843
"curious";0.366905966251541;0.207459618554796;0.245561446178464;0.220200139990204;0.197805697404525;0.353093025319688;0.532101158706741;0.151613344111329;0.0413839910358771;-0.117511608914543
"delicate";0.148599938010618;0.348215034375818;0.163519635697965;0.443756532625166;0.4174113794576;0.230596650447012;0.31710434923497;-0.00440064695088427;0.32132363210293;0.137829742350821
"delighted";0.355105050448209;0.316194807082557;0.215461567079786;0.4350610585629;0.028313767213483;0.0311533850976539;0.018493579191626;0.473957307308306;0.265569224505352;0.206775792930675
"different";0.284967425083666;0.405346136942948;0.387236062736593;0.0932971156495629;0.44117895014868;0.00706369199145087;0.224946224571934;0.106926835857878;0.249341159738425;0.0904297473186497
"extraordinary";0.276176965955201;0.490345574663762;0.425030902978194;0.291666513220078;0.203458476158467;0.202542661302967;0.303634883371902;0.244150668963075;0.132813089773854;0.101728991993742
"extreme";0.305638608171203;0.710391611423921;0.282992510875252;0.0461375394493816;0.279832527811727;-0.00775207486030235;0.124372323256373;0.190239076079241;0.0494251179508673;0.0522609442030778
"fair";0.506869439533316;0.169403697652648;0.268336537170667;0.169199843246023;0.155483091078799;0.281592775987841;0.200035581667929;0.565400716347827;0.031657506144756;0.179123358364549
"familiar";0.0621314187165517;0.287561374120693;0.631541013010314;0.0979869576028494;0.215834332265739;0.22095403453271;0.142461433548014;-0.0635405531219269;0.0396556527876365;0.212657038905249
"free";0.159458633613523;0.538066163179629;0.338917446134746;0.0799156853326371;0.052707426011081;0.331217074279993;0.502372680378001;0.0875045973679566;0.252839064979856;0.0139188880943938
"friendly";0.0102748873721929;0.33280314129103;0.0114780160418485;0.196078465556632;0.343231565617004;0.22212166600067;0.0403463112325332;0.641960334937127;-0.0141049056181659;0.0412064356397322
"gentle";0.334689094282073;0.428541242137379;0.257444737107687;0.0938371891348227;0.211480977338681;0.555945668741925;0.0951730095224062;0.185953979321267;0.215226057139087;0.144772216492499
"happy";0.150990110170674;0.354350947265841;0.281061746765783;0.236918288245706;0.140793176021126;0.0973445758320968;0.372056591774476;0.507842965453933;0.259632261427771;0.0253005905013498
"honest";0.266067554729664;0.531956381480224;0.361005148555005;0.0517536385592466;0.233622424717785;0.171915984405981;0.0642325938886657;0.193918381995819;0.234159519393933;0.215043343741041
"humble";0.436720893890486;0.319899798715634;0.228247719701037;0.247590855908495;0.08249003899709;0.147470323594947;0.426904006148451;-0.0465285112422571;0.0689014626155187;0.0555343950888545
"independent";0.170842525279966;0.101749223803113;0.79757234941354;0.106748141092996;-0.031163531672329;0.116284257000357;0.0941009793184084;0.145476400038925;0.031200690345457;-0.123800531420477
"interesting";0.507960271127239;0.0596688153280367;0.372509892111509;0.0774449978649489;0.138784045062693;0.157846419648218;0.173533774955222;0.127621833197823;0.0114663562208902;-0.104137717411935
