"MR1";"MR2";"MR4";"MR3"
"afraid";0.46692015743058;0.494830288362728;0.419969568037735;0.167196138755827
"beautiful";0.349347299551923;0.37960409792672;0.327032118183477;0.437129452001148
"best";-0.479163880401376;0.693972284353023;0.126476356439061;0.419110464696822
"cheerful";0.203568246667563;0.0634342820710977;0.3749306375581;0.485885117669849
"clean";0.308466165281274;-0.152397045030283;0.380517213134256;0.288415590460142
"comfortable";0.494438878069313;0.15107600474476;0.187304120574319;0.172436565501273
"curious";0.463335457078938;0.436267290465195;0.249337113729217;0.1200027903684
"delighted";0.427533657392298;0.322501448090986;0.300364114629088;0.371701614555313
"determined";0.679066012658219;-0.0263535480473724;0.280509532735731;-0.0205266208216362
"different";0.354379312033103;0.473156371322895;0.171943285876803;0.115624902726844
"extraordinary";0.0436442238542632;0.15840367761365;0.108178802383241;0.68414370972199
"extreme";0.558901872455965;0.106984749841729;-0.206956667777124;0.192649640759388
"familiar";0.213513907819319;0.00462870761912771;0.251505768997261;0.466676463840782
"free";0.149687765624256;0.18052165777814;0.789141585007944;0.135360107320371
"friendly";0.551065211401464;0.160546329020012;0.182182453339619;0.28734018357391
"gentle";0.0201026514629147;0.656489289804278;-0.0453538182685381;0.0787726484672611
"greatest";0.400819083037003;0.547437070801143;0.155506145532063;-0.194897095417807
"happy";0.50956280574981;0.508959594770394;0.373770463819673;0.10695793477339
"honest";0.362092560878506;0.502287290999938;0.29018962196681;0.267951563213111
"humble";0.517025000805468;0.387729338046221;0.300559200157771;0.2395020055409
"married";0.310070096129306;0.319115349606508;0.144307656170767;0.255628002480626
"mysterious";0.0542097386529942;0.746387990691847;0.147607365139648;0.211646981590469
"natural";0.244263775542429;0.600380335545282;0.459356606619804;0.0175275543483312
"neat";0.467938432059532;-0.100869234836752;0.249451314404481;0.14914134839879
"pleasant";0.543403650265988;0.327356307983508;0.447394252793833;0.316946809461088
"polite";0.474188262619822;0.221720674439681;0.0835225111856318;0.238313624268549
"proud";0.102877247151606;0.463589489671523;0.156669917758927;0.380848829190977
"quiet";0.352324264327459;0.310221372800597;0.513657429417333;0.230015547028632
"rich";-0.0216546436712393;0.403590854449119;0.626492949388438;0.144327740587934
"safe";0.477139594707375;0.333947111395966;0.550669228937002;0.224826282270815
"strong";0.481428880907562;0.390776380359499;0.200703068306888;0.550416912401396
"weak";0.49971246218754;0.304470396388702;-0.0674505526228473;0.703802054383183
"worth";0.192426435505707;0.122099089799107;0.456836019466377;0.373893789162212
