"MR1";"MR2";"MR3";"MR7";"MR5";"MR4";"MR9";"MR10";"MR8";"MR6";"MR12";"MR11"
"accustomed";0.235731120013503;0.128771919482559;-0.0622569230750352;0.600783746091179;-0.146112988252197;-0.0506021663674212;0.384959148105636;0.0613197071011016;0.134666668847613;0.167242396596739;0.0480743562816232;-0.113675398252526
"afraid";0.305893155092462;0.36082821289169;-0.0165082455668992;0.08042527972298;0.0941055238497957;0.161778953846997;0.726440936454945;0.0557666532888084;0.142642718772195;0.072995410678012;0.0249573715214689;0.135316466969528
"beautiful";0.561717871737637;0.251962695010752;0.0189704166102324;0.0805488909315956;0.28845813719268;0.0686343054878821;0.0362190749922288;0.00671465003739123;0.247149448372168;0.127416997115928;0.513945658658265;-0.0772340092203163
"best";0.180774809157348;0.092104708802496;0.150779659515587;0.189357515409546;0.164666491499303;-0.0728956085070778;0.0827488546202509;0.0335481108965231;0.726686715644961;0.151735267125783;0.0231714918647145;0.0163823933676589
"calm";0.623163518764221;0.037126229841555;0.0166569421121529;0.400785857925571;0.440733167098837;0.0120767919265607;-0.0140235572456889;0.0848149298778282;0.146288078205455;0.166582919944775;0.0875331849243846;0.0383832950966212
"careful";0.0423409394725358;0.454649497196219;0.33432416184728;0.091942265373732;0.601471538059656;0.0765816565836176;0.0630553875408828;0.114399645835072;0.179414011054661;-0.214605878314604;-0.0288221059233969;0.0566447630157785
"cheerful";0.714599600951436;0.340228479791621;0.056700463707514;0.162973846465692;0.0633810958097911;0.236250690477088;0.0897932708944142;0.0514470981952815;0.240806837319845;0.0914249463308635;-0.0289733839430334;0.416636114061411
"clean";0.589738651018098;-0.156479120067322;0.0651663757580595;0.046712376485068;0.400147067544815;-0.0856998629744313;0.0133289331306498;-0.105794185540633;0.0790189896894527;0.143289712744154;0.48677901505845;0.00882519301452095
"clever";0.330327281482855;0.259687834212771;-0.111599476874192;0.536319842780473;0.196694082133101;0.0131783548020899;0.092591290241244;0.124701522591346;0.09627119862047;0.164972698373477;-0.0560060777955419;0.223843470068985
"comfortable";0.574154356513277;-0.0463135383678716;0.107435213682776;0.194796891542703;0.152827780466583;0.0159045459653116;0.337187467424072;-0.271382259754377;0.116157695498632;0.120615782930816;-0.076608970841745;-0.0586900631565353
"curious";0.0823938985379849;0.332467509129085;0.0409994013016355;0.346813223824528;0.374311517293707;0.257888303371695;0.17459029336591;0.0944246308373693;0.28559520932445;0.20746371534727;-0.0283149761628481;-0.0414308319049537
"delicate";0.35419535592414;0.161810981303546;0.152725908987974;0.232950236774904;0.00917717766481665;0.0720141802239606;0.181413969460668;-0.00511736462738156;0.222222583705803;0.561803361977014;0.00632767619924316;-0.0322914277273574
"different";0.463841349137425;0.274547899146334;0.217769256386041;0.264157588061008;0.219129862702733;0.115612436253677;-0.125401075486181;0.266753364062987;0.0116216257170543;-0.221862593583463;0.0328701336342818;-0.14878515105364
"extraordinary";0.402488403228614;0.260121506721847;0.129606287835589;0.0278562327540557;0.261549943310558;0.281794461564384;0.140328821216108;0.186693671244771;0.0187589043106685;0.078998593930709;0.0873756370236589;0.138096875453683
"fair";0.092533736484065;0.0804917143968432;0.715006217820533;-0.126691398760439;0.120925819368089;0.149198839826237;0.0631576257357027;0.133631487873971;0.140941023981154;0.104864824963574;0.0511432093300284;0.00109606088821994
