"MR1";"MR3";"MR2";"MR4"
"afraid";0.642195008653817;0.116766441878192;0.144868029113423;0.323345915081241
"beautiful";0.343920300016709;-0.143393872204764;0.648913091951536;0.0129567481915773
"best";0.13795235788672;0.0333773254221804;0.184424894472286;0.664314752310851
"capable";0.383680412527277;0.43932044206046;0.132838222622595;0.00219269596854016
"cheerful";0.481253134388098;0.441642644149934;0.272510806495459;0.0752286850428821
"cruel";0.540991087240625;0.308851148939506;0.104336958463264;0.136859160634784
"delicate";0.462061867967177;0.250471596925042;0.136693395653523;0.22897557697984
"delighted";0.0393112626873845;0.329748327357685;0.670620094634332;0.343842805149772
"delightful";0.347786605186618;0.31613985712959;0.548254368245437;-0.00441178276740827
"determined";0.136438150504868;0.493202610764114;0.237496635345452;0.0923225944104794
"different";0.410706965566868;0.630797626493038;0.0182101929786778;0.144157599452937
"extraordinary";-0.0744429392102155;0.215326707023846;0.690144580657368;0.204136552420344
"extreme";0.333498880758693;0.676756049277638;-0.213901714833786;0.260998201536975
"fair";0.522636883662777;0.276214815019197;0.151885902137054;-0.05127699813245
"free";0.50534980346959;0.201164033404343;0.486050415400262;0.238264975327699
"generous";0.565577764740622;0.446484971368877;0.265239357737013;-0.130985765491365
"gentle";0.592340806416963;0.300545987984669;0.209718596651516;0.151256419667326
"greatest";0.694441920628056;0.040800272945459;0.203161873876514;0.443856089721893
"happy";0.245439999644374;0.825301079486801;0.208807349853294;-0.141452238802151
"humble";0.795166079075038;0.165090549543684;0.318653367261301;0.0392889875262204
"improper";0.235714899019473;0.701484913320519;0.313921561695306;0.222890917959202
"modest";0.219695369520918;-0.00368610287998009;0.424019657674426;0.150736030295955
"natural";0.61303084062333;0.302102011968664;0.285034050365794;0.137750439144197
"polite";0.156347549941349;0.0194406738298121;0.270646637463716;0.623659059043931
"productive";0.0772788769346069;0.320024019533431;0.157351438268146;0.447501685906662
"proud";0.343957636986238;0.401811298645152;-0.144404858485432;0.454422146664245
"quiet";0.210550588664595;0.405904700951441;0.396674960412149;0.291427693702307
"safe";0.685004363911055;0.495742740269183;-0.0306749169789755;0.180692493622634
"smart";0.586113967988797;0.263292476293218;0.0034326662985301;0.196688430694932
"strong";0.364648336901294;0.613500378745795;0.116477641389423;0.289685614411987
"superior";0.349953791326393;0.506010159995412;0.239449892389252;0.3763435488961
"weak";0.614399282530071;0.398782704243275;0.222724640892505;0.372674857220397
"worth";0.349449138641274;0.226821448057586;0.409661609214754;0.144557086549171
