"MR1";"MR2";"MR3";"MR4";"MR5"
"afraid";-0.272907203937485;0.0968990319334385;0.599023160991964;0.0550763432193128;0.0753125408108944
"best";0.161834445351849;0.992711266881501;-0.0165003566698529;-0.0294805282898897;0.00280142798829037
"curious";-0.516062935854837;0.33418410923546;0.136089036234108;0.465459881878339;0.169571801493607
"delighted";0.793668004490658;0.152728781693835;0.0321160064993001;0.0264244232160409;-0.0402983747627495
"determined";0.879114150131151;0.0259884550170113;-0.0331158020027952;-0.0119393377464179;-0.00666031268316151
"familiar";0.0576970337136738;-0.13311713469637;0.228642240689602;0.018848138581882;0.977653912139191
"famous";0.664794943976681;-0.00436851906262234;0.203229839938187;0.147160228476346;0.054988157027493
"free";0.592890938151783;0.229872807621383;0.234567386816019;0.499276397755879;0.300540581565298
"gentle";0.0956791960088366;0.232063295438862;0.57775984054087;0.0290789798216071;0.0576706509836389
"greatest";0.720026039435994;-0.0381442022828306;0.10504684595744;0.281013488735093;-0.163844409547715
"holy";-0.216654333564999;0.105653235499864;0.130838481467484;-0.744509818488841;0.00663485064474288
"honest";-0.203892168232599;0.324844277044087;-0.0283544076442985;0.518009340556279;-0.0403701628386078
"pleasant";0.804316073660661;0.248176532598162;-0.121791535217125;-0.173554320426728;0.316292671618027
"quiet";0.0766278042880795;-0.126660915015919;0.847305048727738;-0.130949082925679;0.11158174079002
"reasonable";0.557511136149259;-0.00105611310575666;0.540413146488869;-0.0633305924657672;-0.0968534995692503
"rich";0.383522095501432;-0.0981108302207974;-0.0781054908662598;-0.182891283845163;0.0472792811499903
"strong";0.0744328801066763;0.551812180049747;0.110058378517429;0.0889736079066551;-0.0955457409945454
"wise";0.641687364608072;0.00997684736568156;-0.0547398234281276;0.0266961730531896;0.398247742515183
"worth";-0.493714470115724;0.475692791874524;0.145020160060662;0.173798102578118;0.0611695555258924
