"MR3";"MR1";"MR5";"MR2";"MR4"
"afraid";0.242797380266028;0.316419694833917;0.598733858469855;0.287443965761415;0.29828478309495
"beautiful";0.679715765040972;0.348277775380738;0.307429023054971;0.167595180194963;0.353886525781753
"best";0.204573817346658;0.776486974604054;0.137345738088688;0.193177100348217;0.238177613509294
"calm";0.417986302697642;0.37739883284157;0.606891552641768;0.382329825358592;0.064715497978086
"cheerful";0.379183429364064;0.514958106246858;0.558150540788231;0.259220547415567;0.178112021157639
"comfortable";0.182811270015557;0.649882537392921;-0.0122471301430169;0.349732407195059;0.271332018438614
"cruel";0.2517680591931;0.492872591578533;0.311291881656273;0.446939231138556;0.238497029341474
"curious";0.601061400325758;0.328689483343283;0.147204656170474;0.170949879897711;0.044298237770209
"delicate";0.516487086265988;0.482276207215136;0.329095833451801;0.266163755364978;0.18158255301415
"delighted";0.658517357453214;0.463368352231153;0.184184573984283;0.113684494726008;0.283842437630767
"delightful";0.431419194424109;0.655246877896658;0.253625047336578;0.0491399774590249;0.24716742157388
"different";0.624489409235978;0.474112656664157;0.261708656216197;0.404805567242836;0.0802310698814303
"extraordinary";0.451739684214083;0.430908023481145;0.400146465685845;0.364639019548805;0.209175606354045
"fair";0.170839706615673;0.251960996975695;0.277473162722107;0.816364820552048;0.167570382389123
"familiar";0.336188047970789;0.455350206619672;0.272549782348196;0.495221144388411;0.384790219437963
"famous";0.133974513661362;0.196721436164786;0.0738949617358652;0.480333400583138;0.566888274432657
"free";0.345642788199583;0.645035328533304;0.276236199596708;0.197402775759084;0.349946000679936
"friendly";0.661339464310253;0.559941374438398;0.21611524418227;0.270006967866872;0.115604606395593
"gentle";0.519718765297724;0.437997035740375;0.417556945375076;0.347844540974653;0.145654404156803
"happier";0.560859130823019;0.429822873708839;0.0369296539605772;0.363314220508672;0.281680442279615
"happy";0.192410685207848;0.137216270717166;0.256843607091664;0.812033380779326;0.0643221693225534
"honest";0.43869274411922;0.525097489194782;0.182520118324391;0.170107119904562;0.310938917972418
"married";0.393877570596874;0.338935403471194;0.391666612627914;0.0921418828596273;0.573529620485568
"natural";0.682827064963988;0.309104033104421;0.336226455593983;0.269453123186389;0.263788290493395
"neat";0.127140015327782;0.0271370485330618;0.735449324021794;0.256043967176646;0.152025859355516
"pleasant";0.417861087647364;0.629166621364092;0.361222079493193;0.219770228702268;0.0678323572574638
"professional";0.684621636356231;0.101039395151528;0.382756455594393;0.0513182706402055;0.320918957172182
"proud";0.369982595337564;0.498412091620162;0.457824610466116;0.262346458858811;0.257626363212778
"quiet";0.676237079217141;0.506513261860506;0.00471699658697819;0.317776003140421;0.172379547225425
"sacred";0.632699280373162;-0.00598209468365063;0.443433190715144;0.345368507087934;0.203382516070823
"strong";0.502766788990525;0.46619130114814;0.516618785155301;0.0724613320863033;0.172923507796338
"thoughtful";0.517406508799162;0.402879342965204;0.307039660349241;0.465007920163508;0.0229987042239987
"weak";0.324425745959624;0.489575608482569;0.242154523497419;0.356141546053729;-0.119379612657246
"welcome";0.227518797810167;0.234890709989604;0.304658183954526;0.0458576827732501;0.509293516805638
"worth";0.614232830073267;0.585547227349034;0.160348306493175;0.0933373798148498;0.105524712429342
