"MR1";"MR2";"MR4";"MR3";"MR5"
"accustomed";0.365052600790425;0.520824539317317;-0.0262109702944845;-0.200370553275623;0.0507586970155496
"afraid";0.385211120325911;0.575981223820814;0.105981665279535;0.0722350540315083;0.0313557642725362
"beautiful";0.614615574610597;0.26283772109937;0.164728503636076;0.120484263156259;0.334235640918117
"best";0.28129585769097;0.323818440413327;-0.0439177593472052;0.134472063559312;0.26921820251082
"calm";0.630623770765228;0.217437933531623;0.187985236058349;-0.0381549024957338;0.532504975651426
"careful";-0.0372036490304486;0.329594112123639;0.298990735299609;0.482511908284041;0.486770135350897
"cheerful";0.681339439447199;0.380092565694393;0.288342801745781;0.156207276884416;0.0601691544805145
"clean";0.655862662710383;-0.0627774434158547;-0.0672264700553556;0.0658783917886851;0.493536334748721
"clever";0.352833023676194;0.489615953563356;0.180541258916362;-0.139366911909805;0.27074150769036
"comfortable";0.612822595391641;0.223890810147186;-0.157386641871872;0.0534808445793373;0.166625820323145
"curious";0.112603658082483;0.587964015169138;0.282976711656288;0.0312874148950611;0.355719245144986
"delicate";0.462502527549762;0.459626551976726;0.00643801820310864;0.0707513918647365;0.0475893792911954
"different";0.363348591305092;0.103564010707546;0.464596388702394;0.242974103929451;0.232697621738935
"extraordinary";0.38246426616141;0.240388986776527;0.405623221472022;0.198071273876485;0.170607293642411
"fair";0.119763622539859;0.0387784712242724;0.166255729678568;0.667908795403073;0.104901948862593
"faithful";0.00486519086480637;0.179959841140917;0.204721552235448;0.732167100538002;0.0895357712739246
"familiar";0.298662194131108;0.325228221271787;0.251931486134685;-0.0601981098089853;0.2466585798953
"free";0.090209369027967;0.359040921736037;0.500309891415186;0.335636530542707;0.115929486582202
"gentle";0.722711543736951;0.293753858234895;0.267390599685886;0.137449557863821;-0.0955169842069982
"genuine";0.0337459944289634;0.0613197033526274;0.588421833824775;-0.0864686721915766;0.0198718369622736
"greatest";0.0101072436080829;0.736200832484987;0.128521108666593;0.295690387632877;-0.10845351360264
"happy";0.448696273342723;0.439921413001313;-0.0567737335545347;0.0759942633238787;0.318993997475313
"honest";0.133807972238919;0.465913326607082;0.47406145717447;0.0884135130229661;0.249636780888691
"humble";0.296121706893223;-0.0947550431057734;-0.121314248025535;0.608969864906752;-0.0917963235092448
"mighty";0.512193157803304;0.155142894220605;0.448947198021385;0.128390717015954;0.0141858869689252
"natural";0.191067261872707;0.302108604253135;0.240404772934892;0.163028462955275;0.632346753897469
"neat";0.794620884519983;-0.0986292550902434;0.0643776499813842;0.144677741872587;0.110944352834171
"official";-0.0795693646281566;0.277184111966946;0.467557486550662;0.0680023344346005;-0.092839639913307
"peaceful";0.795673214341592;0.0194857580974913;0.107319897528712;0.0867947546131755;0.00979864001252241
"pleasant";0.513154694795398;0.326306315290631;0.19712734979425;0.280283645838022;0.262886246346319
"powerful";0.0514471413060476;-0.0193787995210453;0.497821243932077;0.112481714737983;0.0519535532130351
"professional";0.00226723708234996;0.570615336039772;0.26571943132855;0.143934297579609;0.0984736906029984
"proud";0.308704491066477;0.10760470405291;0.0602477904219773;0.604763631561077;0.197307426572361
"quiet";0.606744464840251;0.418307166842351;0.0579678433265568;0.220143013538326;0.115984348769576
"rich";0.620535934467319;0.436845402203437;0.0429654965250107;0.111020861577209;-0.0217493682176566
"safe";0.188718694526301;0.517608625844662;0.153707795879328;0.506069843901143;0.118117443671314
"smart";0.409786301821069;0.634367467961817;0.332449022255271;0.146609012698223;0.0583429753161067
"special";0.27417112478655;-0.0180277355824917;0.0552094182309912;0.295366854214588;0.536831053424122
"strong";0.528717077850871;0.170129637432443;0.470824673091192;0.199108684314242;0.308288881225512
"top";0.072404992214305;0.559705376761791;0.215128773002056;-0.220831595804203;0.390193472633767
"weak";0.741056010378864;0.0793550459537879;0.153434881925916;0.208166298297132;0.314148779154961
"wise";0.164240030883304;0.30666204759119;0.562152663371647;0.124376483778424;0.236291244887726
"worth";0.15464076543205;0.573307540877646;0.276209953739287;0.389264019471993;0.110057919796252
